PacketCounter_femur,SampleTimeFine_femur,Quat_W_femur,Quat_X_femur,Quat_Y_femur,Quat_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur,PacketCounter_tibia,SampleTimeFine_tibia,Quat_W_tibia,Quat_X_tibia,Quat_Y_tibia,Quat_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia
24,286281278,0.70102286,-0.036230527,-0.7084332,0.07333957,-0.027299425,-0.022558631000000003,0.15433311,24,286281278,0.5651035,-0.4129714,-0.6714880999999999,-0.24334548,-0.08109408,-0.020115942,-0.054676055999999994
25,286297945,0.70101124,-0.036328487,-0.7084431999999999,0.07330575,-0.057191603,-0.002521925,0.13083935,25,286297945,0.5650824999999999,-0.41299620000000004,-0.67148817,-0.24335192,-0.07642176,0.01583187,-0.055516243
26,286314612,0.7009677,-0.036451776,-0.70848984,0.07321095,-0.06619694,0.019627512,0.19366646,26,286314612,0.56502587,-0.4131048,-0.67144567,-0.24341646,-0.019391983999999998,0.047501195,-0.019290923999999997
27,286331279,0.70089656,-0.036594532,-0.708565,0.07309292,-0.037918974,-0.017953707,0.24316692,27,286331279,0.56490976,-0.4132734,-0.6713939,-0.24354299999999998,-0.073304206,0.010770866,-0.013888359
28,286347946,0.70088166,-0.036765978,-0.7085958000000001,0.072850555,0.04676785,-0.0891684,0.19745731,28,286347946,0.5647639,-0.41345215,-0.67134106,-0.24372357,-0.12120638,-0.08133569,-0.021603584
29,286364613,0.70091474,-0.036943156,-0.7085689000000001,0.07270415,0.075196914,-0.08165761,0.17173576,29,286364613,0.56466055,-0.41352330000000004,-0.6713319000000001,-0.24386713,-0.057726692,-0.16591568,-0.025314331000000002
30,286381280,0.7008903000000001,-0.037095867000000005,-0.7085714,0.0728386,0.10567648,0.011227586000000001,0.20370293,30,286381280,0.5645963,-0.41355762,-0.6713216,-0.24398659,0.073424004,-0.14326689,-0.001182556
31,286397947,0.70090604,-0.03750993,-0.7085431999999999,0.07274839999999999,0.07140926,0.19938557,0.11958504,31,286397947,0.5645611,-0.41359907,-0.6712734,-0.24412942,0.1297819,-0.07802435,0.022821426000000002
32,286414614,0.7007973000000001,-0.038201537,-0.70867115,0.07218861,0.060276974000000004,0.2782635,0.2555189,32,286414614,0.5644603,-0.41378298,-0.6711406,-0.24441633,0.15684463,0.03980587,-0.06444168
33,286431281,0.7009151,-0.03916929,-0.7086064000000001,0.07115393,0.008042891,0.15820132,0.20688438,33,286431281,0.5642241,-0.41417196,-0.6709311,-0.24487755,-0.017059403,0.07653911,-0.04114151
34,286447948,0.7010488,-0.04003175,-0.70854366,0.06997016,-0.089991234,-0.123166814,0.16209888,34,286447948,0.56397355,-0.41451177,-0.6707774000000001,-0.24530032,-0.15548903,-0.010731303999999999,-0.003219605
35,286464615,0.7012151999999999,-0.040419217,-0.7084189000000001,0.069341555,-0.06807758,-0.3637998,0.25042915,35,286464615,0.5638526999999999,-0.4146651,-0.6707121,-0.24549708,-0.10085173,-0.044098884000000005,-0.033338547
36,286481282,0.70126146,-0.040062732999999996,-0.7083837,0.069441035,-0.06935428,-0.39435017,0.20961952,36,286481282,0.56388706,-0.41460648,-0.6707373000000001,-0.24544870000000002,-0.10422588,-0.1393791,0.052241325
37,286497949,0.7011448,-0.039204217,-0.7084818,0.070106246,-0.000729,-0.17688648,0.1705513,37,286497949,0.56413704,-0.41421983,-0.6708881999999999,-0.24511467,-0.07552414,-0.1305376,0.045319557
38,286514616,0.7009743,-0.038045693,-0.70860475,0.071196735,-0.030241302999999997,0.05796842,0.109111786,38,286514616,0.56450063,-0.41366329999999996,-0.671111,-0.24460721,0.017282916000000002,-0.047223594,-0.019622803
39,286531283,0.7008099,-0.036921643,-0.7086963000000001,0.0724836,-0.029649887000000003,0.18256538,0.15214252,39,286531283,0.5649253000000001,-0.41304424,-0.6713486999999999,-0.24401996,0.12257987,0.10476722599999999,-0.056591034000000005
40,286547950,0.70070076,-0.03593506,-0.7087288,0.07370775,-0.06941061,0.31411296,0.20527077,40,286547950,0.56522244,-0.41266674,-0.671496,-0.24356456,0.073917076,0.16618747,-0.051419257999999995
41,286564617,0.7006458999999999,-0.03532474,-0.70872754,0.07453214400000001,-0.07775301,0.2936692,0.20877838,41,286564617,0.5654294,-0.41242036,-0.6716032,-0.2432058,-0.036100026,0.15913877,-0.062280655
42,286581284,0.7007767,-0.03516758,-0.7085799,0.07477913,-0.01860522,0.25756115,0.22918320000000003,42,286581284,0.5654909,-0.41237706,-0.6716489999999999,-0.24300997,-0.035046384,0.12566435,-0.08318806
