sep=,
DeviceTag:,47,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.4,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2021-03-24 15:27:58.956 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
51, 994911885, -0.4175185, -0.60396457, 0.35096428, -0.5811449, 0.015880931, -0.039119907, 0.07797527
52, 994928552, -0.41752395, -0.60400736, 0.35102457, -0.5810602, 0.001427689, 0.023841232, 0.12128925
53, 994945219, -0.41747922, -0.60404474, 0.3509978, -0.58106977, 0.014231293, -0.022020273, 0.12811089
54, 994961886, -0.41748467, -0.604043, 0.35101312, -0.5810584, 0.015520963, -0.0072243856, 0.088005066
55, 994978553, -0.41741756, -0.6040553, 0.3509818, -0.58111274, -0.042690862, -0.036868013, 0.06640339
56, 994995220, -0.41735762, -0.60410273, 0.35095054, -0.5811254, -0.077088386, -0.10300371, 0.084114075
57, 995011887, -0.41734573, -0.6041263, 0.35092357, -0.5811256, -0.02797421, -0.063698284, 0.08853817
58, 995028554, -0.4173087, -0.6041324, 0.35091975, -0.58114827, -0.0029755163, -0.05198397, 0.10108566
59, 995045221, -0.41737935, -0.6040904, 0.35099825, -0.5810938, -0.033575334, 0.026339214, 0.08329296
60, 995061888, -0.41733274, -0.6041347, 0.3510072, -0.5810757, -0.08347784, -0.006266409, 0.089157104
61, 995078555, -0.4173411, -0.6042114, 0.35107046, -0.5809517, -0.019804478, 0.04899404, 0.09432697
62, 995095222, -0.41727594, -0.60431314, 0.35105413, -0.5809024, -0.0051973467, 0.053882714, 0.07583332
63, 995111889, -0.41724727, -0.6043881, 0.35103777, -0.58085495, -0.080169514, -0.040280387, 0.118852615
64, 995128556, -0.41724372, -0.6044192, 0.35097566, -0.58086264, -0.08667911, -0.042725842, 0.12410927
65, 995145223, -0.41718102, -0.60450816, 0.35097986, -0.5808126, -0.001483232, -0.039183833, 0.06542015
66, 995161890, -0.41710344, -0.6046416, 0.35097152, -0.5807344, -0.0034167308, -0.024695499, 0.10977268
67, 995178557, -0.41703933, -0.6047419, 0.3509329, -0.5806995, 0.0024842347, -0.023473553, 0.0889225
68, 995195224, -0.41699502, -0.6047858, 0.35091048, -0.5806991, -0.037272796, -0.026776629, 0.10559654
69, 995211891, -0.41698265, -0.6048276, 0.35093904, -0.5806472, -0.013445646, -0.08031178, 0.09573555
70, 995228558, -0.41699833, -0.60491896, 0.35099423, -0.58050734, 0.023703326, -0.0726274, 0.09554005
71, 995245225, -0.41707996, -0.60496706, 0.35105595, -0.58036125, 0.017271405, -0.029294055, 0.113637924
72, 995261892, -0.41712773, -0.60496014, 0.35109776, -0.5803088, -0.04831702, -0.06736479, 0.13381767
73, 995278559, -0.41720918, -0.6049334, 0.35120508, -0.5802134, -0.05722401, -0.0290768, 0.07620239
74, 995295226, -0.41726768, -0.60495645, 0.35128194, -0.58010066, -0.034496654, 0.017713849, 0.080010414
75, 995311893, -0.41733733, -0.60501146, 0.35133693, -0.5799598, 0.019917352, 0.041526694, 0.09393501
76, 995328560, -0.41733587, -0.6050388, 0.35133913, -0.57993096, -0.09755324, 0.039819952, 0.09270668
77, 995345227, -0.41722998, -0.6051317, 0.35130146, -0.5799331, -0.14064609, -0.032285552, 0.109983444
78, 995361894, -0.41721058, -0.6051754, 0.3513472, -0.5798738, -0.104345344, -0.024184773, 0.08739376
79, 995378561, -0.41717324, -0.6052357, 0.35133487, -0.5798452, -0.08837456, -0.018300794, 0.10378933
80, 995395228, -0.41712314, -0.60529566, 0.35130495, -0.57983685, -0.07237774, -0.004986574, 0.08061695
81, 995411895, -0.41702867, -0.6053535, 0.3512224, -0.5798944, -0.06845196, -0.046926323, 0.097813606
82, 995428562, -0.41695628, -0.60542274, 0.35115466, -0.5799152, -0.06777147, -0.04611318, 0.10214996
83, 995445229, -0.41692945, -0.60549515, 0.35110268, -0.57989013, -0.012201907, -0.04848957, 0.1021204
84, 995461896, -0.41688973, -0.605566, 0.35107335, -0.5798626, -0.012949111, -0.036936857, 0.07897663
85, 995478563, -0.41674954, -0.6056534, 0.35096553, -0.57993734, -0.031688884, -0.07250135, 0.124611855
86, 995495230, -0.4166142, -0.6056896, 0.3508853, -0.5800454, 0.002690649, -0.09808799, 0.104584694
87, 995511897, -0.41649947, -0.60567516, 0.3507869, -0.58020216, -0.06529618, -0.015356011, 0.09818554
88, 995528564, -0.41638032, -0.6057084, 0.35069713, -0.5803073, -0.0018501285, -0.070022136, 0.056713104
89, 995545231, -0.41636363, -0.6057456, 0.35063618, -0.58031726, 0.03218229, -0.063406155, 0.1230669
90, 995561898, -0.4163416, -0.60576576, 0.35060337, -0.58033186, -0.008239358, -0.0033488947, 0.10631943
91, 995578565, -0.41637778, -0.6057248, 0.3506024, -0.5803492, -0.06813155, -0.05842137, 0.1017704
92, 995595232, -0.41643962, -0.60566187, 0.35065943, -0.5803361, -0.075458646, -0.06398461, 0.06267071
93, 995611899, -0.41648826, -0.6056787, 0.3508058, -0.58019525, -0.003583695, -0.019275533, 0.06527519
94, 995628566, -0.4164711, -0.6057466, 0.3508834, -0.5800897, 0.03671558, 0.0053345836, 0.08708954
95, 995645233, -0.41643456, -0.6058171, 0.35093012, -0.58001405, 0.058204338, -0.025587093, 0.092020035
96, 995661900, -0.41630125, -0.605896, 0.35086668, -0.58006585, 0.10487239, -0.06452394, 0.1371336
97, 995678567, -0.41619784, -0.6058867, 0.35072538, -0.5802352, 0.023065085, -0.03771513, 0.13871956
98, 995695234, -0.41618776, -0.6057513, 0.35060972, -0.58045346, -0.17994726, -0.01700442, 0.1189785
99, 995711901, -0.41625145, -0.6056436, 0.3506442, -0.5804994, -0.17177016, -0.069025494, 0.07635689
100, 995728568, -0.41636923, -0.6055971, 0.35077566, -0.5803841, -0.007328431, 0.044088826, 0.050135612
101, 995745235, -0.41640016, -0.60561913, 0.35083342, -0.58030385, 0.06580959, 0.019436017, 0.09250355
102, 995761902, -0.41634828, -0.60556006, 0.35077035, -0.5804407, 0.12899067, -0.015455921, 0.1986742
103, 995778569, -0.41616115, -0.60542893, 0.35048535, -0.580884, 0.013153626, -0.17078803, 0.22640705
104, 995795236, -0.41602498, -0.6051006, 0.35035548, -0.5814019, -0.17762955, -0.0626404, 0.11594105
105, 995811903, -0.41605005, -0.60467184, 0.35020036, -0.58192295, -0.51537895, -0.016062982, 0.063129425
106, 995828570, -0.41621554, -0.6042886, 0.3501745, -0.5822183, -0.55049366, 0.14597318, 0.048524857
107, 995845237, -0.4163682, -0.6039786, 0.35014978, -0.5824455, -0.4497179, 0.31703794, 0.016030312
108, 995861904, -0.4164544, -0.6038137, 0.3500713, -0.582602, -0.3777178, 0.41203114, 0.060289383
109, 995878571, -0.41632262, -0.6037171, 0.3498651, -0.5829201, -0.1416291, 0.22475502, 0.10254383
110, 995895238, -0.4160701, -0.60368156, 0.3495512, -0.58332545, -0.026211364, 0.09838548, 0.09870052
111, 995911905, -0.4158067, -0.6036597, 0.34920812, -0.5837412, 0.006995173, -0.011284722, 0.10898113
112, 995928572, -0.41539332, -0.60364854, 0.34879023, -0.58429664, 0.03281807, -0.09210142, 0.07215023
113, 995945239, -0.4149885, -0.603599, 0.34830365, -0.58492523, 8.249863E-4, -0.069769345, 0.10276604
114, 995961906, -0.4145687, -0.60353845, 0.34789324, -0.5855293, -0.041831568, -0.11014093, 0.0614233
115, 995978573, -0.41414317, -0.6035285, 0.34754738, -0.586046, -0.0386008, -0.21273941, 0.13537598
116, 995995240, -0.4139495, -0.6034223, 0.34742606, -0.58636403, 0.036675345, -0.12625755, 0.12770557
117, 996011907, -0.41392088, -0.603179, 0.3474232, -0.5866361, -0.014411333, -0.122427434, 0.12284565
118, 996028574, -0.4139768, -0.6028479, 0.34757257, -0.5868486, -0.01276706, -0.09224, 0.11693859
119, 996045241, -0.41402802, -0.60251373, 0.34780708, -0.5870167, -0.08651214, -0.1510818, 0.06516838
120, 996061908, -0.414184, -0.6021485, 0.3480822, -0.5871183, 8.824291E-4, -0.08888015, 0.09720802
121, 996078575, -0.41435745, -0.60174185, 0.3482629, -0.5873057, 0.04067187, -0.012562322, 0.15626144
122, 996095242, -0.4143465, -0.6013575, 0.34834114, -0.5876606, -0.060810164, 0.12054523, 0.078261375
123, 996111909, -0.41416702, -0.60105413, 0.34831178, -0.5881148, -0.23627119, 0.10653544, 0.061177254
124, 996128576, -0.41383982, -0.6009462, 0.3481398, -0.5885571, -0.22835504, -0.021798324, -0.002251625
125, 996145243, -0.4136413, -0.6008353, 0.34804565, -0.58886534, 0.06115102, 0.06363145, 0.11102486
126, 996161910, -0.41333517, -0.600756, 0.34786752, -0.58926666, 0.17251433, 0.10915099, 0.05094433
127, 996178577, -0.41267982, -0.6008453, 0.34743917, -0.58988696, 0.06435028, -0.06465537, 0.13013268
128, 996195244, -0.41209534, -0.6008867, 0.34706408, -0.5904739, 0.12605348, -0.1391053, 0.08053398
129, 996211911, -0.4116033, -0.6008362, 0.3466641, -0.5911031, 0.20483778, -0.21489608, 0.12524414
130, 996228578, -0.4109988, -0.60083395, 0.34622565, -0.59178257, 0.22995952, -0.22332498, 0.021899223
131, 996245245, -0.41031566, -0.600785, 0.3457061, -0.59260964, 0.10645084, -0.3934798, 0.11919212
132, 996261912, -0.4098614, -0.60065335, 0.34549645, -0.5931794, -0.06505948, -0.28790748, 0.17536736
133, 996278579, -0.4097053, -0.60044944, 0.34553698, -0.59347, -0.13023195, -0.12014805, 0.14734364
134, 996295246, -0.40989032, -0.6001484, 0.34590104, -0.59343475, -0.18406202, 0.25620976, 0.101792336
135, 996311913, -0.41022974, -0.59977955, 0.3463171, -0.5933303, -0.18686801, 0.45440096, 0.04113865
136, 996328580, -0.41029218, -0.59958225, 0.34645888, -0.5934038, -0.23647447, 0.34376806, 0.099432945
137, 996345247, -0.41008702, -0.5995314, 0.34647232, -0.5935891, -0.19677946, 0.14493944, 0.0566988
138, 996361914, -0.40974987, -0.5996006, 0.34634316, -0.5938272, -0.0092280675, 0.08082921, 0.08146
139, 996378581, -0.40931007, -0.5996921, 0.3460593, -0.5942038, 0.108560465, -0.024802785, 0.12490082
140, 996395248, -0.4088265, -0.5997496, 0.3457916, -0.59463435, 0.016028337, -0.042078547, 0.1742382
141, 996411915, -0.40834296, -0.5997022, 0.3455168, -0.595174, -0.15038924, -0.11587314, 0.17979431
