sep=,
DeviceTag:,47,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.4,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2021-03-24 15:22:59.036 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
51, 695005887, -0.2243004, -0.10160035, 0.07390984, -0.9663873, -0.049595486, -0.00659366, 0.061823845
52, 695022554, -0.22429591, -0.101611875, 0.07390764, -0.96638733, -0.061790742, -0.020355925, 0.060526848
53, 695039221, -0.22429411, -0.10160575, 0.073925406, -0.96638703, -0.03888709, -0.033760082, 0.06420326
54, 695055888, -0.22429699, -0.10159673, 0.07393437, -0.96638656, -0.041180685, -0.002808552, 0.05837345
55, 695072555, -0.2242955, -0.10159393, 0.07392911, -0.9663876, -0.028357187, 0.0036491423, 0.06873989
56, 695089222, -0.22427723, -0.10161204, 0.07392065, -0.9663906, -0.032708146, -0.0010309814, 0.065683365
57, 695105889, -0.22424059, -0.10162789, 0.07391649, -0.96639764, -0.02523816, 5.466987E-4, 0.06387615
58, 695122556, -0.22420001, -0.101650365, 0.07389115, -0.96640676, -0.029531552, 0.0025128305, 0.06795502
59, 695139223, -0.22417243, -0.10167168, 0.07386298, -0.966413, -0.044156883, 0.02227952, 0.06392765
60, 695155890, -0.22413926, -0.10168164, 0.07385081, -0.96642053, -0.073257476, 0.0023324555, 0.050715446
61, 695172557, -0.2240847, -0.10167964, 0.07382229, -0.9664356, -0.07414256, 0.0077920808, 0.06020546
62, 695189224, -0.22403906, -0.10167396, 0.07378965, -0.96644926, -0.064630404, 0.018104577, 0.0702095
63, 695205891, -0.22398679, -0.10167131, 0.07373007, -0.96646625, -0.07415936, -0.011985645, 0.06305599
64, 695222558, -0.22395588, -0.1016756, 0.07367767, -0.966477, -0.043018978, -0.022253508, 0.05463314
65, 695239225, -0.22391313, -0.10166268, 0.073618606, -0.9664927, -0.04994415, -0.009289492, 0.06904125
66, 695255892, -0.22387014, -0.10164756, 0.07355049, -0.96650946, -0.06321958, 0.0033195305, 0.048425674
67, 695272559, -0.2238151, -0.10164085, 0.0734947, -0.96652716, -0.046293877, -0.00772634, 0.07499027
68, 695289226, -0.22374398, -0.101669416, 0.07341781, -0.96654654, 0.0073820464, -0.040418796, 0.080527306
69, 695305893, -0.22367638, -0.10172337, 0.0733327, -0.9665628, 0.061156876, -0.03746742, 0.06999874
70, 695322560, -0.22361824, -0.10178669, 0.07324236, -0.9665765, 0.053692967, -0.039685704, 0.048748016
71, 695339227, -0.22356826, -0.101848975, 0.07317888, -0.96658635, 0.052981485, -0.07132187, 0.04929161
72, 695355894, -0.22351338, -0.1019056, 0.07319206, -0.9665921, 0.06255188, -0.028307749, 0.07069683
73, 695372561, -0.2234184, -0.102005176, 0.07319018, -0.96660376, 0.046896383, -0.0043944186, 0.07163906
74, 695389228, -0.22329368, -0.10211796, 0.073154435, -0.96662325, 0.0353917, 0.04393094, 0.05352211
75, 695405895, -0.22316751, -0.10222296, 0.073073424, -0.9666474, 0.004772281, 0.044968586, 0.052509308
76, 695422562, -0.22306539, -0.10231464, 0.07296454, -0.9666695, -0.042293694, 0.046935093, 0.060076714
77, 695439229, -0.22295158, -0.10238908, 0.07288248, -0.9666941, -0.1048632, 0.020356847, 0.06876373
78, 695455896, -0.22282347, -0.102438875, 0.07282737, -0.96672255, -0.13156305, 0.030217946, 0.08753681
79, 695472563, -0.22269669, -0.10247672, 0.07276141, -0.96675265, -0.14583191, 0.08999363, 0.07596588
80, 695489230, -0.222576, -0.102514796, 0.07262256, -0.9667869, -0.12414014, 0.05676102, 0.09011459
81, 695505897, -0.22245403, -0.10258555, 0.072443925, -0.9668209, -0.13024424, 0.077127516, 0.09684658
82, 695522564, -0.22230491, -0.10266676, 0.072237454, -0.9668621, -0.13406348, 0.03845289, 0.077632904
83, 695539231, -0.22214927, -0.102712445, 0.072023794, -0.9669089, -0.11053993, 0.029329691, 0.10295391
84, 695555898, -0.22200438, -0.10275157, 0.07179693, -0.9669548, -0.12791292, 0.076464966, 0.07949448
85, 695572565, -0.2218463, -0.10277489, 0.07149239, -0.9670112, -0.098093525, 0.019407826, 0.06180954
86, 695589232, -0.22163755, -0.10282485, 0.07122558, -0.96707344, -0.05263075, -0.039211743, 0.053913116
