sep=,
DeviceTag:,46,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.4,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2021-03-24 15:22:59.037 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
92, 695655900, 0.55586314, 0.14134268, -0.8187326, -0.026748208, -0.09599786, 0.08881831, 0.09216118
93, 695672567, 0.55584896, 0.14136109, -0.81873816, -0.026775226, -0.08992865, 0.09163433, 0.09335995
94, 695689234, 0.5558179, 0.14133708, -0.8187634, -0.026776621, -0.07322061, 0.06450869, 0.0964489
95, 695705901, 0.55578357, 0.14126752, -0.81879765, -0.02680294, -0.04975577, 0.024441421, 0.08861065
96, 695722568, 0.55574465, 0.14120145, -0.81883603, -0.02678905, -0.058699418, 0.031753816, 0.08433533
97, 695739235, 0.5556988, 0.14111826, -0.81888247, -0.026758991, -0.039940424, 0.063266404, 0.09313202
98, 695755902, 0.5556471, 0.14099723, -0.818939, -0.026742106, -0.03145006, 0.032092325, 0.13895226
99, 695772569, 0.5556021, 0.14083277, -0.8189973, -0.026755411, -0.0012387088, -0.0099668335, 0.11474705
100, 695789236, 0.5555692, 0.14072698, -0.8190393, -0.026713056, 0.013446987, -0.028317526, 0.105526924
101, 695805903, 0.55554575, 0.14061525, -0.8190748, -0.026699364, 0.029526062, -0.048611328, 0.11760044
102, 695822570, 0.55552554, 0.14048663, -0.8191091, -0.026745204, 0.04028821, -0.0662959, 0.1431303
103, 695839237, 0.5555304, 0.14045647, -0.8191112, -0.026735036, 0.049298912, -0.07682531, 0.11934185
