sep=,
DeviceTag:,femurLeft,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.4,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2021-03-19 14:41:38.361 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
51, 402950278, 0.64867216, 0.12816481, -0.7271593, 0.18449236, -0.09157326, 0.006396997, 0.17539406
52, 402966945, 0.64853805, 0.12845773, -0.727183, 0.18466726, -0.11761788, -0.09047575, 0.290164
53, 402983612, 0.6484481, 0.12856492, -0.72719103, 0.18487605, -0.1333818, 0.058649577, 0.348073
54, 403000279, 0.64838874, 0.1286141, -0.7271149, 0.18534946, -0.112325095, 0.20157862, 0.189682
55, 403016946, 0.64842105, 0.128693, -0.7270009, 0.18562858, -0.15396735, 0.20503446, 0.038269043
56, 403033613, 0.6485044, 0.12872241, -0.72693694, 0.18556742, -0.11753965, 0.08837736, 0.07374382
57, 403050280, 0.64849985, 0.12890825, -0.7269168, 0.18553315, -0.054590803, -0.0285573, 0.17694664
58, 403066947, 0.64845586, 0.12920235, -0.72686505, 0.18568514, -0.049698107, -0.1297059, 0.20868969
59, 403083614, 0.6484028, 0.12943938, -0.7267701, 0.18607704, -0.06431317, 0.055280566, 0.3430195
60, 403100281, 0.64835817, 0.12968475, -0.726691, 0.18637007, -0.05060825, 0.26638946, 0.1581955
61, 403116948, 0.64842933, 0.12979786, -0.7265464, 0.18660694, -0.084736444, 0.27729744, 0.16887379
62, 403133615, 0.6486215, 0.12981465, -0.7263457, 0.18670848, -0.08470068, 0.07795244, 0.15131855
63, 403150282, 0.64884675, 0.12980972, -0.7261339, 0.18675321, -0.13198529, -0.0865241, 0.14108753
64, 403166949, 0.6489954, 0.1298667, -0.72598803, 0.1867645, -0.16839063, -0.09199168, 0.106879234
65, 403183616, 0.64903694, 0.13003792, -0.72589433, 0.18686514, -0.17620733, -0.03331522, 0.095069885
66, 403200283, 0.6490032, 0.1302078, -0.72588277, 0.1869088, -0.24902204, 0.049049247, 0.20001411
67, 403216950, 0.6489193, 0.13023539, -0.7259617, 0.18687432, -0.14824139, 0.18961665, 0.30200958
68, 403233617, 0.64895296, 0.13022846, -0.7259371, 0.1868576, -0.0046186717, 0.22285265, 0.19443607
69, 403250284, 0.64913756, 0.1300516, -0.72583187, 0.18674828, -0.048301596, 0.1365478, 0.18391705
70, 403266951, 0.64930093, 0.12998119, -0.72566724, 0.1868689, -0.06444862, 0.053820133, 0.18910694
71, 403283618, 0.6494427, 0.13001505, -0.7254777, 0.18708885, -0.0632792, 0.047746446, 0.1307249
72, 403300285, 0.6495045, 0.1301038, -0.72534823, 0.1873149, -0.019547548, 0.009666712, 0.11951256
73, 403316952, 0.649559, 0.13031156, -0.7251709, 0.18766817, -0.021218533, 0.042453546, 0.17163372
74, 403333619, 0.64968187, 0.1303922, -0.72497344, 0.1879492, -0.066941686, 0.026455775, 0.3208561
75, 403350286, 0.64987177, 0.13025634, -0.72470963, 0.1884034, -0.07425324, 0.204394, 0.39639091
76, 403366953, 0.6500695, 0.1301159, -0.72442144, 0.18892625, -0.09344585, 0.28392455, 0.1640501
77, 403383620, 0.65028673, 0.13007039, -0.72412527, 0.18934502, 0.01887701, 0.20755245, 0.017478943
78, 403400287, 0.6505016, 0.13015501, -0.7238055, 0.18977046, 0.06074322, -0.02363046, 0.067279816
79, 403416954, 0.65067774, 0.13040209, -0.7234321, 0.19041976, -0.015258783, -0.044719018, 0.3167162
80, 403433621, 0.65103686, 0.13050781, -0.7228646, 0.191273, 0.079300165, 0.16505599, 0.4838667
81, 403450288, 0.6515989, 0.13037632, -0.7221169, 0.19227158, 0.11924595, 0.27831075, 0.29587555
82, 403466955, 0.652184, 0.13025515, -0.72136754, 0.19317898, 0.15736161, 0.29800513, 0.058659554
83, 403483622, 0.6527798, 0.13010558, -0.7206985, 0.19376473, 0.18748446, 0.2602972, 0.039021492
84, 403500289, 0.65336716, 0.12995814, -0.7200645, 0.19424036, 0.10538904, 0.0804113, 0.32121658
85, 403516956, 0.6540848, 0.12974402, -0.7192564, 0.19496109, 0.35444596, 0.09779077, 0.4476366
86, 403533623, 0.6549428, 0.12978669, -0.71817493, 0.19603695, 0.41887668, 0.09394596, 0.117733955
87, 403550290, 0.65583396, 0.13025025, -0.71695584, 0.19720769, 0.378348, 0.178324, 0.048069954
88, 403566957, 0.65663147, 0.13088803, -0.715932, 0.19785018, 0.17249389, 0.37966442, 0.110435486
89, 403583624, 0.6576783, 0.13118231, -0.7150082, 0.19751853, 0.046462532, 0.39144105, 0.24804592
90, 403600291, 0.65898174, 0.13085447, -0.7140909, 0.19670881, 0.056314535, 0.54942995, 0.41877937
91, 403616958, 0.66039586, 0.13050354, -0.713019, 0.19608603, 0.28167728, 0.67025906, 0.08714485
92, 403633625, 0.66187364, 0.12997729, -0.7119191, 0.19544905, 0.4414202, 0.6573546, -0.09107399
93, 403650292, 0.66359025, 0.12879, -0.710881, 0.19418882, 0.28889093, 0.41929477, -1.9073486E-6
94, 403666959, 0.66533196, 0.12749302, -0.70988613, 0.19271955, -0.088361375, 0.008094689, -0.09167385
95, 403683626, 0.66689026, 0.12624343, -0.7090071, 0.19138648, -0.504644, -0.13606066, -0.17740059
96, 403700293, 0.66812056, 0.12477988, -0.7084596, 0.19007872, -0.77989125, -0.22232498, 0.10429478
97, 403716960, 0.6690664, 0.12299181, -0.7082112, 0.18883863, -0.6469587, -0.22428134, 0.40357685
98, 403733627, 0.6698201, 0.12170871, -0.70796025, 0.18793766, -0.5993424, -0.454601, 0.24871159
99, 403750294, 0.67034584, 0.12101776, -0.7077011, 0.18748464, -0.6948991, -0.45915037, 0.050079346
100, 403766961, 0.67052865, 0.12092917, -0.7075195, 0.18757303, -0.7822752, -0.4802129, 0.078793526
101, 403783628, 0.6703854, 0.12146437, -0.7074311, 0.18807271, -0.87481093, -0.65670955, 0.16728592
102, 403800295, 0.6700154, 0.12220862, -0.70742416, 0.18893301, -0.83894694, -0.6806333, 0.33993626
103, 403816962, 0.6696139, 0.122853324, -0.70742315, 0.18993898, -0.6764709, -0.46538046, 0.3519678
104, 403833629, 0.66932243, 0.12345189, -0.70732033, 0.1909582, -0.5794694, -0.2857427, 0.16843224
105, 403850296, 0.6689846, 0.12406813, -0.7072437, 0.1920236, -0.52446556, 0.11531346, 0.020824432
106, 403866963, 0.6686089, 0.12463434, -0.7071952, 0.19314069, -0.43451232, 0.28543243, 0.11005497
107, 403883630, 0.66832286, 0.12501504, -0.7071144, 0.19417758, -0.31840315, 0.17349294, 0.2562065
108, 403900297, 0.66808903, 0.12543137, -0.7069795, 0.19520192, -0.23843648, 0.081597485, 0.23249626
109, 403916964, 0.6678742, 0.12574382, -0.70685196, 0.19619516, -0.11353743, 0.1793136, 0.2358427
110, 403933631, 0.66762066, 0.12574942, -0.7068386, 0.1971013, 0.15045774, 0.26650718, 0.18037224
111, 403950298, 0.66742694, 0.12571412, -0.70680785, 0.19788882, 0.31344742, 0.26139292, 0.057929993
112, 403966965, 0.6671648, 0.12581268, -0.7068707, 0.19848444, 0.33275044, 0.3247454, -0.0875721
113, 403983632, 0.6667918, 0.12592551, -0.7070819, 0.19891377, 0.36036637, 0.2969464, 0.08873272
114, 404000299, 0.6664046, 0.12602322, -0.70734775, 0.19920407, 0.31308666, 0.19098517, 0.27531815
115, 404016966, 0.66611624, 0.12594755, -0.7075273, 0.19957796, 0.25135598, 0.24068859, 0.41733837
116, 404033633, 0.6659167, 0.1257755, -0.7076269, 0.19999897, 0.3038283, 0.2583256, 0.19425964
117, 404050300, 0.6658876, 0.12557709, -0.70761675, 0.20025612, 0.19860601, 0.19292359, 0.040665627
118, 404066967, 0.6658759, 0.1255054, -0.7076275, 0.20030205, 0.17374869, 0.24554038, -0.05072117
119, 404083634, 0.66584986, 0.12549411, -0.7076286, 0.20039187, 0.086711854, 0.26951936, 0.101408005
120, 404100301, 0.66589653, 0.1252526, -0.70764613, 0.20032644, 0.023821564, 0.16003405, 0.33498287
121, 404116968, 0.6660332, 0.12491079, -0.7076005, 0.20024616, -0.004176116, 0.0910513, 0.35333347
122, 404133635, 0.66644216, 0.12436277, -0.70735043, 0.20011026, 0.00857798, 0.14271715, 0.31307793
123, 404150302, 0.66706735, 0.12376881, -0.706982, 0.19969687, -0.123288855, 0.12326689, 0.12462616
124, 404166969, 0.6676979, 0.12322097, -0.70663327, 0.19916184, -0.13406262, 0.12071376, 0.10094929
125, 404183636, 0.6682459, 0.12272813, -0.70632285, 0.1987289, -0.057784803, 0.05201588, 0.0425272
126, 404200303, 0.6686086, 0.12220521, -0.7061645, 0.19839375, -0.02540046, 0.009041658, 0.1632328
127, 404216970, 0.66889054, 0.12163252, -0.7060563, 0.1981806, 0.07402347, 0.044487406, 0.2208662
128, 404233637, 0.66926014, 0.12124747, -0.7058086, 0.19805065, -0.028963704, -0.056106165, 0.13930225
129, 404250304, 0.66957283, 0.12093796, -0.7056555, 0.19772847, -0.21952415, -0.04584625, 0.1295309
130, 404266971, 0.66984457, 0.12066481, -0.705534, 0.19740823, -0.2591476, -0.052999895, 0.119155884
131, 404283638, 0.6701547, 0.12039243, -0.70535606, 0.19715802, -0.29159144, -0.1641838, 0.19129658
132, 404300305, 0.67036134, 0.12011053, -0.70526516, 0.19695191, -0.3499471, -0.24036622, 0.32479668
133, 404316972, 0.6706307, 0.11981576, -0.70512897, 0.19670218, -0.23549816, -0.22658749, 0.31210327
134, 404333639, 0.67092, 0.11954169, -0.70496446, 0.19647191, -0.2539228, -0.2246346, 0.24458599
135, 404350306, 0.6710815, 0.11926258, -0.7048556, 0.1964801, -0.27783152, -0.14897032, 0.25939083
136, 404366973, 0.671133, 0.11917499, -0.70477057, 0.19666305, -0.21876599, -0.104253426, 0.17190742
137, 404383640, 0.67112064, 0.1193261, -0.7046768, 0.19694898, -0.17504461, -0.1208368, 0.1017952
138, 404400307, 0.6711025, 0.11946742, -0.70454615, 0.19739164, -0.10888255, -0.07592338, 0.30315685
139, 404416974, 0.67112786, 0.11957881, -0.70427555, 0.19820265, -0.009421965, -0.1454652, 0.5616951
140, 404433641, 0.6712923, 0.1200129, -0.7036414, 0.19963029, 0.0387044, -0.30285928, 0.49936867
141, 404450308, 0.6714927, 0.12123778, -0.7027498, 0.20134954, -0.10178467, -0.117572956, 0.08793831
142, 404466975, 0.6717006, 0.122519396, -0.7018619, 0.20297058, -0.20107405, 0.07582364, 0.2165699
143, 404483642, 0.6720529, 0.123343885, -0.7009446, 0.20446956, -0.1811948, 0.0029519915, 0.5400791
144, 404500309, 0.6727073, 0.12384548, -0.6998095, 0.20589757, -0.12684539, -0.018357957, 0.37323284
145, 404516976, 0.67355126, 0.12411763, -0.69856507, 0.2071969, -0.12682796, 0.16882257, -0.021238327
146, 404533643, 0.67438686, 0.12423343, -0.69743294, 0.20822069, -0.019063868, 0.49744076, -0.14690495
147, 404550310, 0.6753592, 0.12422346, -0.69626623, 0.208978, 0.30747113, 0.5149381, 0.23647499
148, 404566977, 0.6766029, 0.12392296, -0.6949775, 0.2094225, 0.60980546, 0.3746955, 0.57075024
149, 404583644, 0.6780497, 0.12355809, -0.6935615, 0.20965339, 0.6930515, 0.39321494, 0.36198616
150, 404600311, 0.67945284, 0.123524316, -0.6921513, 0.20979068, 0.6320692, 0.7979681, -0.23338509
151, 404616978, 0.6808621, 0.123051055, -0.69094795, 0.20946626, 0.4569414, 1.2491779, -0.54514027
152, 404633645, 0.68231446, 0.1216367, -0.6900678, 0.20846525, 0.33266148, 1.1992743, -0.28379822
153, 404650312, 0.6837443, 0.11931725, -0.6895747, 0.20674571, 0.25752178, 0.65460604, 0.14865589
154, 404666979, 0.6850046, 0.11689984, -0.68926126, 0.20499358, 0.14683326, -0.02560665, 0.23870564
155, 404683646, 0.6860868, 0.114702865, -0.6890166, 0.20343119, -0.060663205, -0.26849422, -0.007777214
156, 404700313, 0.6869235, 0.11288722, -0.68885124, 0.20217898, -0.4309455, -0.31346607, -0.25982094
157, 404716980, 0.68750983, 0.1112101, -0.6888763, 0.20102754, -0.60954845, -0.35495484, -0.027965546
158, 404733647, 0.68784744, 0.109769374, -0.68911487, 0.1998437, -0.62395877, -0.62403625, 0.3795662
159, 404750314, 0.6881069, 0.10849764, -0.68936837, 0.19876753, -0.7003792, -0.8842748, 0.6387167
160, 404766981, 0.6882816, 0.107564025, -0.6895889, 0.1979024, -0.7948532, -0.84476674, 0.43890762
161, 404783648, 0.68816894, 0.107097305, -0.68992156, 0.19738756, -0.8547444, -0.79063326, 0.22434139
162, 404800315, 0.6878866, 0.10688003, -0.690327, 0.19707234, -0.71023744, -0.6611875, 0.23976326
163, 404816982, 0.6875515, 0.10722687, -0.6905816, 0.197161, -0.5857778, -0.5418481, 0.20552826
164, 404833649, 0.68720883, 0.10802497, -0.6906909, 0.19753711, -0.4769677, -0.39644158, 0.18180084
165, 404850316, 0.68682104, 0.10879956, -0.6907884, 0.19811812, -0.34944865, -0.23469213, 0.3164177
166, 404866983, 0.6863832, 0.10939772, -0.6909443, 0.19876108, -0.21221393, -0.021408351, 0.35305595
167, 404883650, 0.6859468, 0.10988694, -0.69118226, 0.19917051, -0.06022646, 0.12444062, 0.22610092
168, 404900317, 0.6856148, 0.11014341, -0.6913902, 0.19945017, 0.09418121, 0.07146877, 0.17204475
169, 404916984, 0.6852571, 0.11050746, -0.6915493, 0.19992547, 0.14005992, -0.07463634, 0.11191368
170, 404933651, 0.684762, 0.11132916, -0.6916923, 0.20067011, 0.22232968, -0.049207103, 0.13000107
171, 404950318, 0.6841916, 0.11246603, -0.6918138, 0.20156157, 0.28349578, 0.14187764, 0.20497131
172, 404966985, 0.68366927, 0.11373208, -0.69189495, 0.20234294, 0.31216893, 0.27988338, 0.2140274
173, 404983652, 0.6832717, 0.11475019, -0.69197214, 0.20284666, 0.40303499, 0.29976043, 0.16366386
174, 405000319, 0.6828346, 0.11593762, -0.6920086, 0.20351735, 0.39013025, 0.25535467, 0.07763767
175, 405016986, 0.68233436, 0.11734239, -0.6919905, 0.20444916, 0.3033424, 0.28133085, 0.002714157
176, 405033653, 0.6818466, 0.118769765, -0.69196767, 0.20532866, 0.1958273, 0.36264062, 0.02495861
177, 405050320, 0.6814102, 0.11995994, -0.6919926, 0.20599946, 0.09525452, 0.35763007, 0.2317133
178, 405066987, 0.6810531, 0.12088749, -0.69203734, 0.20648788, 0.09123039, 0.37778717, 0.24486923
179, 405083654, 0.6807733, 0.12176633, -0.6920487, 0.2068556, 0.08466805, 0.2952956, 0.069680214
