PacketCounter_femur,SampleTimeFine_femur,Euler_X_femur,Euler_Y_femur,Euler_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur
77,193226865,15.48023987,-15.79564953,-165.9615021,0.06695625,-0.022495126,0.04835415
78,193243532,15.46916294,-15.79353905,-165.9655914,0.06793523,0.04081894,0.06420994
79,193260199,15.47069931,-15.79458523,-165.9674225,0.060101558,0.066491835,0.051052094
80,193276866,15.4727354,-15.79581356,-165.9668579,0.04582503,0.045278303,0.047754288
81,193293533,15.47099018,-15.79554176,-165.9658508,0.031922497,0.04920501,0.07750893
82,193310200,15.46923828,-15.79491329,-165.9657288,0.03156154,0.043756977,0.03684616
83,193326867,15.4707222,-15.79507256,-165.9658356,0.03768715,0.004797887,0.058294296
84,193343534,15.47005939,-15.79504108,-165.9669495,0.034639172,-0.041419704,0.024980545
85,193360201,15.46481514,-15.7913599,-165.9682922,0.023356127,-0.03562844,0.03491783
86,193376868,15.46486855,-15.78732491,-165.9683838,0.030707886,0.001439577,0.06203842
87,193393535,15.46495247,-15.78504848,-165.9669342,0.0474013,0.007199492,0.059892654
88,193410202,15.46215153,-15.78434563,-165.964386,0.055297762,7.91E-04,0.052253723
89,193426869,15.45879078,-15.78300476,-165.9621429,0.07930174,-0.001791359,0.059783936
90,193443536,15.45627403,-15.78229618,-165.9617157,0.058083795,0.003363283,0.05917263
91,193460203,15.45327759,-15.7813282,-165.9612274,0.048941683,0.00617815,0.0630579
92,193476870,15.44955158,-15.78036976,-165.9635773,0.04086032,0.034041386,0.050253868
93,193493537,15.44846058,-15.77853584,-165.9666748,0.0370845,0.040183116,0.06177616
94,193510204,15.4529314,-15.77630329,-165.9697266,0.04366616,0.039381083,0.06658268
95,193526871,15.45809078,-15.77404213,-165.970932,0.031143723,0.04130349,0.061306953
96,193543538,15.46514034,-15.77161694,-165.9702606,0.04159583,0.016912472,0.06497288
97,193560205,15.47225666,-15.76999378,-165.9652863,0.042175468,-0.017004754,0.06563568
98,193576872,15.47564793,-15.76919746,-165.9605865,0.070133545,-0.031889696,0.04982853
99,193593539,15.47664547,-15.76630688,-165.9571991,0.054744873,-0.04972275,0.041905403
100,193610206,15.47546196,-15.76262856,-165.9561615,0.06987207,-0.042195935,0.07075691
101,193626873,15.47210884,-15.76036453,-165.9573822,0.05690489,-0.052980967,0.05774975
102,193643540,15.46652985,-15.75973988,-165.9587402,0.06327249,-0.050692696,0.05306053
103,193660207,15.45978546,-15.75781345,-165.9604797,0.06481834,0.002033158,0.054793358
104,193676874,15.45431423,-15.75654507,-165.9612274,0.05246377,0.004941634,0.060046196
105,193693541,15.44999409,-15.75536442,-165.9623413,0.0325826,0.03238788,0.06536865
106,193710208,15.44839573,-15.75434017,-165.9620667,0.03145192,0.048847567,0.046832085
107,193726875,15.44800949,-15.75187778,-165.9606628,0.04137331,0.035884768,0.065629005
108,193743542,15.45297909,-15.74906731,-165.9594269,0.024302425,0.057460863,0.043478966
109,193760209,15.45820904,-15.74625015,-165.9603729,-0.00241415,0.025086591,0.061704636
110,193776876,15.46394253,-15.74532986,-165.9611206,0.055583175,0.01580002,0.07309151
111,193793543,15.47244453,-15.74489117,-165.9622955,0.048403755,-0.030637536,0.0470438
112,193810210,15.47247505,-15.74156094,-165.9629364,0.053658698,-0.034710124,0.0641489
113,193826877,15.47331047,-15.74063587,-165.9625244,0.06543789,-0.019089626,0.060001373
114,193843544,15.47528076,-15.74036884,-165.9593048,0.06399806,-0.010669572,0.037938118
115,193860211,15.4765377,-15.73966599,-165.955368,0.07189956,-0.0360133,0.06266594
116,193876878,15.47276878,-15.739748,-165.9533081,0.0693473,-0.054265272,0.079722404
117,193893545,15.47035122,-15.7395153,-165.9521484,0.069140926,-0.022982402,0.064126015
118,193910212,15.46798801,-15.73985672,-165.951767,0.05034505,-0.003002953,0.0531559
119,193926879,15.46532249,-15.73838139,-165.9502716,0.026562475,0.002204634,0.04451084
120,193943546,15.46346951,-15.73559666,-165.9480591,0.032871407,-0.023174815,0.048563004
121,193960213,15.45975971,-15.73317051,-165.9490814,0.032115027,-0.005469642,0.07700539
