PacketCounter_femur,SampleTimeFine_femur,Euler_X_femur,Euler_Y_femur,Euler_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur
127,2345692577,-142.3352051,-79.79550171,-60.98038864,0.008008204,5.06E-04,0.17976093
128,2345709244,-142.3421478,-79.79032135,-60.97027206,-0.028329652,-0.031079086,0.15216827
129,2345725911,-142.3534851,-79.7832489,-60.9577713,-0.04610058,-0.02650439,0.1624775
130,2345742578,-142.3502808,-79.77606964,-60.96519089,-0.016666047,-0.007437058,0.16985989
131,2345759245,-142.3483429,-79.76707458,-60.97132492,-0.006803581,0.001612199,0.18639278
132,2345775912,-142.336731,-79.76096344,-60.98839188,-0.016211981,0.030198555,0.16338444
133,2345792579,-142.3464661,-79.75579071,-60.99095917,-0.03150285,0.016298229,0.15073872
134,2345809246,-142.3456116,-79.75081635,-61.00716782,-0.014706356,0.05984129,0.17457676
135,2345825913,-142.3470306,-79.74640656,-61.0122757,0.016161704,0.07547792,0.20923042
136,2345842580,-142.346283,-79.74573517,-61.00410843,0.004073789,0.057833977,0.21460533
137,2345859247,-142.3352661,-79.74813843,-60.99738693,-0.028231977,0.026081,0.17094994
138,2345875914,-142.3091583,-79.74915314,-61.0026207,-0.044916704,0.027331332,0.16164494
139,2345892581,-142.2606506,-79.751091,-61.02479553,-0.06604204,0.010179507,0.19004917
140,2345909248,-142.1980438,-79.754776,-61.06401062,-0.06306908,0.026404032,0.19482708
141,2345925915,-142.125824,-79.76153564,-61.11347198,-0.051891383,0.03474442,0.17681408
142,2345942582,-142.0405273,-79.76779938,-61.16628265,-0.037004527,0.002288214,0.14006424
143,2345959249,-141.9493256,-79.772789,-61.22089767,-0.03615424,-0.037131816,0.17960835
144,2345975916,-141.8639069,-79.77792358,-61.28280258,-0.018575603,-0.054772854,0.18655968
145,2345992583,-141.7994232,-79.7811203,-61.34199905,-0.004247347,-0.088107295,0.15078545
146,2346009250,-141.7437134,-79.78234863,-61.40411758,0.028018452,-0.021286536,0.12957
147,2346025917,-141.701355,-79.78013611,-61.44987488,0.035189614,0.02340583,0.16888428
148,2346042584,-141.6767883,-79.77745819,-61.47363663,0.03420743,0.030998956,0.18116856
149,2346059251,-141.6556396,-79.77713013,-61.48984528,0.011385107,0.047823224,0.18808556
150,2346075918,-141.6391602,-79.77825165,-61.49842453,-0.010859698,0.027797803,0.1622057
151,2346092585,-141.630722,-79.77801514,-61.50536346,-0.042476766,-0.016372493,0.15966797
152,2346109252,-141.6240234,-79.7767868,-61.52339935,-0.03955295,-0.017543923,0.20381546
153,2346125919,-141.6100006,-79.77670288,-61.55263519,-0.020780852,0.012580706,0.18916893
154,2346142586,-141.5928802,-79.77838135,-61.58040619,-0.010614015,0.042982772,0.16510677
155,2346159253,-141.569519,-79.78157806,-61.60424423,-0.008050908,0.041505296,0.17158794
156,2346175920,-141.5422516,-79.78294373,-61.62720108,-0.012858518,0.013456151,0.18647671
157,2346192587,-141.5136261,-79.7861557,-61.6511879,-0.047426432,-0.0057126,0.19445705
158,2346209254,-141.4835663,-79.78941345,-61.68800735,-0.04447299,-0.022244848,0.19236374
159,2346225921,-141.4395447,-79.79342651,-61.74239731,-0.01379677,-0.026549315,0.15684032
160,2346242588,-141.3994446,-79.79512024,-61.79595184,0.004250448,0.01953548,0.14457989
161,2346259255,-141.3723145,-79.79647064,-61.83338165,0.027531361,0.019536206,0.1610384
162,2346275922,-141.352829,-79.79702759,-61.8628273,0.033014372,0.022565812,0.18623066
163,2346292589,-141.3589783,-79.79711151,-61.86649323,0.0283206,0.028368488,0.16283989
164,2346309256,-141.3665161,-79.79647064,-61.8713913,-0.007534622,0.011215825,0.16939831
165,2346325923,-141.3877106,-79.79624176,-61.85873413,-0.003442393,0.06597069,0.20665455
166,2346342590,-141.4098816,-79.79689789,-61.8433342,-0.007768961,0.06606395,0.2029829
167,2346359257,-141.4343414,-79.79932404,-61.823452,-0.003058747,0.03828615,0.1769638
168,2346375924,-141.4632111,-79.80125427,-61.79831696,-0.003113102,-0.006930019,0.14198112
169,2346392591,-141.480896,-79.80292511,-61.78163147,-0.026739553,0.008897771,0.16210747
170,2346409258,-141.5007782,-79.80453491,-61.76536179,-0.03523542,-0.005149236,0.1922884
171,2346425925,-141.5167236,-79.80755615,-61.75581741,-0.030238314,0.012310367,0.18371964
172,2346442592,-141.5294647,-79.81145477,-61.74790955,-0.018798096,0.007258025,0.17733765
173,2346459259,-141.5384064,-79.81445313,-61.74110031,-0.004319528,0.008758634,0.18367386
174,2346475926,-141.5512085,-79.81678772,-61.72694016,0.0189633,0.007188847,0.1788292
175,2346492593,-141.5612793,-79.81924438,-61.71435165,-0.001369883,0.009039031,0.17407513
176,2346509260,-141.5757751,-79.82157898,-61.69739151,-0.017819222,0.004277926,0.17360592
177,2346525927,-141.6015472,-79.8253479,-61.67058563,-0.014380936,0.016404845,0.18140125
178,2346542594,-141.62146,-79.83033752,-61.64770889,-0.012575579,0.012829923,0.17759895
179,2346559261,-141.6433411,-79.83517456,-61.63053131,-0.0088927,0.018770786,0.1859932
180,2346575928,-141.6808319,-79.84085083,-61.60321045,-0.00455546,0.024931977,0.1870718
181,2346592595,-141.7250671,-79.84620667,-61.56832886,0.007203096,0.034993075,0.17004585
182,2346609262,-141.7742615,-79.85033417,-61.52342987,0.003928268,0.011804837,0.15643024
183,2346625929,-141.8168182,-79.85423279,-61.48371124,-2.19E-04,-0.026614359,0.17586422
184,2346642596,-141.8638458,-79.85786438,-61.44063187,-0.042197987,-0.014300414,0.18680382
185,2346659263,-141.8964996,-79.86299896,-61.40625,-0.06290149,0.03202801,0.17673302
186,2346675930,-141.903595,-79.86862946,-61.38469315,-0.03809865,0.03866601,0.17656136
187,2346692597,-141.897995,-79.87414551,-61.36730957,-0.039173383,0.003173437,0.20452881
188,2346709264,-141.9009705,-79.88090515,-61.3496666,-0.023619732,-0.019060627,0.18552876
189,2346725931,-141.9057922,-79.89107513,-61.3322525,-0.010850576,0.021724453,0.14875889
190,2346742598,-141.9053802,-79.90258789,-61.3138504,-0.005747412,0.06096327,0.16358662
191,2346759265,-141.8861542,-79.91199493,-61.30224609,-0.038067777,0.023526248,0.19759655
192,2346775932,-141.864502,-79.92358398,-61.29030609,-0.05909972,-0.006309994,0.17711353
193,2346792599,-141.8400726,-79.93546295,-61.2889328,-0.055052903,-0.03239049,0.16413689
194,2346809266,-141.815567,-79.94636536,-61.2951622,-0.045181103,5.98E-04,0.17775345
195,2346825933,-141.7765198,-79.95850372,-61.31510925,-0.07230407,0.04205117,0.1757555
196,2346842600,-141.7262573,-79.9732666,-61.33776855,-0.07497975,0.043595307,0.16876793
197,2346859267,-141.6543732,-79.98939514,-61.37069321,-0.057199076,0.010092393,0.16287231
198,2346875934,-141.5673065,-80.00284576,-61.42420578,-0.07193162,-0.0368926,0.16601086
199,2346892601,-141.4628143,-80.01750946,-61.50239944,-0.039362963,-0.040839616,0.19920635
200,2346909268,-141.35289,-80.03382111,-61.6008606,-0.04354277,-0.016842036,0.22505665
201,2346925935,-141.2626495,-80.05055237,-61.69058228,-0.006551249,-0.025851285,0.188694
202,2346942602,-141.187439,-80.0666275,-61.77422714,0.024514286,-0.005629342,0.13366508
203,2346959269,-141.1175079,-80.07909393,-61.85308838,0.07546347,-0.01095314,0.16088104
204,2346975936,-141.0619659,-80.08918762,-61.91478348,0.1100956,-0.03427113,0.20936108
205,2346992603,-141.0211487,-80.09738159,-61.96256256,0.09476022,-0.016494697,0.20675945
206,2347009270,-141.0198212,-80.10449219,-61.97704315,0.07008205,0.008445493,0.14739418
207,2347025937,-141.0483856,-80.10980225,-61.96781921,0.047821447,-0.05277029,0.15890598
208,2347042604,-141.0750732,-80.1132431,-61.97254562,-2.09E-04,-0.020178415,0.15396976
209,2347059271,-141.1149292,-80.11451721,-61.95941925,-0.019161304,0.028185654,0.15853596
210,2347075938,-141.1491699,-80.11933136,-61.94155121,-0.0389694,0.048612837,0.15098
211,2347092605,-141.1554565,-80.12295532,-61.937603,-0.011678091,0.022428464,0.175951
212,2347109272,-141.1580658,-80.12560272,-61.94473648,-0.043265752,-0.055356726,0.19049549
213,2347125939,-141.1664429,-80.12896729,-61.96875,-0.080339216,-0.09052202,0.17660522
214,2347142606,-141.182312,-80.13321686,-62.00006485,-0.046296768,-0.041933935,0.13584042
215,2347159273,-141.1833801,-80.1335907,-62.04582214,0.020785658,0.014016498,0.1541357
216,2347175940,-141.1710205,-80.13207245,-62.09399414,0.028919546,0.032964192,0.2036953
217,2347192607,-141.1738434,-80.1314621,-62.11997604,0.025117869,0.021479595,0.21159267
218,2347209274,-141.2031097,-80.13398743,-62.11633682,0.018839488,0.020297378,0.1455288
219,2347225941,-141.230957,-80.13564301,-62.11038208,-0.026040278,-0.001420816,0.13995361
220,2347242608,-141.2457428,-80.13578033,-62.11964417,-0.04619377,-0.033097073,0.17986584
221,2347259275,-141.241272,-80.13695526,-62.15086365,-0.032077756,0.002657737,0.248065
222,2347275942,-141.2290802,-80.14248657,-62.19319153,0.030597778,0.05569781,0.23017693
223,2347292609,-141.2454681,-80.15016937,-62.18993759,0.016245928,0.15945844,0.11276722
224,2347309276,-141.2623444,-80.15897369,-62.1558342,-0.051976528,0.1693048,0.060094833
225,2347325943,-141.2318878,-80.16712952,-62.15431976,-0.111164436,0.04777718,0.20488071
226,2347342610,-141.1742401,-80.17721558,-62.19996643,-0.09950611,-0.086607635,0.29418278
227,2347359277,-141.1231995,-80.19185638,-62.26896286,-0.03539508,-0.13063288,0.22780609
228,2347375944,-141.0892181,-80.20571899,-62.32859802,0.029648533,-0.050827853,0.09514046
229,2347392611,-141.0307312,-80.21154022,-62.38916016,0.05988176,0.011373065,0.12301445
230,2347409278,-140.9564209,-80.21246338,-62.44571686,0.016467651,-0.02325792,0.18646431
231,2347425945,-140.8834534,-80.21173096,-62.50381851,-6.69E-04,-0.061186224,0.20481777
232,2347442612,-140.822876,-80.21274567,-62.55656433,0.017172402,-0.03291139,0.13792515
233,2347459279,-140.7716827,-80.21482086,-62.59965515,-0.009660677,0.006982377,0.11097145
234,2347475946,-140.7165833,-80.21250916,-62.64474106,-0.05231948,-0.01135647,0.119950294
235,2347492613,-140.6411285,-80.20895386,-62.72512436,-0.032506578,-0.06063247,0.22837639
236,2347509280,-140.5697784,-80.20837402,-62.82569122,-0.024571227,-0.07970634,0.26694775
237,2347525947,-140.5273285,-80.21574402,-62.92834473,-0.03982832,-0.030384518,0.13907146
238,2347542614,-140.4888153,-80.22084808,-63.02359772,-0.004699053,0.07470418,0.10951042
239,2347559281,-140.3888397,-80.22109222,-63.13579178,0.10854847,0.1721618,0.23099613
240,2347575948,-140.3077087,-80.22402954,-63.19713974,0.110082,0.11862011,0.28447437
241,2347592615,-140.2532043,-80.23258209,-63.21993637,0.06657591,0.06352031,0.20481205
242,2347609282,-140.2165833,-80.24502563,-63.22185898,0.012624361,0.025013614,0.11866951
243,2347625949,-140.1654053,-80.25837708,-63.24042892,-0.09100802,0.057448808,0.10914993
244,2347642616,-140.1213531,-80.27245331,-63.25810623,-0.14098307,0.095733225,0.19599724
245,2347659283,-140.0518494,-80.29473114,-63.29800034,-0.12177701,0.13148172,0.24692059
246,2347675950,-139.9313202,-80.32688141,-63.38512039,-0.10461812,0.13348825,0.19502258
247,2347692617,-139.8102417,-80.36314392,-63.4695549,-0.12605226,0.09031846,0.12459087
248,2347709284,-139.6555481,-80.40253448,-63.58165741,-0.1274604,0.070788,0.15065384
249,2347725951,-139.4674072,-80.44420624,-63.7352829,-0.09358193,-0.015877131,0.24107742
250,2347742618,-139.2766113,-80.49215698,-63.91254807,-0.079180695,-0.059212774,0.19236279
251,2347759285,-139.0837097,-80.53894806,-64.09734344,0.051244885,-0.059216462,0.1216259
252,2347775952,-138.9062653,-80.58157349,-64.27166748,0.06249541,-0.032460786,0.14112663
253,2347792619,-138.7451172,-80.62368011,-64.43586731,0.06941605,-0.008693146,0.15811157
254,2347809286,-138.6023407,-80.66465759,-64.58182526,0.057740312,-0.07034311,0.13539505
255,2347825953,-138.4635162,-80.70349884,-64.73561859,0.06606606,-0.055294033,0.18767452
256,2347842620,-138.3367004,-80.74037933,-64.88392639,0.06384842,-0.013922902,0.16509438
257,2347859287,-138.2634277,-80.78034973,-64.98249817,0.025356414,0.038442943,0.13169861
258,2347875954,-138.2222748,-80.82506561,-65.04194641,0.038470294,0.15104984,0.109482765
259,2347892621,-138.190506,-80.87215424,-65.07061768,0.038055483,0.17924325,0.15608978
260,2347909288,-138.1650543,-80.92279816,-65.0750351,-0.04418369,0.06262783,0.20216179
261,2347925955,-138.1369171,-80.98065186,-65.10201263,-0.06281112,0.03824385,0.22140312
262,2347942622,-138.1461792,-81.04441833,-65.11515045,-0.04587493,0.07717662,0.22193146
263,2347959289,-138.1672668,-81.11460114,-65.10769653,-0.036338724,0.08950269,0.14946365
264,2347975956,-138.1848755,-81.19119263,-65.07874298,0.037071425,0.14400314,0.15833378
265,2347992623,-138.2049408,-81.26572418,-65.02909851,0.14887193,0.09397546,0.18315887
266,2348009290,-138.2256927,-81.33583069,-64.97340393,0.15368919,0.003624654,0.2602682
267,2348025957,-138.2376862,-81.40129089,-64.92682648,0.09368242,-0.028738905,0.29076767
268,2348042624,-138.2749786,-81.47013855,-64.84739685,0.15532032,-0.028602226,0.19198704
269,2348059291,-138.3815918,-81.53912354,-64.68599701,0.1486572,0.078440584,0.03681755
270,2348075958,-138.5308228,-81.60768127,-64.44384766,0.043872546,0.12286211,-0.018321037
271,2348092625,-138.6119995,-81.68544006,-64.25035095,-0.04909969,0.12288575,0.13786411
272,2348109292,-138.5514832,-81.76822662,-64.20529175,-0.09797578,0.04729836,0.36415482
273,2348125959,-138.4901428,-81.84190369,-64.20294189,0.021594075,-0.1566381,0.34894276
274,2348142626,-138.5349426,-81.8998642,-64.14080811,0.18811196,-0.24495645,0.124144554
275,2348159293,-138.6845703,-81.93868256,-63.98963928,0.31221357,-0.13555865,-0.045754433
276,2348175960,-138.8942108,-81.95785522,-63.73013306,0.3348499,0.10411714,0.009057045
277,2348192627,-139.1276245,-81.96437836,-63.36389923,0.14033765,0.2752285,0.18737793
278,2348209294,-139.3506012,-81.98293304,-62.9294281,-0.23279814,0.20588142,0.21394444
279,2348225961,-139.4572754,-82.0160141,-62.58811188,-0.585241,-0.109289736,0.19072056
280,2348242628,-139.3152008,-82.05853271,-62.5632782,-0.7690702,-0.49076092,0.23892975
281,2348259295,-138.867218,-82.12094879,-62.98071671,-0.8251795,-0.60144234,0.27823257
282,2348275962,-138.1759644,-82.20814514,-63.77855301,-0.72896326,-0.29190478,0.27088833
283,2348292629,-137.2323608,-82.33648682,-64.87958527,-0.48248854,0.4307311,0.29642487
284,2348309296,-136.0292664,-82.4862442,-66.11950684,-0.246754,0.71876323,0.21593761
285,2348325963,-134.6694946,-82.64289093,-67.41052246,-0.029952481,0.41004133,0.22402191
286,2348342630,-133.2366333,-82.78172302,-68.77624512,0.046005014,-0.3719411,0.11529255
287,2348359297,-131.724884,-82.91124725,-70.39801025,-0.08227677,-0.9069484,0.16911793
288,2348375964,-130.1412811,-83.02945709,-72.31427002,-0.070179604,-1.0026889,0.23844719
289,2348392631,-128.7214661,-83.12049103,-74.18071747,0.35725263,-0.43804717,0.15944481
290,2348409298,-127.6433716,-83.1926651,-75.65157318,1.1825657,0.5700606,0.01107502
291,2348425965,-127.2123718,-83.24785614,-76.27318573,2.062559,1.0678426,-0.14311886
292,2348442632,-127.8202133,-83.27996826,-75.63143921,2.1332037,0.9597583,-0.20679379
293,2348459299,-129.1531525,-83.26839447,-74.05879974,1.2744513,-0.28933752,-0.18769741
294,2348475966,-131.1575623,-83.18698883,-71.91158295,0.5395095,-1.4789284,-0.029202461
295,2348492633,-133.8640442,-83.02748871,-69.43414307,0.85777867,-2.0807316,0.015151978
296,2348509300,-137.2301788,-82.76096344,-66.62468719,1.636709,-2.1188343,-0.1485405
297,2348525967,-140.899231,-82.36953735,-63.56161118,1.7949656,-1.3409977,-0.2175026
298,2348542634,-144.6235046,-81.86856079,-60.2287674,1.8642358,-0.3006641,-0.325943
299,2348559301,-148.1371765,-81.27352905,-56.76272583,1.7297398,0.23393455,-0.41487694
300,2348575968,-151.3600464,-80.59447479,-53.35022736,1.259028,-0.21639949,-0.51831436
301,2348592635,-154.4614258,-79.81074524,-50.14005661,0.8511376,-0.6021915,-0.35680962
302,2348609302,-157.3281555,-78.91855621,-47.4239502,0.29488003,-0.70641273,0.12452412
303,2348625969,-159.9727783,-78.0043335,-45.20152283,0.0662833,-0.28547537,0.12308407
304,2348642636,-162.5886078,-77.08338165,-43.11706161,0.3261948,0.37206748,-0.46960735
305,2348659303,-165.1311493,-76.17900848,-41.10087585,0.18633202,0.92051053,-0.7118721
306,2348675970,-167.4608459,-75.27510071,-39.21458054,-0.050993208,1.2429745,-0.41110992
307,2348692637,-169.5516815,-74.36923218,-37.38682175,-0.016497303,1.074324,-0.09469223
308,2348709304,-171.4210815,-73.41770172,-35.58518219,0.37469617,0.9057783,-0.11503506
309,2348725971,-172.954483,-72.39294434,-33.91719818,0.9953615,0.7159246,-0.090379715
310,2348742638,-174.0688629,-71.36579895,-32.32860565,0.9975469,0.5800958,-0.19857883
311,2348759305,-174.7415466,-70.35826874,-30.78787422,-0.41886565,0.273981,-0.60441494
312,2348775972,-175.1768341,-69.37663269,-29.42573547,-1.4324253,0.016012691,-0.4832983
313,2348792639,-175.6590881,-68.4208374,-28.34228706,-1.6872044,0.12011072,-0.13190174
314,2348809306,-176.3260651,-67.41188812,-27.46960831,-0.47485393,0.047869433,-0.035752296
315,2348825973,-177.0269165,-66.36949158,-26.67186546,0.6564036,-0.2695073,-0.12177944
316,2348842640,-177.5598602,-65.38058472,-25.97037125,-0.24765295,-0.3727126,0.1874628
317,2348859307,-177.9282532,-64.45729828,-25.41541862,-1.2243954,-0.50592875,0.6186218
318,2348875974,-178.3349915,-63.58969116,-25.00737572,-1.2231343,-0.53811,0.57376957
319,2348892641,-179.0293121,-62.7690239,-24.60641289,-0.47441888,0.13789956,0.25609875
320,2348909308,-179.8550873,-61.94556046,-24.13464737,0.18930449,0.7483026,-0.28892708
321,2348925975,179.6577148,-61.06118011,-23.69111824,0.7069331,0.73137015,-0.3978157
322,2348942642,179.6461945,-60.20443726,-23.35111046,0.29790512,0.38871318,0.013766289
323,2348959309,179.892334,-59.40341187,-23.03809929,-0.5146253,0.05914203,0.18421364
324,2348975976,-179.9412994,-58.60255814,-22.65100861,-0.8954166,0.08226719,0.10489273
325,2348992643,-179.8797607,-57.79587936,-22.30014038,-0.9188323,-0.1902934,0.38716412
326,2349009310,-179.9342804,-57.04302979,-22.04005241,-0.9803209,-0.51065665,0.75790596
327,2349025977,179.8251801,-56.35883331,-21.86808014,-0.6771791,-0.35062337,0.6633358
328,2349042644,179.4664764,-55.74063492,-21.76519966,-0.13881171,0.09353782,0.61604786
329,2349059311,179.1238098,-55.20375443,-21.64185143,-0.08439523,0.65951586,0.6880255
330,2349075978,178.7584991,-54.70046616,-21.39242935,-0.23252843,1.1504728,0.7132721
331,2349092645,178.3331604,-54.23396683,-21.02166367,-0.23967825,1.1597936,0.88484955
332,2349109312,177.8043365,-53.79010773,-20.47430229,-0.22971356,0.851883,0.7567396
333,2349125979,177.158432,-53.38538742,-19.75976944,-0.59931314,0.93413675,0.110871315
334,2349142646,176.6413116,-52.98972321,-19.13183403,-1.0782446,0.28248098,-0.2124958
335,2349159313,176.3437958,-52.62737274,-18.74760246,-1.1791191,-0.77439106,0.15877724
336,2349175980,176.0449982,-52.34633636,-18.58403015,-1.1072236,-1.0628766,0.6952381
337,2349192647,175.5784912,-52.11211777,-18.5166626,-0.7028839,-0.4277021,0.689765
338,2349209314,175.2125702,-51.84907532,-18.44693375,0.36407936,-0.003898792,0.2466116
339,2349225981,175.1323395,-51.58303833,-18.36062813,0.30809745,0.3901131,0.027932167
340,2349242648,175.4300842,-51.32399368,-18.29861641,-0.10163617,-0.116702594,0.19773006
341,2349259315,175.8700714,-51.11061859,-18.31890488,-0.34574634,-0.5246726,0.5057583
342,2349275982,176.1114502,-50.92722702,-18.34758377,-0.58247834,-0.4884543,0.28684235
343,2349292649,176.0858917,-50.75828552,-18.34128189,-0.42172173,-0.0883179,0.1302824
344,2349309316,175.9629364,-50.61700821,-18.32297707,-0.15230122,0.34297615,0.18885899
345,2349325983,175.9287415,-50.51745605,-18.31300735,-0.19357856,0.44639555,0.3681755
346,2349342650,175.907959,-50.41139984,-18.26265717,-0.12649813,0.46654916,0.37075615
347,2349359317,175.7632599,-50.29100418,-18.12190056,-0.041967623,0.50511634,0.30874825
348,2349375984,175.5901947,-50.17189407,-17.91913986,-0.19697519,0.21631858,0.26287365
349,2349392651,175.4627686,-50.08183289,-17.75038528,-0.4802268,-0.20808698,0.29622746
350,2349409318,175.3730164,-50.04614258,-17.6599865,-0.5820936,-0.46081695,0.5917187
351,2349425985,175.2474213,-50.07634354,-17.62935638,-0.5854485,-0.24909323,0.86134434
352,2349442652,175.2171173,-50.13244247,-17.63186073,-0.544698,-0.33301708,0.70861435
353,2349459319,175.2978668,-50.19926453,-17.67064476,-0.6204011,-0.34378046,0.4702158
354,2349475986,175.3600922,-50.3123436,-17.73826599,-0.70336145,-0.006226736,0.52215385
355,2349492653,175.4487915,-50.4908371,-17.81258011,-0.60645777,0.38696843,0.56509113
356,2349509320,175.6564636,-50.71323395,-17.92737579,-0.4983133,0.47619462,0.5044317
357,2349525987,175.9518738,-50.97423553,-18.08103561,-0.49765703,0.13415913,0.5821161
358,2349542654,176.143631,-51.28570938,-18.20564079,-0.5887863,-0.05789578,0.81631756
359,2349559321,176.1470337,-51.6341362,-18.2603817,-0.48080832,0.06273472,0.7027283
360,2349575988,176.1030579,-52.01135635,-18.29872894,-0.2941071,0.07272553,0.5216389
361,2349592655,176.0687561,-52.42581177,-18.35240173,-0.28663978,-0.014489786,0.46379852
362,2349609322,176.0145264,-52.89111328,-18.38236237,-0.6071843,0.33295313,0.33257294
363,2349625989,175.9611969,-53.38256454,-18.3998642,-0.51009446,0.5768719,0.2223711
364,2349642656,176.0098572,-53.90904617,-18.42993355,-0.36804008,0.5198291,0.43039322
365,2349659323,176.1831512,-54.48189545,-18.46761703,-0.37781698,0.23608148,0.64494514
366,2349675990,176.4208221,-55.10636139,-18.53693008,-0.46530205,-0.020779217,0.85647964
367,2349692657,176.6394348,-55.73831177,-18.61873055,-0.09346334,-0.31466708,0.45427227
368,2349709324,176.8317566,-56.4321785,-18.64824104,-0.8210075,0.002462107,0.24799728
369,2349725991,177.0839691,-57.13722229,-18.69472694,-1.2560445,0.24175994,0.105335236
370,2349742658,177.3674316,-57.8800087,-18.83579636,-1.0637068,0.5155157,0.58601475
371,2349759325,177.646286,-58.71190262,-19.02206993,-0.6292577,0.6901154,0.76447296
372,2349775992,178.0431671,-59.60837936,-19.21072769,-0.53066206,0.7074442,0.6860428
373,2349792659,178.700531,-60.53808975,-19.46141624,-0.685825,0.11120161,0.7395134
374,2349809326,179.5724182,-61.51481628,-19.84649277,-1.2960451,-0.5923915,0.92080975
375,2349825993,-179.5603638,-62.56568146,-20.36466217,-1.9141153,-0.60932,0.82682705
376,2349842660,-178.7794342,-63.67296219,-21.02293396,-1.9522296,-0.29324633,0.506979
377,2349859327,-177.9416962,-64.83412933,-21.87582207,-1.5240161,0.11348093,0.24462509
378,2349875994,-176.847229,-66.03842163,-22.96267128,-0.64195883,0.3158824,-0.14670849
379,2349892661,-175.4653015,-67.27542877,-24.2511158,-0.07913792,0.3801311,-0.305439
380,2349909328,-173.7686462,-68.52509308,-25.75609398,0.016759532,0.1794837,-0.21271706
381,2349925995,-171.7780609,-69.7767334,-27.47659302,-0.59944844,0.057666063,-0.14024734
382,2349942662,-169.6625214,-71.01995087,-29.33778763,-0.93384045,0.00885536,-0.5188513
383,2349959329,-167.5539246,-72.20913696,-31.27872849,-0.021832123,-0.10988562,-1.0213022
384,2349975996,-165.4940186,-73.35720062,-33.36784363,0.94256276,-0.008865474,-1.185751
