PacketCounter_tibia,SampleTimeFine_tibia,Euler_X_tibia,Euler_Y_tibia,Euler_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia
540,2352576048,-111.8430176,-78.24414825,-43.86253357,-0.45163232,0.7460042,0.7270546
543,2352626049,-112.1218491,-78.55604553,-43.42472458,-1.329886,1.487347,0.030688286
545,2352659383,-110.9048691,-78.73402405,-43.56725311,-0.25290334,1.0380892,-0.5339718
547,2352692717,-109.7374268,-78.50267029,-42.88198471,0.37751535,0.11063143,-0.28034973
549,2352726051,-110.0627823,-78.10121918,-40.77471542,0.9393856,-0.5537442,-0.16074371
550,2352742718,-110.8052292,-77.99866486,-39.38883972,0.8199777,-0.82696444,0.10873222
552,2352776052,-112.1617889,-78.00550079,-37.31590271,0.1904687,-1.3040087,0.41709328
554,2352809386,-112.1278305,-78.12294006,-37.76162338,-0.03706697,-1.4983466,0.19609928
556,2352842720,-110.0324478,-78.30725098,-41.31096649,-0.13257499,-1.2852131,0.53175354
558,2352876054,-105.4814682,-78.57794189,-47.57453537,0.00334652,-0.27198207,0.076701164
559,2352892721,-102.8863831,-78.69277191,-51.07529068,-0.033638503,0.29286847,-0.028709412
563,2352959389,-87.76083374,-79.14939117,-69.91923523,-0.077219464,0.97031736,0.9219179
565,2352992723,-71.355896,-78.89259338,-88.17999268,-0.15656091,1.423137,0.7229376
567,2353026057,-53.70832443,-76.85122681,-107.7132721,0.7403648,2.4237316,0.31272125
568,2353042724,-47.10718155,-75.11019135,-115.1061172,-0.19813865,2.8834276,-0.111688614
570,2353076058,-39.97512436,-71.13697052,-122.6618118,-1.4829456,2.5349789,-2.3271961
572,2353109392,-34.93000412,-67.57096863,-125.8108978,-0.9012583,0.67664176,-2.4894123
574,2353142726,-27.99036407,-64.36106873,-128.7143097,1.1065882,-0.7707611,-2.123201
576,2353176060,-20.64264107,-61.69314575,-131.7828674,0.13726269,-1.0749015,-2.375875
577,2353192727,-16.87282372,-60.27074432,-133.5084686,-0.6602937,-1.9845597,-2.740499
579,2353226061,-11.65915489,-57.14940643,-136.3671875,-0.057583984,-3.4614067,-0.5125923
581,2353259395,-9.246090889,-53.28849411,-138.8076782,0.29556492,-2.8651538,-1.1268387
583,2353292729,-8.991470337,-49.12289429,-140.0490265,-0.23666477,-0.18726161,-1.0534639
585,2353326063,-10.45870209,-44.82886887,-139.935791,-0.5179101,0.1139611,-0.28077984
586,2353342730,-10.89449978,-42.75608826,-139.6196594,-0.73729026,-0.121554054,0.010066986
588,2353376064,-11.11046696,-38.93880844,-139.29776,-1.4932872,0.96715075,1.7594604
592,2353442732,-7.972943306,-32.8955307,-140.9329987,-0.2851241,-0.74624944,0.8124523
594,2353476066,-6.695420265,-29.96532822,-141.5050354,0.15020499,-0.7438961,-0.054494858
595,2353492733,-6.391724586,-28.64176559,-141.6332703,0.52049136,-0.18076438,0.11208439
597,2353526067,-6.596604824,-26.12019157,-141.585083,0.9169,0.18802133,0.5618448
601,2353592735,-7.687283993,-21.56152344,-141.4254913,0.04223427,0.45813856,1.0037212
603,2353626069,-7.843335152,-19.84301567,-141.584671,-0.24011642,0.41310632,1.0008402
604,2353642736,-7.739299297,-19.14465904,-141.6378632,0.53134316,0.3229069,0.9451418
606,2353676070,-7.901149273,-17.85140991,-141.5248718,1.8058864,0.46852875,1.2807894
608,2353709404,-8.128637314,-16.97554588,-141.3978882,0.9451361,0.6529662,1.1012487
610,2353742738,-8.343212128,-16.56695557,-141.4283295,0.7580467,0.63491106,1.2331123
612,2353776072,-8.270017624,-16.65593529,-141.5599823,0.26997513,0.45316336,1.6596327
613,2353792739,-8.094607353,-16.84464264,-141.5964508,0.7169566,0.21460356,1.81285
615,2353826073,-7.923057079,-17.62001419,-141.5027008,0.42290643,0.1489374,1.1580944
617,2353859407,-8.046653748,-18.71364403,-141.3860626,0.87838906,-0.21502353,1.4915581
621,2353926075,-9.099822998,-22.24954987,-141.2543945,0.453817,0.15482692,1.2984657
622,2353942742,-9.551787376,-23.36621094,-141.1302185,0.47403914,0.37207952,1.2562599
624,2353976076,-10.48431969,-25.91056252,-140.7111511,0.5833786,0.8096425,0.9103384
626,2354009410,-11.47824287,-28.69057846,-140.2457733,0.40009013,0.60649896,0.45921707
628,2354042744,-12.29385853,-31.6989727,-139.7974243,0.35979435,0.5903127,0.9353285
630,2354076078,-12.3399477,-35.13306808,-139.6676331,-0.4528654,0.366316,0.058707237
631,2354092745,-12.03833199,-37.05212402,-139.7642517,-0.7386948,0.6346988,0.45581055
633,2354126079,-11.08772564,-40.91527939,-140.1130066,-0.32235518,-0.29860917,0.24977493
635,2354159413,-10.41270733,-44.78504562,-139.9533386,-0.11080181,-0.63699406,-0.04306221
637,2354192747,-10.37190056,-48.89123154,-139.1865997,-0.2390185,-1.3500651,-0.3932438
640,2354242748,-12.534091,-55.08074951,-137.2734222,-0.4280297,-1.7731937,-0.9772253
642,2354276082,-16.12509155,-59.08261108,-135.6139069,-0.58146244,-2.1682584,-1.3886299
644,2354309416,-21.84161758,-62.92398071,-132.8271942,-0.32731542,-1.5497618,-1.5076475
646,2354342750,-29.14346886,-66.31510162,-129.22789,-0.9015996,-0.67141134,-1.8778133
648,2354376084,-37.07398224,-69.49607086,-125.0049591,-0.56832606,0.4783997,-1.8173852
649,2354392751,-41.3616066,-71.07613373,-122.2357712,-0.032643795,0.9832632,-1.6926832
651,2354426085,-50.1671257,-74.08773041,-115.264595,-0.09713583,2.0253842,-1.7220011
653,2354459419,-59.58325958,-76.75359344,-105.8045959,0.08480966,2.481104,-0.80406094
655,2354492753,-72.08966827,-78.96212006,-91.68586731,0.05105706,2.0488133,0.13901138
657,2354526087,-87.61428833,-80.10558319,-73.74401855,-0.16170861,1.534831,0.4490862
660,2354576088,-102.735054,-79.75097656,-54.96672821,0.21709028,-0.78636694,0.15466976
662,2354609422,-109.1385574,-79.49762726,-46.76250076,-0.045955017,-2.2496295,0.4169159
664,2354642756,-113.1910858,-79.37640381,-42.69708252,0.007686499,-1.218731,0.23603821
666,2354676090,-115.422699,-79.09676361,-41.50852203,0.4574872,-0.01864478,0.2420559
667,2354692757,-116.2621307,-78.99223328,-41.10022736,0.30585492,0.49841478,0.3288889
669,2354726091,-117.3258591,-78.97795868,-40.37794495,-0.22090688,1.0049597,0.357543
671,2354759425,-117.2195129,-79.07627106,-40.34345245,-0.28366077,0.8613204,0.10742283
673,2354792759,-117.3306961,-79.08287048,-39.67268372,-0.23498805,0.51022756,-0.19137573
675,2354826093,-117.9259109,-79.05132294,-37.99098969,-0.08148855,-0.2155465,-0.13578415
676,2354842760,-118.1318665,-78.97904205,-37.1492691,0.07084495,-0.54830307,0.13085747
678,2354876094,-117.9313583,-78.94831848,-36.33836365,-0.01984749,-0.5841204,-0.025862694
680,2354909428,-118.1237411,-78.92288971,-35.66978073,0.1626381,-0.13093624,-0.36542606
682,2354942762,-118.3055191,-78.76750946,-35.29362869,0.14668663,-0.001756365,0.07639408
684,2354976096,-117.7642517,-78.58323669,-35.71706772,0.11691398,-0.122115076,0.18258381
685,2354992763,-117.5812607,-78.51834106,-35.87749481,0.087539,-0.2211664,0.023313522
687,2355026097,-117.6508026,-78.44028473,-35.84081268,0.018850971,-0.37729356,0.21637726
689,2355059431,-116.8356171,-78.41227722,-36.73534775,-0.007074912,-0.3195625,0.34171867
691,2355092765,-114.3694,-78.50813293,-39.14035416,-0.13946936,0.047358148,0.06271553
693,2355126099,-111.7233963,-78.67751312,-41.63211823,-0.24518204,0.22169714,0.08211899
696,2355176100,-106.3008194,-78.91072083,-47.41012573,-0.22179364,-0.38974681,0.21899033
698,2355209434,-101.6981201,-79.11076355,-52.84279633,0.02258488,-0.35229352,-0.17302132
700,2355242768,-97.02037048,-79.32338715,-58.54917526,0.39791146,-0.33280465,0.10452747
702,2355276102,-90.63225555,-79.41521454,-66.04432678,0.28129315,-0.33170843,0.1843338
703,2355292769,-87.13259125,-79.36090851,-70.12565613,0.16875571,-0.15811932,-0.05371952
705,2355326103,-79.89485168,-79.19145203,-78.92932129,0.5205899,0.5146735,-0.014659882
707,2355359437,-71.24142456,-78.90770721,-89.23588562,0.486968,0.7868503,0.46194935
709,2355392771,-60.96109009,-77.81169891,-100.9395599,-0.39440554,0.79884726,0.26451683
711,2355426105,-52.77539063,-75.97354889,-110.1813049,0.74668974,1.6596713,-0.4578867
712,2355442772,-48.59639359,-74.84597015,-114.7564392,0.5639819,2.085767,-0.1238184
716,2355509440,-34.74574661,-68.13130951,-127.234787,-0.45176288,1.0267477,-2.3388467
718,2355542774,-28.75226974,-64.44095612,-129.8547668,-0.70140386,0.28962976,-3.9135847
720,2355576108,-22.50390053,-61.38365555,-130.9556427,-0.1974928,-0.5354596,-1.5760355
721,2355592775,-20.07849312,-60.16793442,-131.4268951,-1.2353778,-2.3782494,-0.35083294
723,2355626109,-15.23988914,-57.80150604,-133.9129486,-0.8403806,-2.5272386,-0.18657875
725,2355659443,-11.8131876,-54.39913559,-136.9015045,-0.7078341,-1.3277227,-1.0665293
727,2355692777,-9.208972931,-50.55968475,-138.8475494,-0.001436336,-1.7798444,-0.8616018
729,2355726111,-9.418081284,-46.80853271,-139.4097748,0.6924531,-1.823082,-0.100743294
730,2355742778,-10.09822178,-45.06431198,-139.5252686,-0.095379375,-0.8615628,0.65243053
732,2355776112,-11.20748615,-41.75026321,-140.3469849,-1.9104406,-0.18683761,0.48365974
736,2355842780,-11.13646317,-34.96251297,-142.966507,0.669624,0.7828364,0.06988335
738,2355876114,-10.35574913,-31.89418602,-143.7180481,0.012508411,0.9915795,0.6366415
741,2355926115,-8.521371841,-28.30800819,-145.0999756,-0.58634806,0.85085124,0.7867193
743,2355959449,-7.633845329,-26.1852932,-145.9069366,-0.4921601,-0.37711564,0.84261894
745,2355992783,-7.702236176,-24.2116127,-146.0176697,0.67590266,0.05028751,0.9090338
747,2356026117,-8.409637451,-22.53652382,-145.4928589,0.64986503,1.233666,1.5876427
748,2356042784,-8.661816597,-21.92026711,-145.264679,0.49184418,1.2763191,1.8147202
750,2356076118,-8.692400932,-21.11293793,-145.1233368,0.040687248,0.13422891,1.4300451
752,2356109452,-8.82263279,-20.69482803,-145.0887146,-0.021335684,-0.59779817,1.3643417
754,2356142786,-9.036659241,-20.66360092,-144.8748627,0.40788063,-0.07917829,1.8516817
757,2356192787,-9.131219864,-21.35934639,-144.6707306,0.7384772,0.29328632,1.681036
759,2356226121,-9.203145981,-22.45837975,-144.5979919,0.63760793,-0.095640354,1.2722006
761,2356259455,-9.646868706,-23.90908432,-144.3960571,0.5862675,0.08515033,1.2501802
763,2356292789,-10.22138786,-25.69304848,-143.9352875,0.63010824,0.3621086,1.1942835
765,2356326123,-10.67241192,-27.82585526,-143.378067,0.28890657,0.56066513,0.9324455
766,2356342790,-10.74664879,-29.06209755,-143.1270905,0.1371162,0.688752,1.2889633
768,2356376124,-10.46013927,-31.83830261,-142.7910004,-0.048234757,0.47868732,1.2133827
770,2356409458,-9.745445251,-35.07123184,-142.5357666,-0.33041948,0.23162167,0.5761099
772,2356442792,-9.19182682,-38.6203537,-142.0447998,0.16322856,-0.22220507,0.27964497
774,2356476126,-9.088884354,-42.32343292,-141.0576172,0.20513119,-0.15977454,-0.03476906
775,2356492793,-9.273519516,-44.19120789,-140.4338531,0.032197054,-0.1088032,-0.07339859
777,2356526127,-9.69970417,-48.14846802,-139.2042847,-0.13722977,-1.090293,-0.44679546
779,2356559461,-10.44025803,-52.23627472,-138.1069641,-0.10494087,-1.8353851,-0.7462425
781,2356592795,-12.77720642,-56.22634125,-136.8974609,-0.3357232,-2.1710885,-0.801816
783,2356626129,-17.16843224,-60.14550018,-134.9283295,-0.32358798,-2.1650786,-1.0986423
784,2356642796,-20.12714386,-62.0073967,-133.5587616,-0.3289127,-1.6093763,-1.3065443
786,2356676130,-26.80163383,-65.40129089,-130.3265076,-1.0073133,-1.0644015,-1.9243946
788,2356709464,-34.22019958,-68.73731995,-126.4777832,-1.1995895,0.046508577,-1.7650814
790,2356742798,-43.17815399,-72.27902985,-120.2615433,-0.262556,1.579686,-1.9520321
793,2356792799,-59.9381485,-77.17495728,-104.3637924,-0.08274391,1.762588,-2.030436
795,2356826133,-74.98954773,-79.3584671,-88.01476288,-0.057226785,1.9828963,-1.5119209
797,2356859467,-89.03910828,-79.86342621,-72.46302795,0.64185214,2.4056993,1.2849779
799,2356892801,-97.68335724,-79.19429779,-62.11354828,0.3300317,0.7322014,1.6228428
802,2356942802,-107.5112381,-78.76050568,-48.05539703,-0.30806983,-0.23799905,-0.22419834
804,2356976136,-113.5697403,-78.49266815,-39.33187866,-1.1183877,-1.1595731,0.044783592
806,2357009470,-117.4919052,-77.93354034,-34.77088165,0.19321485,-1.5178895,0.7617197
808,2357042804,-117.9530792,-77.86867523,-34.89662552,1.038204,-1.1840485,0.4920578
810,2357076138,-116.2569656,-78.0763855,-37.42564011,0.6906441,-0.36926898,-0.18761158
811,2357092805,-115.6304474,-78.11333466,-38.52944183,0.27591825,0.2722572,-0.24878407
815,2357159473,-114.8507767,-77.97077942,-40.13401031,-0.68389446,1.234684,-0.1780672
817,2357192807,-115.54142,-78.02333069,-38.81585693,-0.33875513,0.6943865,0.3310976
819,2357226141,-115.0064087,-77.99611664,-38.15825653,-0.24457687,0.3313726,-0.05743122
820,2357242808,-114.6848984,-77.96021271,-37.7551918,0.08574112,-0.022588667,-0.15127468
824,2357309476,-113.0502472,-77.97807312,-37.74411774,-0.059461333,-0.9307113,-0.003931999
826,2357342810,-112.0553665,-78.05731964,-39.19305801,-0.12042248,-0.82047886,0.019854546
828,2357376144,-110.3607941,-78.17253876,-41.92775345,-0.26802194,-0.6085974,0.23434544
829,2357392811,-109.026947,-78.25617218,-43.82055283,-0.09758961,-0.2922624,0.009444237
831,2357426145,-105.940979,-78.46356964,-48.01259232,0.07184469,0.058774296,0.39773178
833,2357459479,-100.9200058,-78.84011841,-54.03480911,-0.17739405,0.22629234,0.8375969
837,2357526147,-78.29288483,-79.37017822,-79.46665955,0.46876556,0.83606184,0.15893555
838,2357542814,-71.60944366,-79.14500427,-87.05115509,0.5062961,1.044633,-0.17689323
842,2357609482,-52.12201691,-76.70672607,-108.4347763,-0.95237684,0.619835,-0.36339378
844,2357642816,-45.29242706,-74.72898102,-114.9719086,-0.43135482,0.7001021,-0.15794754
846,2357676150,-37.79435349,-71.74463654,-122.0966949,-0.0757598,-0.09112076,-0.16390419
847,2357692817,-34.72141647,-70.003685,-125.09478,0.8730984,0.15723008,-0.9553642
849,2357726151,-29.69919014,-67.00130463,-129.1961212,1.3858991,0.48004028,-2.1450295
851,2357759485,-25.16005135,-63.96138382,-132.1313324,0.31250158,0.884459,-2.9447384
853,2357792819,-21.93569946,-61.06329727,-133.9535828,0.20694998,1.1002963,-1.5449429
855,2357826153,-18.33091545,-58.10964584,-135.7445679,-1.0629369,0.24862608,-1.0023727
858,2357876154,-12.64998817,-53.48029327,-137.7427368,-0.21113497,-1.0603164,-1.2892942
860,2357909488,-9.735528946,-50.06839371,-138.7177582,-0.61349124,-1.4899119,0.3983221
862,2357942822,-7.756491184,-46.93987274,-139.7324219,-0.30672336,-1.8013383,0.05486965
864,2357976156,-7.717463493,-43.81738281,-140.769577,-0.16322415,-0.3984257,-0.22316074
865,2357992823,-7.779289246,-42.14360809,-141.2474823,0.1716476,0.019196298,0.012425423
867,2358026157,-7.668586254,-38.65758133,-141.9697418,0.44453198,-1.1472635,-1.5131807
869,2358059491,-7.817778111,-35.36463165,-142.3788757,0.7129169,0.04204586,0.66421795
871,2358092825,-8.011639595,-32.50234604,-143.0121002,-1.7345879,0.19380127,0.95191574
873,2358126159,-7.52569294,-30.0625515,-143.678772,-1.4544971,0.08883494,1.5774031
874,2358142826,-7.289399147,-28.96678734,-143.834671,-0.5899182,-0.16905867,1.9082966
876,2358176160,-6.870001316,-27.03480148,-143.9985199,-0.17490882,-0.14541094,0.61853313
878,2358209494,-6.912361622,-25.07949257,-144.1214905,1.3592472,0.30022168,0.59655
880,2358242828,-7.345096588,-23.48851967,-144.1012573,1.6438437,1.0456753,1.3631334
882,2358276162,-7.799994946,-22.48514366,-144.0815735,0.40208003,0.2877702,0.92131424
883,2358292829,-7.881653309,-22.22194099,-144.0652924,-0.258931,0.17928137,1.2574387
885,2358326163,-8.035181046,-21.9101162,-143.9677277,-0.60141,0.019281624,1.8612127
887,2358359497,-8.028857231,-21.9603672,-143.7516937,0.017133884,0.10705913,1.4937468
889,2358392831,-7.982068062,-22.3976593,-143.5440369,1.1894313,0.48305386,0.9663811
891,2358426165,-8.330441475,-23.23039055,-143.267807,1.2516059,0.30312228,1.4045448
894,2358476166,-8.556051254,-25.31155777,-142.8781738,-0.23095664,-0.23640262,1.3969803
896,2358509500,-8.722805023,-27.07390976,-142.7751465,-0.06341913,-0.7339044,1.2788248
898,2358542834,-9.173380852,-29.1005497,-142.5654144,0.18352634,-0.10855421,1.044632
900,2358576168,-9.674354553,-31.42378807,-142.1121216,0.2619437,0.4472068,0.96737766
901,2358592835,-9.806550026,-32.71255112,-141.8537598,-0.15513203,0.6793049,0.6700134
903,2358626169,-9.610790253,-35.50244522,-141.4080963,-0.34294847,0.8360022,0.8319721
907,2358692837,-8.292495728,-42.12126541,-140.6578217,-0.4738439,-1.0325615,0.18301582
909,2358726171,-8.655499458,-45.58982849,-139.8410492,0.001880582,-1.371138,-0.011825562
910,2358742838,-9.239431381,-47.28858566,-139.2640533,-0.04189478,-1.397327,-0.05295086
912,2358776172,-11.14099693,-50.7163353,-137.9820557,-0.12252726,-1.4359305,-0.45458317
916,2358842840,-17.6458149,-58.04581833,-134.9309998,-1.0688199,-1.3381059,-0.93248653
918,2358876174,-22.21930313,-61.89975739,-132.5119476,-1.4056916,-1.2005132,-1.4328794
919,2358892841,-25.02880859,-63.84783173,-130.7985077,-1.3640734,-1.0185285,-1.6078053
921,2358926175,-31.66466141,-67.54805756,-126.4180298,-0.8834975,-0.13722612,-2.0507007
923,2358959509,-39.30235672,-70.93815613,-120.9245834,0.03954514,0.77987397,-2.7037091
925,2358992843,-48.90167236,-74.12491608,-112.5099335,0.35009506,1.45384,-2.8359814
927,2359026177,-61.5459671,-76.7873764,-100.1999588,0.82353425,2.3628497,-1.9856076
928,2359042844,-68.82694244,-77.80622864,-92.68818665,0.887655,2.6340222,-1.0394955
930,2359076178,-84.67342377,-79.02612305,-75.4950943,0.8088804,2.6503987,0.97138214
932,2359109512,-98.31681061,-79.15245819,-59.67696762,-0.06164486,1.7695613,1.5427542
939,2359226181,-120.1923828,-77.13767242,-31.51379013,0.7985116,-1.076931,0.15180779
941,2359259515,-124.2094193,-76.50583649,-26.97244072,1.4962292,-1.5012455,1.6067781
943,2359292849,-123.4913635,-76.48783112,-28.3747406,0.69990057,-0.5086405,0.896842
945,2359326183,-122.0788269,-76.64720917,-31.09480476,-0.55674005,0.34209496,-0.46056843
946,2359342850,-122.0497208,-76.69319153,-31.69515419,-1.1064669,0.3630988,-0.523036
948,2359376184,-123.1397858,-76.63301086,-31.0972271,-1.4055102,0.588578,-0.60192776
950,2359409518,-125.0949326,-76.3473053,-28.73756409,-0.8390793,0.8058466,-0.082613945
952,2359442852,-126.0560455,-76.01862335,-26.62887001,-0.15669024,0.7296949,0.38885403
954,2359476186,-125.7365723,-75.81641388,-25.48285103,0.09984603,-0.049388763,0.22550774
955,2359492853,-125.5093994,-75.73033905,-25.15631104,0.0836636,-0.67249674,0.12889576
959,2359559521,-125.1064148,-75.8780899,-24.82496452,-0.5202126,-1.1130952,-0.20240784
961,2359592855,-124.8015213,-75.99143219,-25.21891975,-0.75530136,-1.0821732,-0.6103859
963,2359626189,-124.6930008,-75.83346558,-26.01436615,-0.33156595,-1.0569605,0.16439152
964,2359642856,-124.5761642,-75.71006012,-26.68381882,-0.07385069,-0.5056654,0.39843845
966,2359676190,-124.0320969,-75.70339966,-28.39658928,-0.026158085,0.62406224,0.4301653
968,2359709524,-123.072731,-76.03448486,-29.93657303,-0.47207516,0.93967843,0.06463432
970,2359742858,-121.4761581,-76.27759552,-31.07532883,-1.2063088,0.75414187,-0.014616966
972,2359776192,-120.1739044,-76.52109528,-32.29224777,-0.19127087,0.7802936,-0.40567207
973,2359792859,-120.5705719,-76.55692291,-32.158638,0.3994035,0.5516785,-0.6145115
975,2359826193,-120.3932037,-76.21708679,-31.78024483,-0.45271415,-1.2289099,0.90345764
977,2359859527,-117.065567,-76.69099426,-34.52896118,-0.4249756,-0.06746537,-0.105825424
979,2359892861,-116.8368378,-76.97187042,-34.71875763,-0.23255269,-0.112947464,-0.4933691
981,2359926195,-116.8087082,-77.07744598,-34.90764236,-0.42784205,-0.22664873,0.16146374
982,2359942862,-116.3858643,-77.21707153,-35.56924438,0.03775712,-0.00500412,0.16323757
984,2359976196,-114.8350677,-77.36148071,-37.16382599,0.75319684,0.19304366,-0.11887264
986,2360009530,-113.4987183,-77.30680084,-37.84982681,0.5818116,0.52260727,-0.11480999
988,2360042864,-113.8123474,-77.48088074,-37.29504395,0.39844888,-0.08466123,-0.40421677
990,2360076198,-115.0870514,-77.51121521,-36.00117493,0.74675155,-0.5123088,0.32251263
991,2360092865,-114.7195206,-77.47407532,-36.19452286,0.6964987,-0.25299388,0.47767448
995,2360159533,-113.7524948,-77.60374451,-36.90514755,0.27925375,-0.41799024,-0.11289787
997,2360192867,-114.2281799,-77.59674835,-36.76290894,-0.031154409,-0.28975415,0.5138893
999,2360226201,-113.1820145,-77.65872955,-38.30443954,0.10213467,0.51491004,-0.26469326
1000,2360242868,-112.9986038,-77.6975708,-38.73807526,0.2030775,0.49033758,-0.5668602
1002,2360276202,-113.9573975,-77.58621979,-38.00275421,0.081582814,0.15061007,-0.23458385
1004,2360309536,-114.5823288,-77.38204193,-37.40245819,-0.37828955,-0.019112928,0.3652115
1006,2360342870,-114.2662354,-77.37464142,-37.8776741,-0.21278417,0.002448473,-0.028603554
1008,2360376204,-114.5649185,-77.35655212,-37.88538361,-0.17103347,-0.12810992,-0.14154434
1009,2360392871,-114.8026657,-77.30936432,-37.81545258,-0.18999027,-0.1384151,-0.01922512
1011,2360426205,-114.9920273,-77.20993042,-37.86075974,0.00941118,0.07273335,-0.09824467
1015,2360492873,-115.8498077,-76.98139191,-37.1637764,-0.036469225,-0.072240055,-0.15182209
1017,2360526207,-116.5316315,-76.79627228,-36.62685013,-0.16981675,-0.18570094,0.28633213
1018,2360542874,-116.8020859,-76.72385406,-36.48448563,-0.037661124,-0.13490315,0.32387924
1020,2360576208,-117.3572693,-76.62049103,-36.27921677,0.31659022,0.13980567,0.025821686
1022,2360609542,-117.8457336,-76.54762268,-36.20170593,0.34106547,0.07924116,-0.104483604
1024,2360642876,-117.9861679,-76.46871185,-36.47463989,0.008216714,-0.02166824,0.13270283
1026,2360676210,-118.1311417,-76.39994812,-36.75188065,-0.2189332,0.06773549,0.13621902
1027,2360692877,-118.3681488,-76.38211823,-36.71407318,-0.215281,0.12334853,-0.08897114
1029,2360726211,-119.0572586,-76.29738617,-36.31230164,-0.13371667,0.0735395,-0.18579865
1031,2360759545,-119.3560562,-76.15632629,-36.1972847,-0.013116146,-0.00494176,0.088178635
1035,2360826213,-118.9642487,-76.0893631,-36.59602737,-0.20882118,-0.050023764,0.011116982
1036,2360842880,-118.9571152,-76.07939148,-36.49939346,-0.28665686,-0.035437085,-0.07499981
1038,2360876214,-119.2805405,-76.01734924,-36.09495926,-0.43814272,0.028284447,-0.1668539
1040,2360909548,-119.7596207,-75.90589905,-35.73428345,-0.22303377,-0.022955116,-0.047153473
1042,2360942882,-120.0226288,-75.76819611,-35.63027191,0.07908056,-0.0397976,0.13536644
1044,2360976216,-120.0376816,-75.69023132,-35.63104248,0.15457204,-0.1015758,0.104724884
1045,2360992883,-120.1120071,-75.67059326,-35.51956558,0.14722316,-0.12913662,0.016600609
1047,2361026217,-120.4466171,-75.64038849,-35.12823105,0.08867565,-0.14449374,-0.017910004
1049,2361059551,-120.6723938,-75.60595703,-34.9382782,-0.004879316,-0.05723541,0.008304596
1051,2361092885,-120.6408844,-75.58394623,-35.08151627,-0.19082323,-0.027265228,6.68E-05
1054,2361142886,-120.8415375,-75.54768372,-35.08401871,-0.19494794,-0.066958115,-0.047423363
1056,2361176220,-121.2329788,-75.46809387,-34.73595428,-0.035913125,0.07303442,-0.017029762
1058,2361209554,-121.5606232,-75.39913177,-34.36530304,0.054286882,0.111510165,0.03998947
1060,2361242888,-121.7616348,-75.37582397,-34.13667297,0.01912881,-0.003151868,0.04847145
1062,2361276222,-121.8025742,-75.36909485,-34.08885574,-0.13029887,-0.13610844,-0.01872158
1063,2361292889,-121.7634888,-75.35730743,-34.13471985,-0.24894156,-0.17071539,-0.01636982
1065,2361326223,-121.6508789,-75.33865356,-34.30942535,-0.40234807,-0.19669452,-0.00344944
1067,2361359557,-121.5888138,-75.34114838,-34.48788452,-0.4045288,-0.17350395,-0.028569221
1069,2361392891,-121.6401672,-75.34063721,-34.56198883,-0.31843,-0.11375077,-0.08690548
1071,2361426225,-121.8447266,-75.32398987,-34.4126091,-0.23709723,-0.019624103,-0.078287125
1072,2361442892,-122.0098724,-75.30032349,-34.23652649,-0.16954006,0.04294209,-0.01761818
1074,2361476226,-122.2641068,-75.2568512,-33.89511108,-0.07449666,0.09239674,0.12869167
1076,2361509560,-122.2993622,-75.25151062,-33.79675674,-0.05219328,0.076615326,0.07821369
1078,2361542894,-122.1701889,-75.26892853,-33.92686844,-0.095432766,-0.015144679,-0.07211971
1080,2361576228,-122.2364807,-75.26289368,-33.85445023,-0.102993414,-0.18180141,-0.03208542
1081,2361592895,-122.3228531,-75.24471283,-33.74346542,-0.120811194,-0.16527095,0.03403473
1083,2361626229,-122.4971085,-75.21839905,-33.57679367,-0.050700814,-0.10798995,3.06E-04
1085,2361659563,-122.4740219,-75.24340057,-33.67103195,-0.161742,-0.044180688,0.13643456
1087,2361692897,-121.9591599,-75.32598877,-34.15906525,-0.49468648,0.050243143,0.007891655
1090,2361742898,-121.5762634,-75.45975494,-34.53129196,-0.6715287,0.0547885,-0.14495277
1092,2361776232,-121.9947739,-75.44043732,-34.16373062,-0.20847927,0.004763732,-0.16684914
1094,2361809566,-122.6006165,-75.36133575,-33.57135391,0.42176107,-0.09564902,-0.014230728
1096,2361842900,-122.9298859,-75.30246735,-33.14093399,0.71226203,-0.22101285,0.090423584
1098,2361876234,-122.8545151,-75.31142426,-33.12810898,0.49194458,-0.23597994,0.15634537
1099,2361892901,-122.6964111,-75.35028839,-33.32284927,0.23412496,-0.14206529,0.07858181
1101,2361926235,-122.4345474,-75.43767548,-33.86847687,-0.0391986,-0.022892645,-0.119758606
1103,2361959569,-122.5309601,-75.45300293,-34.13182068,-0.03001072,0.007766963,-0.10083103
1105,2361992903,-122.7997284,-75.41513824,-34.00102615,-0.005805316,0.124470115,-0.001775742
1107,2362026237,-122.8509903,-75.38228607,-33.83641815,-0.06300759,0.07243083,0.0506773
1110,2362076238,-122.6181946,-75.41583252,-33.94567871,-0.3174983,-0.1372269,0.005978584
1112,2362109572,-122.6294479,-75.40193176,-33.96945572,-0.22005194,-0.070421666,0.018064499
1114,2362142906,-122.7105408,-75.38332367,-33.8985672,0.014650464,0.03872116,0.03973961
1116,2362176240,-122.6182175,-75.4077301,-33.83472061,0.037086833,0.048255328,0.030540466
