sep=,
DeviceTag:,femurLeft,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,1.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Euler),,,,,,,,,,,,,,,,,
StartTime:,2021-03-10 17:04:33.797 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
82, 2460807760, -139.11888122558594, -80.44233703613281, -66.94843292236328, 0.025793241, 0.08418733, 0.1764555
83, 2460824427, -138.83018493652344, -80.50282287597656, -67.20184326171875, 0.044905316, 0.0073700044, 0.21451569
84, 2460841094, -138.59063720703125, -80.56752014160156, -67.42459869384766, 0.057365537, 0.011279358, 0.20072556
85, 2460857761, -138.36953735351562, -80.63773345947266, -67.6374282836914, 0.08074119, 0.028958954, 0.11207008
86, 2460874428, -138.16456604003906, -80.70540618896484, -67.82194519042969, 0.09917619, 0.061403815, 0.08926201
87, 2460891095, -137.96824645996094, -80.77122497558594, -67.99237060546875, 0.035422586, 0.024911413, 0.19342709
88, 2460907762, -137.7945098876953, -80.84202575683594, -68.14472961425781, -0.017275233, -0.013051257, 0.24714565
89, 2460924429, -137.6267547607422, -80.92020416259766, -68.32470703125, -0.1114817, -0.03865366, 0.19366932
90, 2460941096, -137.4202880859375, -81.00180053710938, -68.55728912353516, -0.07179395, 0.031153515, 0.18735504
91, 2460957763, -137.197021484375, -81.08403015136719, -68.7987060546875, -0.07449798, 0.07687806, 0.18687916
92, 2460974430, -136.94793701171875, -81.17021179199219, -69.02095794677734, -0.035124376, 0.10435803, 0.21446323
93, 2460991097, -136.65525817871094, -81.26103973388672, -69.2492904663086, -0.037977993, 0.06166784, 0.1858635
94, 2461007764, -136.29531860351562, -81.35469055175781, -69.52561950683594, -0.12713641, 0.057119686, 0.13933563
95, 2461024431, -135.8406219482422, -81.45197296142578, -69.89108276367188, -0.21589504, 0.047350213, 0.13538456
96, 2461041098, -135.29246520996094, -81.5540542602539, -70.36231231689453, -0.26451582, 0.050492022, 0.22582722
97, 2461057765, -134.61915588378906, -81.65939331054688, -70.96527862548828, -0.2670184, 0.053011965, 0.30654907
98, 2461074432, -133.83848571777344, -81.7710952758789, -71.66895294189453, -0.17973693, 0.0697708, 0.25552177
99, 2461091099, -133.01527404785156, -81.88823699951172, -72.39864349365234, -0.041868545, 0.06750706, 0.159379
100, 2461107766, -132.16465759277344, -82.00643157958984, -73.14192199707031, 0.05494158, 0.04938977, 0.13792324
101, 2461124433, -131.29266357421875, -82.12157440185547, -73.89813995361328, 0.09721907, 0.03577431, 0.16999626
102, 2461141100, -130.44276428222656, -82.237548828125, -74.65084838867188, 0.07813402, 0.04341063, 0.19370556
103, 2461157767, -129.58555603027344, -82.35584259033203, -75.45539855957031, 0.010647431, 0.042044017, 0.16192818
104, 2461174434, -128.6511688232422, -82.47989654541016, -76.40279388427734, 0.042596776, -0.03924541, 0.16101742
105, 2461191101, -127.53184509277344, -82.61079406738281, -77.61713409423828, -0.033256143, -0.1061719, 0.22904491
106, 2461207768, -126.38292694091797, -82.73550415039062, -78.9163818359375, -0.0031626245, -0.10473057, 0.26443958
