PacketCounter_femur,SampleTimeFine_femur,Euler_X_femur,Euler_Y_femur,Euler_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur
194,1211240204,-111.4642181,-82.78033447,-74.1607132,-0.05654025,-0.003967889,0.23513985
195,1211256871,-111.5036926,-82.78354645,-74.14849854,-0.007435024,-0.013250064,0.19522762
196,1211273538,-111.5690384,-82.79320526,-74.10003662,0.01394843,-0.003502074,0.20351982
197,1211290205,-111.5623703,-82.8082428,-74.10332489,0.037072957,0.020427212,0.16311455
198,1211306872,-111.4964447,-82.81963348,-74.1500473,0.033201255,0.05606563,0.149539
199,1211323539,-111.4668121,-82.82679749,-74.1493988,-0.039310627,0.10163359,0.15569592
200,1211340206,-111.5077286,-82.82840729,-74.07881165,-0.04857205,0.09405007,0.15564251
201,1211356873,-111.5797272,-82.82424927,-73.98252106,-0.04004744,0.1313523,0.1675291
202,1211373540,-111.5939255,-82.81320953,-73.9420929,0.023312273,0.08868737,0.15961933
203,1211390207,-111.6004791,-82.79761505,-73.89823151,0.09000637,0.04342759,0.15385342
204,1211406874,-111.630661,-82.78126526,-73.81043243,0.10531107,0.009171791,0.17455387
205,1211423541,-111.662796,-82.77001953,-73.71025848,0.08659687,-0.045342878,0.1999321
206,1211440208,-111.6683655,-82.7631073,-73.64404297,0.00330311,-0.10672099,0.19533348
207,1211456875,-111.6709518,-82.75782776,-73.60285187,-0.03521031,-0.17625009,0.17681122
208,1211473542,-111.6995468,-82.75405121,-73.56752014,-0.03712196,-0.17774792,0.16593361
209,1211490209,-111.7546158,-82.75332642,-73.53192902,-0.0197052,-0.18015526,0.17252445
210,1211506876,-111.8256149,-82.75527954,-73.49331665,0.007779803,-0.1417671,0.17899513
211,1211523543,-111.9016113,-82.75846863,-73.45368958,0.02092817,-0.08030071,0.2107439
212,1211540210,-111.9425812,-82.7649765,-73.44096375,-0.018036442,0.008542386,0.20742989
213,1211556877,-111.9380951,-82.78107452,-73.46700287,0.003345607,0.08470912,0.17661762
214,1211573544,-111.9472275,-82.79750824,-73.47956848,-0.004574469,0.13231531,0.13713837
215,1211590211,-112.0127335,-82.80565643,-73.43959808,-0.019209338,0.17334142,0.13322735
216,1211606878,-112.1002731,-82.79933167,-73.38400269,-0.045601547,0.17890938,0.14630318
217,1211623545,-112.1820602,-82.78148651,-73.33917999,-0.06757118,0.13227066,0.17314053
218,1211640212,-112.2432327,-82.76158905,-73.31695557,-0.06771369,0.05525665,0.18405247
219,1211656879,-112.3332138,-82.74393463,-73.25724792,-0.052589457,-0.059300598,0.16818619
220,1211673546,-112.4267731,-82.72994232,-73.17778015,-0.02827285,-0.12899093,0.20069408
221,1211690213,-112.4881592,-82.72446442,-73.10728455,0.003497683,-0.117900066,0.20097828
222,1211706880,-112.5193634,-82.72457123,-73.05828857,0.00332402,-0.087250166,0.19821739
223,1211723547,-112.565918,-82.7284317,-72.99478149,-0.008500859,-0.036102403,0.1966734
224,1211740214,-112.5981445,-82.7325058,-72.95782471,0.008351013,-0.007755683,0.19445801
225,1211756881,-112.6099396,-82.7365036,-72.95631409,0.04974321,0.001519923,0.18506622
226,1211773548,-112.6147308,-82.73818207,-72.9661026,0.07944918,-0.032682512,0.17094707
227,1211790215,-112.5939865,-82.73990631,-72.99009705,0.07594508,-0.032214224,0.15960121
228,1211806882,-112.5552216,-82.73990631,-73.021492,0.0809154,-0.037092607,0.13761425
229,1211823549,-112.5367813,-82.73453522,-73.03723907,0.021995155,-0.03564755,0.13171768
230,1211840216,-112.5417328,-82.72457123,-73.04045868,-0.042563085,-0.023599654,0.14596748
231,1211856883,-112.5764465,-82.71366119,-73.03401184,-0.083677985,-0.060293898,0.16935444
232,1211873550,-112.6279831,-82.70612335,-73.02819824,-0.088438146,-0.05004471,0.20090294
233,1211890217,-112.6877213,-82.70357513,-73.02243042,-0.057562295,-0.033319358,0.1995039
234,1211906884,-112.7797318,-82.70774078,-72.98077393,-0.041411035,0.016299134,0.17527294
235,1211923551,-112.9284668,-82.71311951,-72.86872864,-0.010793028,0.05989682,0.15924835
236,1211940218,-113.0626526,-82.71511841,-72.75579071,-0.003098151,0.114429235,0.18154526
237,1211956885,-113.1222687,-82.7145462,-72.70932007,0.022485083,0.174375,0.17157555
238,1211973552,-113.1171875,-82.70903015,-72.72249603,0.044298872,0.18043943,0.18883324
239,1211990219,-113.0650024,-82.70220184,-72.77350616,0.033910815,0.18209945,0.23080826
240,1212006886,-113.0056686,-82.70139313,-72.81598663,0.03628286,0.17487237,0.24207878
241,1212023553,-112.9453125,-82.70884705,-72.83590698,0.031746823,0.1469264,0.22894001
242,1212040220,-112.8693924,-82.72392273,-72.83890533,-7.71E-04,0.107657224,0.1863718
243,1212056887,-112.783577,-82.74058533,-72.82971954,-0.046450917,0.051087987,0.12493992
244,1212073554,-112.7088928,-82.74459076,-72.80010223,-0.09651346,-0.021929009,0.096652985
245,1212090221,-112.6635361,-82.73526764,-72.74919891,-0.16794944,-0.08925855,0.11994171
246,1212106888,-112.6422348,-82.71549225,-72.69402313,-0.18087189,-0.1260816,0.16273212
247,1212123555,-112.6633072,-82.69685364,-72.62580872,-0.14753848,-0.15824185,0.18543434
248,1212140222,-112.7250824,-82.68203735,-72.5491333,-0.044152815,-0.18554193,0.16742802
249,1212156889,-112.8178635,-82.67102814,-72.46570587,0.044075485,-0.19559705,0.16307068
250,1212173556,-112.9083786,-82.66014099,-72.40029144,0.13558008,-0.21139017,0.16102695
251,1212190223,-112.9829636,-82.64932251,-72.36537933,0.16649617,-0.18027793,0.1649437
252,1212206890,-113.0371552,-82.64157867,-72.36558533,0.19149193,-0.13559349,0.1817627
253,1212223557,-113.1003723,-82.64019775,-72.37071991,0.1533447,-0.08708889,0.20393848
254,1212240224,-113.2094116,-82.641716,-72.33419037,0.124778174,-0.029262861,0.24584103
255,1212256891,-113.2767715,-82.6495285,-72.33921051,0.058294598,0.013431613,0.252285
256,1212273558,-113.2698669,-82.66387939,-72.40716553,0.010189674,0.07448804,0.23740292
257,1212290225,-113.2376251,-82.68088531,-72.48046875,-0.011657759,0.12772729,0.17092133
258,1212306892,-113.2213135,-82.69577789,-72.5167923,-0.023431368,0.17577869,0.15518093
259,1212323559,-113.1996078,-82.70593262,-72.53864288,-0.047841743,0.2063344,0.14309406
260,1212340226,-113.1774673,-82.70768738,-72.5480423,-0.045055762,0.20589402,0.12736702
261,1212356893,-113.1985779,-82.69927216,-72.50254822,-0.041631613,0.1618984,0.14610195
262,1212373560,-113.2538452,-82.68549347,-72.41391754,-0.030281805,0.10727799,0.16619015
263,1212390227,-113.3317032,-82.67300415,-72.30049896,-0.020688966,0.031954695,0.1899271
264,1212406894,-113.38414,-82.66441345,-72.22006989,-0.005178959,-0.02573884,0.18321323
265,1212423561,-113.3962555,-82.66043091,-72.19104004,-0.013534382,-0.049539823,0.19053936
266,1212440228,-113.4002838,-82.65891266,-72.18015289,-0.017290358,-0.084902346,0.19927025
267,1212456895,-113.4091339,-82.66120148,-72.17175293,-0.029460428,-0.10956876,0.20263863
268,1212473562,-113.4224701,-82.66968536,-72.16723633,-0.06641277,-0.09777615,0.19386864
269,1212490229,-113.4604416,-82.67986298,-72.14200592,-0.0735763,-0.058774114,0.17617035
270,1212506896,-113.5143814,-82.68732452,-72.09848022,-0.045550026,-0.001167104,0.17738152
271,1212523563,-113.5469437,-82.69335938,-72.07211304,-0.05324058,0.065435976,0.17621708
272,1212540230,-113.5467224,-82.69719696,-72.08205414,-0.03447366,0.11624852,0.17940807
273,1212556897,-113.5198441,-82.69714355,-72.11603546,-0.016948033,0.094662674,0.17035961
274,1212573564,-113.5163651,-82.69483948,-72.11883545,-0.010610499,0.06941378,0.17709446
275,1212590231,-113.5283279,-82.69145203,-72.09709167,0.00438593,0.029990567,0.17615414
276,1212606898,-113.5530319,-82.68869019,-72.05604553,-0.008645942,0.008458841,0.16547108
277,1212623565,-113.5998459,-82.68453217,-71.99060822,-0.017977843,-0.018985512,0.17287064
278,1212640232,-113.6283112,-82.68254089,-71.94611359,-0.016878843,-0.055064317,0.16731071
279,1212656899,-113.6301346,-82.68200684,-71.93615723,-0.050120942,-0.068337776,0.18607426
280,1212673566,-113.6007614,-82.67962646,-71.97131348,-0.047354676,-0.06560398,0.19514847
281,1212690233,-113.5589905,-82.68136597,-72.03255463,-0.057193946,-0.07665374,0.20318985
282,1212706900,-113.5202103,-82.68782806,-72.09902191,-0.04846419,-0.08810364,0.19010258
283,1212723567,-113.5167923,-82.70179749,-72.1256485,-0.028170682,-0.047086686,0.16313648
284,1212740234,-113.5461349,-82.71600342,-72.11598206,1.46E-04,-0.001373857,0.14426422
285,1212756901,-113.5824509,-82.72013092,-72.08904266,0.013929698,0.05410764,0.15130997
286,1212773568,-113.5871964,-82.71614075,-72.087677,0.01632694,0.0850673,0.17343998
287,1212790235,-113.5608521,-82.70684814,-72.11938477,0.013621891,0.08556301,0.210639
288,1212806902,-113.4938126,-82.70144653,-72.18989563,0.02492183,0.061431907,0.20221233
289,1212823569,-113.4199982,-82.70149994,-72.26648712,0.030585034,0.001344602,0.18215275
290,1212840236,-113.3753815,-82.70693207,-72.30326843,0.035578646,-0.041602038,0.18611908
291,1212856903,-113.3644333,-82.71263885,-72.295578,0.022375414,-0.06923471,0.17422867
292,1212873570,-113.3565216,-82.71820831,-72.28082275,-0.005902733,-0.035222877,0.16776085
293,1212890237,-113.349617,-82.72184753,-72.27133179,-0.021622244,-0.003892259,0.1558094
294,1212906904,-113.3430405,-82.72106934,-72.277565,-0.057233665,0.003721463,0.16898441
295,1212923571,-113.3251343,-82.71767426,-72.31009674,-0.057406783,-0.005559099,0.18337345
296,1212940238,-113.2843704,-82.71589661,-72.37901306,-0.04305922,-0.017216092,0.16186905
297,1212956905,-113.2612762,-82.71616364,-72.43583679,-0.02388424,-0.0500912,0.17281914
298,1212973572,-113.2605591,-82.72020721,-72.46247101,-0.003821304,-0.042810895,0.18888855
299,1212990239,-113.2659988,-82.72651672,-72.47428131,0.010181911,-0.02895508,0.18000698
300,1213006906,-113.2643661,-82.73188019,-72.48604584,0.012707789,0.00886569,0.17109585
301,1213023573,-113.2659302,-82.73445129,-72.48783875,0.029258715,0.074904405,0.17012405
302,1213040240,-113.2755432,-82.73615265,-72.47454071,-0.004107382,0.087360024,0.18208313
303,1213056907,-113.2692871,-82.73558807,-72.47316742,-0.004692788,0.07402376,0.17829132
304,1213073574,-113.2310028,-82.73370361,-72.50131989,0.012922827,0.038529925,0.19252777
305,1213090241,-113.1710434,-82.73023987,-72.54950714,0.01708205,0.015241234,0.18590927
306,1213106908,-113.1051712,-82.72805023,-72.60429382,0.032738544,-0.027435314,0.19808865
307,1213123575,-113.0570068,-82.73191071,-72.64152527,0.026906595,-0.056341264,0.2080307
308,1213140242,-113.0254211,-82.74276733,-72.66615295,0.018057797,-0.07647185,0.18142986
309,1213156909,-112.9851074,-82.75671387,-72.70252228,-0.004643708,-0.051556885,0.17371845
310,1213173576,-112.9276886,-82.77191925,-72.75914764,-0.031100916,-0.02310933,0.18112278
311,1213190243,-112.8344498,-82.78523254,-72.85447693,-0.07292551,0.033853408,0.17713451
312,1213206910,-112.732605,-82.79857635,-72.96592712,-0.06670194,0.07845212,0.16626167
313,1213223577,-112.6461639,-82.80764771,-73.0699234,-0.07974702,0.09354004,0.17439365
314,1213240244,-112.5765533,-82.81649017,-73.15705109,-0.064887695,0.09722554,0.18059921
315,1213256911,-112.5463028,-82.82791901,-73.19604492,-0.05156132,0.07074855,0.14925575
316,1213273578,-112.545639,-82.83661652,-73.1884079,-0.016891401,0.055685848,0.16502857
317,1213290245,-112.4873734,-82.84319305,-73.22000122,0.010542164,0.06486544,0.16949177
318,1213306912,-112.3866653,-82.84379578,-73.28474426,0.021255208,0.060044575,0.17369938
319,1213323579,-112.2897491,-82.84185028,-73.34162903,-0.00715213,0.04556412,0.17549706
320,1213340246,-112.2071686,-82.84121704,-73.38817596,-0.005242359,-0.001592317,0.19423962
321,1213356913,-112.125473,-82.84310913,-73.44226074,-0.027405072,-0.049374998,0.20456886
322,1213373580,-112.0392609,-82.84835052,-73.50752258,-0.003243778,-0.087702975,0.20242214
323,1213390247,-111.957283,-82.85834503,-73.57254791,0.013125997,-0.09335202,0.20021725
324,1213406914,-111.8707657,-82.870224,-73.6421814,0.034522448,-0.090582445,0.17272472
325,1213423581,-111.7481766,-82.87913513,-73.75371552,0.018455356,-0.07250274,0.1712656
326,1213440248,-111.5926514,-82.88296509,-73.90909576,0.027383992,-0.08240238,0.15319252
327,1213456915,-111.4262314,-82.88420868,-74.08918762,0.05561614,-0.14834206,0.17560959
328,1213473582,-111.2477188,-82.88798523,-74.29512787,0.013154041,-0.17177473,0.19068813
329,1213490249,-111.0913467,-82.90583038,-74.48735046,0.012554952,-0.14454888,0.15548038
330,1213506916,-111.0188675,-82.9274826,-74.59327698,-0.019508172,-0.1246989,0.122107506
331,1213523583,-111.0237961,-82.94456482,-74.61586761,-0.058631107,-0.014068925,0.14238644
332,1213540250,-111.0445786,-82.95274353,-74.62068939,-0.07482111,0.04720609,0.14783192
333,1213556917,-111.0528564,-82.95129395,-74.64241791,-0.06277477,0.09865238,0.18944454
334,1213573584,-111.0118713,-82.94593048,-74.70970917,-0.034266405,0.13163644,0.2344265
335,1213590251,-110.9060822,-82.94600677,-74.83499908,0.04921264,0.13494489,0.22016525
336,1213606918,-110.7652512,-82.95330048,-74.98095703,0.10050695,0.09929246,0.16348934
337,1213623585,-110.6558533,-82.96034241,-75.07830048,0.100745134,0.06932709,0.12769604
338,1213640252,-110.5838776,-82.96338654,-75.12388611,0.07414233,0.053294815,0.098882675
339,1213656919,-110.5722122,-82.95427704,-75.10095215,5.12E-04,0.043224957,0.15631676
340,1213673586,-110.5680313,-82.943367,-75.06936646,-0.026700556,0.019561365,0.21555042
341,1213690253,-110.583519,-82.9425354,-75.02703094,-0.011785221,-0.02895181,0.21181774
342,1213706920,-110.5731125,-82.94273376,-75.01503754,0.027554732,-0.038308993,0.21296215
343,1213723587,-110.4640274,-82.94434357,-75.10128021,0.0558103,-0.032768503,0.20102882
344,1213740254,-110.290802,-82.95012665,-75.25867462,0.080562636,-0.06125938,0.18605232
345,1213756921,-110.1914597,-82.95809174,-75.34694672,0.07637205,-0.06815635,0.1828556
346,1213773588,-110.1189041,-82.96879578,-75.40882111,0.01651923,-0.04301627,0.19876671
347,1213790255,-110.0718231,-82.98043823,-75.45185852,-0.011709022,-0.006625441,0.1672945
348,1213806922,-110.0920105,-82.98809814,-75.4303894,-0.030493999,0.03349683,0.16816902
349,1213823589,-110.1017532,-82.99999237,-75.41589355,-0.028663421,0.06339697,0.1926403
350,1213840256,-110.0436783,-83.01273346,-75.46753693,0.001934573,0.06997671,0.16121101
351,1213856923,-109.9471893,-83.01570892,-75.56200409,-0.016289456,0.06505871,0.12427807
352,1213873590,-109.8490067,-83.008461,-75.66480255,-0.04040339,0.002906783,0.13901138
353,1213890257,-109.8172302,-82.99512482,-75.71180725,-0.046864014,-0.088355094,0.15807724
354,1213906924,-109.828804,-82.98339844,-75.72158051,-0.05284572,-0.12724729,0.18559551
355,1213923591,-109.8549576,-82.98029327,-75.71939087,-0.041481894,-0.1467068,0.16667938
356,1213940258,-109.9426041,-82.9796524,-75.65402985,-0.040776193,-0.14125803,0.12309265
357,1213956925,-110.0904922,-82.97052002,-75.52217102,-0.07193778,-0.09195728,0.1554575
358,1213973592,-110.1949539,-82.96588898,-75.43675232,-0.07386668,-0.06032994,0.22712803
359,1213990259,-110.1517181,-82.98267365,-75.50619507,-0.056831326,9.14E-04,0.23386192
360,1214006926,-109.9744492,-83.01618195,-75.7113266,-0.07110524,0.13248564,0.18208694
361,1214023593,-109.8011627,-83.04862213,-75.90438843,-0.0979846,0.27007365,0.043961525
362,1214040260,-109.8422165,-83.0463562,-75.87841797,-0.13208659,0.349688,-0.015808105
363,1214056927,-110.0705338,-82.99529266,-75.66529083,-0.16030732,0.29868302,0.1036129
364,1214073594,-110.3846359,-82.92033386,-75.37226105,-0.061966293,0.123188436,0.22456741
365,1214090261,-110.6625748,-82.84805298,-75.11548615,0.1255953,-0.14633444,0.30747795
366,1214106928,-110.8228226,-82.80175781,-74.97676086,0.301094,-0.33873495,0.2909088
367,1214123595,-110.8235703,-82.79140472,-74.99612427,0.40920138,-0.39022952,0.24707222
368,1214140262,-110.7275543,-82.81233978,-75.10553741,0.40902528,-0.328879,0.24479675
369,1214156929,-110.5656433,-82.85587311,-75.27275848,0.30810893,-0.2009033,0.27107716
370,1214173596,-110.4375992,-82.91008759,-75.41547394,0.13190542,-0.050654415,0.23641014
371,1214190263,-110.3992615,-82.95806122,-75.49298859,-0.08037985,0.031119239,0.21221352
372,1214206930,-110.3885345,-82.9957428,-75.56327057,-0.22883336,0.11554685,0.16348648
373,1214223597,-110.3559799,-83.020401,-75.66247559,-0.25752532,0.20291926,0.13090992
374,1214240264,-110.2860184,-83.02937317,-75.79077148,-0.21675032,0.2420091,0.122612
375,1214256931,-110.1836472,-83.03370667,-75.9315567,-0.17510198,0.26392353,0.15613174
376,1214273598,-110.0519333,-83.03533936,-76.07929993,-0.09895786,0.23338819,0.14947605
377,1214290265,-109.9915695,-83.03060913,-76.13418579,-0.02675919,0.1960773,0.11321926
378,1214306932,-110.0833511,-83.01405334,-76.02120972,0.037024524,0.15940899,0.09303284
379,1214323599,-110.3210144,-82.99249268,-75.75428772,0.040062394,0.09688498,0.13869667
380,1214340266,-110.5708084,-82.97627258,-75.47116089,0.040642425,0.07008364,0.191288
381,1214356933,-110.7228622,-82.96790314,-75.2886734,0.0477933,0.024674423,0.2281599
382,1214373600,-110.7338867,-82.96204376,-75.25349426,0.026190776,-0.046875,0.2252512
383,1214390267,-110.6652908,-82.95780945,-75.30460358,0.010665125,-0.12728247,0.2056961
384,1214406934,-110.607811,-82.95375061,-75.34884644,-0.010048704,-0.17603534,0.17633533
385,1214423601,-110.5939026,-82.95171356,-75.34671021,-0.030833106,-0.1578075,0.1625166
386,1214440268,-110.5967865,-82.95285034,-75.32167053,-0.021045407,-0.09689329,0.19009686
387,1214456935,-110.5768585,-82.96034241,-75.31284332,0.033197317,-0.010231187,0.18055153
388,1214473602,-110.5843582,-82.96681213,-75.27257538,0.07919391,0.022542063,0.15581226
389,1214490269,-110.6312637,-82.96787262,-75.18844604,0.0767934,0.017163053,0.145401
390,1214506936,-110.7212296,-82.96148682,-75.06676483,0.07640336,-0.023218043,0.1469841
391,1214523603,-110.7837143,-82.95004272,-74.9839859,0.03499777,-0.10389359,0.17883205
392,1214540270,-110.820816,-82.93917084,-74.94147491,-0.019713094,-0.14646989,0.18922329
393,1214556937,-110.8760834,-82.93256378,-74.89867401,-0.021126183,-0.1501727,0.17841148
394,1214573604,-110.9758453,-82.92837524,-74.82261658,-0.043881804,-0.1346612,0.21789074
395,1214590271,-111.0294495,-82.93028259,-74.80420685,-0.04090568,-0.09487909,0.23882389
396,1214606938,-111.0289307,-82.93750763,-74.84979248,0.00630615,-0.08207919,0.2059927
397,1214623605,-110.9845505,-82.9499054,-74.94128418,0.03082827,-0.037869457,0.20384312
398,1214640272,-110.9083557,-82.96636963,-75.06604767,0.019877857,0.037772857,0.18198776
399,1214656939,-110.8183441,-82.98088074,-75.20365143,-0.021928756,0.09348767,0.137743
400,1214673606,-110.7807388,-82.98596954,-75.28223419,-0.06153024,0.114792466,0.109342575
401,1214690273,-110.8175964,-82.9810791,-75.27291107,-0.07158808,0.100042045,0.15050888
402,1214706940,-110.8683853,-82.96974182,-75.23270416,-0.05896398,0.07837268,0.19208336
403,1214723607,-110.8642578,-82.96360779,-75.23405457,-0.010839212,0.04606159,0.20432186
404,1214740274,-110.8320541,-82.95934296,-75.25930023,0.03945442,0.037354127,0.18657589
405,1214756941,-110.8041534,-82.95362854,-75.28196716,0.049259704,0.021773517,0.18261242
406,1214773608,-110.7574081,-82.95204926,-75.32649994,0.035811644,-0.007782833,0.19530869
407,1214790275,-110.6656418,-82.95697784,-75.42914581,0.046121664,-0.034281634,0.17964363
408,1214806942,-110.594429,-82.96276855,-75.52352905,0.007123448,-0.086215995,0.16596508
409,1214823609,-110.5822906,-82.97177887,-75.54735565,-0.06055719,-0.10686292,0.20439434
410,1214840276,-110.605545,-82.98916626,-75.52707672,-0.08885981,-0.05893306,0.22512531
411,1214856943,-110.5608292,-83.01972961,-75.57845306,-0.10894775,0.037252087,0.20783138
412,1214873610,-110.3743973,-83.05330658,-75.77011871,-0.09152923,0.14562124,0.16353703
413,1214890277,-110.1831284,-83.07092285,-75.96289063,-0.043893676,0.25533104,0.12326431
414,1214906944,-110.1112595,-83.06961823,-76.02823639,-0.02762586,0.24900503,0.11408615
415,1214923611,-110.1578674,-83.06188965,-75.95493317,-0.031191768,0.20720142,0.14863491
416,1214940278,-110.176506,-83.05352783,-75.88333893,-0.024617061,0.13261147,0.20923996
417,1214956945,-110.0914383,-83.0488205,-75.89700317,0.021229062,0.08363403,0.2258997
418,1214973612,-109.9451981,-83.05200958,-75.96305847,0.049623523,0.03483906,0.17676067
419,1214990279,-109.8598862,-83.05567169,-75.96800232,0.037703086,-0.028815547,0.14886379
420,1215006946,-109.8208771,-83.05220795,-75.93346405,0.018010039,-0.10413474,0.17451572
421,1215023613,-109.7519073,-83.04286194,-75.93681335,0.023686778,-0.18160634,0.18680191
422,1215040280,-109.6470261,-83.037117,-75.98270416,0.05542853,-0.24375896,0.18567657
423,1215056947,-109.5684357,-83.03505707,-76.01248932,0.06388786,-0.26477936,0.19750595
424,1215073614,-109.5211029,-83.04243469,-76.03785706,0.076944396,-0.22640622,0.17445087
425,1215090281,-109.471756,-83.05802155,-76.09880829,0.06180634,-0.23080054,0.15637779
426,1215106948,-109.4060974,-83.07204437,-76.2095108,0.057650175,-0.20643714,0.16086197
427,1215123615,-109.3358002,-83.08409882,-76.3478241,0.040457048,-0.14358251,0.18044186
428,1215140282,-109.2933426,-83.09635925,-76.47180176,0.034294926,-0.092922665,0.1643734
429,1215156949,-109.2926865,-83.11049652,-76.55979919,0.014897341,-0.04033047,0.18662739
430,1215173616,-109.2367935,-83.13156128,-76.69043732,-0.030782718,0.047548402,0.23431206
431,1215190283,-109.1255798,-83.16362,-76.85969543,-0.055615146,0.14034015,0.25351143
432,1215206950,-108.971611,-83.20987701,-77.06313324,-0.08879962,0.2348794,0.21891212
433,1215223617,-108.7994156,-83.25776672,-77.28179169,-0.116752855,0.31769076,0.12071228
434,1215240284,-108.7232208,-83.28183746,-77.39317322,-0.1303862,0.3602449,0.05843067
435,1215256951,-108.7919617,-83.27285004,-77.34207916,-0.09710002,0.3411603,0.07188797
436,1215273618,-108.9067154,-83.24802399,-77.21623993,-0.03530826,0.26005346,0.123553276
437,1215290285,-108.9361191,-83.21958923,-77.14844513,0.002399899,0.12711252,0.13932133
438,1215306952,-108.9048157,-83.18928528,-77.12539673,0.0582723,0.008847279,0.16401196
439,1215323619,-108.8720169,-83.16278839,-77.09498596,0.03907314,-0.094067916,0.2208662
440,1215340286,-108.878746,-83.150177,-77.0321579,0.056035046,-0.18551248,0.23143387
441,1215356953,-108.926651,-83.14659882,-76.94508362,0.08025901,-0.23687394,0.2210617
442,1215373620,-108.9534302,-83.14685822,-76.897995,0.09250906,-0.2430134,0.18634415
443,1215390287,-108.9823303,-83.14794159,-76.86534882,0.11784483,-0.23547202,0.18191719
444,1215406954,-108.9845047,-83.15338898,-76.87319946,0.112465166,-0.22363986,0.21209717
445,1215423621,-108.9393005,-83.16622925,-76.94249725,0.066764474,-0.17967363,0.20725346
446,1215440288,-108.8664703,-83.18566132,-77.05143738,0.034172907,-0.10863767,0.20167446
447,1215456955,-108.8263245,-83.20762634,-77.13647461,-0.006502674,0.005581173,0.15876865
448,1215473622,-108.8458405,-83.22367096,-77.1703186,-0.011317106,0.09258079,0.13278484
449,1215490289,-108.8940735,-83.2263031,-77.17723846,-0.013684625,0.13930202,0.13200378
450,1215506956,-108.9307251,-83.21854401,-77.18403625,0.028560782,0.1363782,0.14771652
451,1215523623,-108.9515762,-83.2082901,-77.18056488,0.042178307,0.119857386,0.17862034
452,1215540290,-108.9715576,-83.20223236,-77.15153503,0.030167788,0.09838712,0.18833923
453,1215556957,-109.0118408,-83.1971283,-77.08275604,0.005448245,0.06799673,0.1962061
454,1215573624,-109.0823059,-83.19176483,-76.96999359,-0.012148399,0.04754149,0.18132782
455,1215590291,-109.1581039,-83.1861496,-76.84545898,0.014609909,0.020193899,0.19542408
456,1215606958,-109.1961365,-83.18105316,-76.75501251,0.023851158,-0.011401555,0.21146584
457,1215623625,-109.1861954,-83.1813736,-76.7182312,0.037089635,-0.028084716,0.18495274
458,1215640292,-109.1439133,-83.18243408,-76.72792816,-0.021730045,-0.042139243,0.17190933
459,1215656959,-109.1075668,-83.18370056,-76.75208282,-0.06891369,-0.05760176,0.18068123
460,1215673626,-109.0575333,-83.18560791,-76.81000519,-0.12273415,-0.084332325,0.1948204
461,1215690293,-109.0121307,-83.18778992,-76.87980652,-0.105112486,-0.07913077,0.17288113
462,1215706960,-109.0174713,-83.18724823,-76.91027832,-0.06683542,-0.08902868,0.13812351
463,1215723627,-109.0716095,-83.18647003,-76.89894867,-0.03169725,-0.07174635,0.16537476
464,1215740294,-109.1246719,-83.18822479,-76.88536072,0.030711787,-0.049619295,0.15056801
465,1215756961,-109.1623764,-83.19158936,-76.87846375,0.05832447,4.51E-04,0.1726284
466,1215773628,-109.1995697,-83.19429779,-76.86464691,0.049266372,0.053597216,0.18591976
467,1215790295,-109.2266083,-83.19599915,-76.85271454,0.06263404,0.07408023,0.19575882
468,1215806962,-109.212471,-83.1979599,-76.87557983,0.076071255,0.062468596,0.1982317
469,1215823629,-109.1682739,-83.19911957,-76.92537689,0.09814969,0.034981966,0.16876125
470,1215840296,-109.1504288,-83.19429779,-76.94374847,0.10440561,-0.022921752,0.15231419
471,1215856963,-109.1792374,-83.18264008,-76.90616608,0.1143225,-0.104777955,0.15946865
472,1215873630,-109.2289658,-83.1698761,-76.84403992,0.11185753,-0.15454929,0.20282269
473,1215890297,-109.2585754,-83.15737152,-76.80989075,0.11086951,-0.16374014,0.21055698
474,1215906964,-109.2752762,-83.14923859,-76.80282593,0.07896332,-0.20331046,0.27043343
475,1215923631,-109.205864,-83.16069794,-76.89571381,0.004938788,-0.1845202,0.31099415
476,1215940298,-109.0312347,-83.20451355,-77.11116791,-0.06634858,-0.04146182,0.21867085
477,1215956965,-108.8467789,-83.26166534,-77.35271454,-0.11487001,0.09825915,0.050505638
478,1215973632,-108.7799835,-83.29437256,-77.47550964,-0.17702729,0.18503775,-0.05904579
479,1215990299,-108.8991928,-83.28116608,-77.38793945,-0.26604065,0.2308683,0.012803078
480,1216006966,-109.1374512,-83.24117279,-77.15653992,-0.2877102,0.20802034,0.18597794
481,1216023633,-109.3554535,-83.21756744,-76.92603302,-0.22820115,0.13934797,0.26863956
482,1216040300,-109.4654922,-83.21170044,-76.79385376,-0.102374785,0.15661472,0.2598467
483,1216056967,-109.4328308,-83.21600342,-76.79673004,0.07210889,0.22348571,0.19680023
484,1216073634,-109.3684769,-83.21259308,-76.82958984,0.18936,0.21218973,0.13370895
485,1216090301,-109.314537,-83.19274139,-76.84429932,0.23515971,0.14934772,0.1761074
486,1216106968,-109.3059616,-83.16798401,-76.79051208,0.19273818,0.036135223,0.21930408
487,1216123635,-109.3484726,-83.14591217,-76.66082001,0.14041123,-0.120872885,0.256485
488,1216140302,-109.4176102,-83.13967896,-76.48342896,0.14048694,-0.21515474,0.2383194
489,1216156969,-109.4318161,-83.14957428,-76.36174774,0.10800441,-0.2575943,0.20821953
