PacketCounter_tibia,SampleTimeFine_tibia,Euler_X_tibia,Euler_Y_tibia,Euler_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia
447,199393655,-141.2282715,-73.95422363,1.178281426,0.096452326,0.3346095,-0.38515854
448,199410322,-140.7865143,-73.93935394,1.233542323,-0.11842242,0.41748074,-0.19277859
449,199426989,-140.3639526,-73.93187714,1.366905451,-0.29341546,0.310335,0.09408474
450,199443656,-139.9698181,-73.93899536,1.551949501,-0.46348014,0.11679714,0.33927536
451,199460323,-139.568573,-73.96062469,1.717573285,-0.5317162,0.07865354,0.32113266
452,199476990,-139.1182861,-74.00297546,1.853158832,-0.69476694,0.17018679,0.2372837
453,199493657,-138.6030884,-74.06286621,1.946921945,-0.74767786,-0.07300179,0.0791378
454,199510324,-138.0868988,-74.1384201,2.015369892,-0.47677404,-0.17818296,-0.13585472
455,199526991,-137.6472168,-74.2179718,2.079591513,-0.13723561,-0.13872577,-0.12718296
456,199543658,-137.2587585,-74.29723358,2.106810331,0.106050976,-0.047806963,0.009727478
457,199560325,-136.9427338,-74.37379456,2.124356508,0.23490384,0.16627285,-0.105825424
458,199576992,-136.788559,-74.43510437,2.243605614,0.42692629,0.26349965,-0.408103
459,199593659,-136.7755585,-74.49246216,2.462041378,0.14617977,0.5333323,-0.07503319
460,199610326,-136.7830963,-74.55161285,2.711353064,0.107741125,0.6754416,-0.05203724
461,199626993,-136.8435822,-74.60984802,3.030542374,0.07447362,0.8911715,-0.053484917
462,199643660,-136.9225616,-74.66269684,3.381712914,-0.029194312,0.53656274,0.002562523
463,199660327,-137.0699921,-74.71212006,3.750158548,-0.08714736,0.20805971,-0.03581524
464,199676994,-137.2544403,-74.75618744,4.118699074,-0.22440767,0.06914351,0.017008781
465,199693661,-137.3851624,-74.80853271,4.451761246,-0.3935358,-0.08993491,0.024751663
466,199710328,-137.449173,-74.87593842,4.739354134,-0.5621759,-0.26678395,0.08436966
467,199726995,-137.4334412,-74.95570374,4.985451221,-0.34147632,-0.32257545,-0.023831367
468,199743662,-137.4720154,-75.03268433,5.27096653,-0.035098575,-0.4545232,-0.2246418
469,199760329,-137.5313721,-75.11134338,5.506733894,-0.030638821,-0.22871657,-0.049619675
470,199776996,-137.6573486,-75.18803406,5.733212948,0.07475078,0.06711133,-0.021266937
471,199793663,-137.8316803,-75.24488831,6.007295609,0.21158698,0.31369686,-0.17302608
472,199810330,-138.1640167,-75.26142883,6.416137218,0.052903,0.26399988,-0.2997551
473,199826997,-138.6928864,-75.24526978,7.010454655,-0.35643739,0.31484774,-0.12961674
474,199843664,-139.2064667,-75.23270416,7.666669846,-0.47777352,0.37131828,0.1715784
475,199860331,-139.5350342,-75.23605347,8.21026516,0.22381034,-0.2736371,0.11898804
476,199876998,-139.8718872,-75.23921204,8.641783714,0.6805171,-0.8800836,-0.008725166
477,199893665,-140.2699127,-75.24334717,8.968565941,0.632353,-0.83762085,0.05957985
478,199910332,-140.6623688,-75.251091,9.219238281,0.54601246,-0.274353,0.06003666
479,199926999,-140.9950714,-75.25552368,9.398966789,0.72097015,0.23305473,-0.0160532
480,199943666,-141.3556213,-75.240448,9.527813911,0.7742195,0.45808813,-0.023403168
481,199960333,-141.77211,-75.21520996,9.640621185,0.4080239,0.87598485,-0.050797462
482,199977000,-142.1760101,-75.19863129,9.797367096,0.06609893,1.0566729,-0.13131809
483,199993667,-142.5334015,-75.19261169,10.07548046,0.1395583,0.89095753,-0.14255524
484,200010334,-142.6949158,-75.20050049,10.33557987,0.2746111,0.01464971,0.124690056
485,200027001,-142.4129333,-75.26767731,10.22098827,0.15919615,-0.87119335,0.50121117
486,200043668,-141.9328308,-75.38954926,9.782418251,0.48784626,-1.2481936,0.1749649
487,200060335,-141.7625427,-75.4489975,9.440463066,-0.40624127,-1.5989825,-0.13777924
488,200077002,-141.7820587,-75.47062683,9.276999474,-1.81615,-0.6618015,-0.06867504
489,200093669,-141.4471741,-75.5068512,8.958612442,-1.2740506,-0.69850457,-0.02090931
490,200110336,-141.101059,-75.53063202,8.557893753,-0.29733962,-0.5468011,-0.53868294
491,200127003,-140.9699249,-75.53456116,8.295663834,0.022775132,0.27095714,-0.27472305
492,200143670,-140.9511108,-75.52687836,8.238888741,0.52806354,0.5461594,0.0628767
493,200160337,-141.0420227,-75.49667358,8.362474442,0.9086903,0.6039018,0.08207321
494,200177004,-141.2634277,-75.43822479,8.654075623,0.96047777,0.61475605,-0.08903885
495,200193671,-141.4675598,-75.35347748,8.983991623,0.96720827,0.47556224,-0.3900633
496,200210338,-141.5860596,-75.27108002,9.249334335,0.6856359,0.071997546,-0.34686184
497,200227005,-141.629303,-75.21167755,9.409296989,0.22027627,-0.053847846,0.08214474
498,200243672,-141.6363525,-75.17543793,9.528095245,-0.18750043,0.010232647,0.36690998
499,200260339,-141.5654602,-75.14924622,9.587067604,-0.4113002,0.058948413,0.20886993
500,200277006,-141.4184875,-75.13434601,9.586518288,-0.20583464,-0.2835148,-0.3461008
501,200293673,-141.2449341,-75.14524841,9.504259109,-0.263402,-0.4630679,-0.09137344
502,200310340,-141.0750122,-75.17908478,9.389828682,-0.36484873,-0.36557177,0.24599266
503,200327007,-140.9285126,-75.22083282,9.298937798,-0.6820802,-0.19951706,0.42426586
504,200343674,-140.7919617,-75.26811218,9.195663452,-1.0043684,-0.30756834,0.238163
505,200360341,-140.7544708,-75.29984283,9.162891388,-1.4489774,-0.17045613,0.12698936
506,200377008,-140.61409,-75.33020782,9.139222145,-1.3653957,0.017991005,-0.008242607
507,200393675,-140.3926239,-75.37417603,9.11269474,-0.73132443,-0.29996848,-0.20023155
508,200410342,-140.2071075,-75.43952179,9.09359169,-0.17402802,-0.18257454,-0.07607269
509,200427009,-140.114975,-75.49195862,9.16219902,0.28279623,-0.0615881,-0.003396034
510,200443676,-139.9832458,-75.53000641,9.219213486,0.5908924,0.023678962,0.09349823
511,200460343,-139.8682251,-75.54734039,9.253611565,1.0600115,-0.004227748,-0.32216358
512,200477010,-139.8742371,-75.53542328,9.239456177,1.3187296,0.1168623,-0.34931946
513,200493677,-140.0233154,-75.48355103,9.183318138,1.2788752,0.7767141,-0.26994133
514,200510344,-140.2850647,-75.40238953,9.160833359,1.0208875,1.1826357,-0.03025055
515,200527011,-140.6212006,-75.30191803,9.219819069,0.7706284,1.0578552,0.036492348
516,200543678,-140.9786377,-75.20018005,9.346482277,0.32906544,0.5454183,-0.07033062
517,200560345,-141.2697754,-75.11135864,9.474136353,-0.2456826,-0.24212489,-0.002342224
518,200577012,-141.4166107,-75.04260254,9.538140297,-0.43557334,-0.7384276,-0.042582512
