PacketCounter_tibia,SampleTimeFine_tibia,Euler_X_tibia,Euler_Y_tibia,Euler_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia
291,1212840236,-166.3648987,-79.79760742,1.352628231,0.007031571,0.03210607,-0.005598068
292,1212856903,-166.3592529,-79.79980469,1.352625132,-0.02133649,0.004897784,0.015213966
293,1212873570,-166.3533325,-79.80237579,1.351911306,-0.016399775,-0.014226767,-0.009678841
294,1212890237,-166.3506317,-79.80506897,1.348050356,0.00734261,0.005404823,-0.03174591
295,1212906904,-166.3378601,-79.80599213,1.338721633,0.02672923,0.009666544,-0.023357391
296,1212923571,-166.3316956,-79.80804443,1.333709598,0.020457666,-0.012181456,-0.020858765
297,1212940238,-166.3309479,-79.80950928,1.328360081,0.003368641,-0.018068843,-0.03788376
298,1212956905,-166.332489,-79.81084442,1.322194695,-0.01104214,-0.024417896,-0.028583527
299,1212973572,-166.3179016,-79.81223297,1.30039525,4.39E-04,0.004613028,-0.001049042
300,1212990239,-166.2990417,-79.81458282,1.2746346,-0.005839199,0.013032314,0.018803596
301,1213006906,-166.2783966,-79.8197403,1.249243975,-0.011921189,-0.004806479,-0.002922058
302,1213023573,-166.2524567,-79.82508087,1.220293045,0.002626131,0.002474903,-0.024964333
303,1213040240,-166.2261963,-79.8296051,1.194390178,0.006517428,-0.001732561,-0.024518013
304,1213056907,-166.2072601,-79.8327179,1.178527474,0.018501397,0.003849005,-0.01403141
305,1213073574,-166.1931915,-79.8365097,1.168759584,0.020320456,0.007545965,-0.007408142
306,1213090241,-166.1815033,-79.8373642,1.158942223,0.020033844,-0.001094264,-0.009962082
307,1213106908,-166.1748047,-79.83740234,1.152130485,0.021470739,-0.003953162,-0.004421234
308,1213123575,-166.1739197,-79.83732605,1.150343418,0.018523993,0.010473873,-0.0300951
309,1213140242,-166.168045,-79.83774567,1.145965576,0.012463592,0.029295955,-0.029065132
310,1213156909,-166.1698914,-79.8390274,1.152658224,-0.026185626,0.02985429,-0.022315979
311,1213173576,-166.1732788,-79.84191132,1.159741044,-0.020763481,0.003118062,-0.024770737
312,1213190243,-166.1709442,-79.84487915,1.158962727,-0.02293891,-0.045693256,0.006637573
313,1213206910,-166.1684265,-79.85002899,1.153642535,-0.005493774,-0.054522187,-0.004085541
314,1213223577,-166.1608276,-79.85623169,1.140741825,-0.010284984,-0.020330347,-0.029595375
315,1213240244,-166.1523285,-79.86416626,1.132640004,-0.035171404,0.003718194,-0.032424927
316,1213256911,-166.1436157,-79.87567902,1.1329211,-0.038816217,0.006235397,-0.024055481
317,1213273578,-166.1141052,-79.88827515,1.118853331,-0.030035056,-0.006527025,0.002396584
318,1213290245,-166.0823059,-79.9017868,1.100448132,-0.03361282,-0.007026968,-9.31E-04
319,1213306912,-166.0505981,-79.91734314,1.077869058,-0.011316747,-0.02353016,-0.01846695
320,1213323579,-166.0119019,-79.93352509,1.048889756,-0.004044935,-0.005619954,-0.01154232
321,1213340246,-165.9756012,-79.94787598,1.028949261,0.015868226,0.02650439,-0.023693085
322,1213356913,-165.9412994,-79.96082306,1.017558336,0.025581485,0.012080093,-0.021630287
323,1213373580,-165.9141235,-79.97267914,1.011781573,0.029894935,0.006146886,-0.012979507
324,1213390247,-165.8818207,-79.98356628,0.998895347,0.028867334,0.007971366,-0.015084267
325,1213406914,-165.8636932,-79.99228668,0.994440138,0.02191404,-0.001791568,-0.042380333
326,1213423581,-165.8520813,-79.99608612,0.988509893,0.05959322,0.003409355,-0.030264854
327,1213440248,-165.8505249,-79.99740601,0.9813568,0.06546671,-0.032293934,-0.05471611
328,1213456915,-165.8509521,-79.99608612,0.964870512,0.056456175,-0.013163907,-0.021834373
329,1213473582,-165.842514,-79.99375916,0.937251568,0.047650665,0.005075476,0.005055428
330,1213490249,-165.8453369,-79.99337006,0.92363143,-0.015548308,-0.026223434,-0.024454117
331,1213506916,-165.8301849,-79.99295807,0.898075759,-0.022606876,-0.031279854,-0.024184227
332,1213523583,-165.7952423,-79.99219513,0.860284328,-0.032142602,-0.001173722,-0.005167007
333,1213540250,-165.75177,-79.99372101,0.820419669,-0.016616967,0.006571337,0.012863159
334,1213556917,-165.7107544,-79.9960022,0.778637171,0.004325032,0.018837057,-0.006233215
335,1213573584,-165.675293,-79.99620056,0.738348663,0.021076672,0.014135351,-0.04082012
336,1213590251,-165.6476593,-79.99588776,0.699245453,-0.011256692,-0.022581123,-0.026943207
337,1213606918,-165.6215973,-79.99628448,0.655609071,-0.02360011,-0.017320186,-0.015586853
338,1213623585,-165.58815,-79.99794769,0.614053547,-0.028811678,-5.63E-04,-0.019350052
339,1213640252,-165.5435028,-80.00228119,0.576809227,-0.010534948,0.030060817,-0.025419235
340,1213656919,-165.5014801,-80.00510406,0.556223929,0.04599161,0.029761309,0.007777214
341,1213673586,-165.4812164,-80.00611115,0.554266989,0.026822211,0.027532717,-0.0323143
342,1213690253,-165.4754791,-80.00569916,0.558078468,0.023604441,0.019412994,-0.03013897
343,1213706920,-165.4508209,-80.00491333,0.542702734,0.0478354,-0.028676769,0.00894928
344,1213723587,-165.4268799,-80.00019073,0.523019969,0.023210535,0.025736175,-0.00958252
345,1213740254,-165.4182281,-79.9969635,0.517701387,0.028898919,-0.001753292,-0.013895035
346,1213756921,-165.4159393,-79.99443054,0.518921256,0.0315406,0.018524697,-0.012168884
347,1213773588,-165.417038,-79.99053955,0.523512065,0.023830784,0.019400477,-0.0208292
348,1213790255,-165.4257965,-79.98407745,0.538620532,-0.005613025,0.015032643,-0.015812874
349,1213806922,-165.4520111,-79.97714996,0.570911407,-0.045752104,0.007767466,-0.014279366
350,1213823589,-165.4725647,-79.97357941,0.593881607,-0.023084858,-0.01640166,-0.024137497
351,1213840256,-165.4782715,-79.9713974,0.599041343,-0.007215208,-0.031572714,-0.03167534
352,1213856923,-165.488205,-79.96816254,0.598695517,-0.003111901,-0.05504297,-0.010183334
353,1213873590,-165.4986267,-79.96656036,0.59153074,-0.020592283,-0.028581329,-0.02717495
354,1213890257,-165.4950867,-79.96518707,0.57131511,-0.002917675,-0.009667662,-0.013196945
355,1213906924,-165.4751282,-79.96606445,0.540535271,-0.045991037,-0.049038295,0.03627014
356,1213923591,-165.4467163,-79.97074127,0.50228256,-0.03466978,-0.060630683,0.002668381
357,1213940258,-165.4072876,-79.97301483,0.452368289,0.020685676,-0.04860485,-0.035678864
358,1213956925,-165.3464508,-79.97522736,0.381049186,0.059396856,-0.011938777,-0.031905174
359,1213973592,-165.3038788,-79.97679901,0.325626761,0.03162172,0.028694816,-0.042562485
360,1213990259,-165.2684174,-79.98126984,0.286500454,-0.07091735,-0.025714215,-0.05184269
361,1214006926,-165.2127228,-79.98977661,0.240472078,-0.10394533,-0.05035255,0.004404068
362,1214023593,-165.127121,-80.00380707,0.168901771,-0.12722877,-0.032051086,0.060433388
363,1214040260,-165.0075531,-80.02279663,0.069841444,-0.08685393,-0.025345363,0.028486252
364,1214056927,-164.8721313,-80.04386902,-0.063809961,-0.003034202,-0.041187793,-0.041246414
365,1214073594,-164.7661133,-80.06304932,-0.204757527,0.032405794,-0.026749695,-0.044751167
366,1214090261,-164.6712799,-80.07659149,-0.35144946,0.1394782,0.031517617,-0.048106194
367,1214106928,-164.6056824,-80.08493805,-0.466819048,0.15962388,0.12311882,-0.04459095
368,1214123595,-164.577713,-80.08664703,-0.527806401,0.13874741,0.1430436,-0.0335474
369,1214140262,-164.601532,-80.08190918,-0.502611935,0.17539757,0.15983278,-0.053768158
370,1214156929,-164.6533661,-80.06748199,-0.419146687,0.128826,0.11514113,-0.054722786
371,1214173596,-164.7349091,-80.04807281,-0.309473693,0.08731016,0.026970414,-0.022079468
372,1214190263,-164.8314209,-80.02628326,-0.204213277,0.10732392,-0.025603354,0.002840996
373,1214206930,-164.9575195,-80.00326538,-0.102343924,0.015993057,-0.036656126,-0.019472122
374,1214223597,-165.0746155,-79.98099518,-0.033424508,-0.056487717,-0.051638532,-0.00849247
375,1214240264,-165.1681366,-79.966362,0.001778819,-0.12345442,-0.07332689,0.040308
376,1214256931,-165.2423248,-79.96035004,0.020118561,-0.14531139,-0.04334017,0.032844543
377,1214273598,-165.298233,-79.96056366,0.038607258,-0.15222196,-0.003698581,0.005060196
378,1214290265,-165.3274994,-79.96691132,0.059993207,-0.11845108,0.030672235,0.005469322
379,1214306932,-165.3242798,-79.98129272,0.074737161,-0.071198516,0.005262165,-0.007356644
380,1214323599,-165.3293152,-79.99765778,0.105761647,-0.04527978,0.006579663,-0.02012539
381,1214340266,-165.3180542,-80.01612854,0.1261511,-0.032623224,0.006538704,-0.029763222
382,1214356933,-165.3134308,-80.0353775,0.151046649,0.0146795,0.014974977,-0.011833191
383,1214373600,-165.3158722,-80.05224609,0.180440322,0.07237615,-0.002082805,-0.005106926
384,1214390267,-165.3304901,-80.06601715,0.204914227,0.069284566,-0.04189493,-0.033207893
385,1214406934,-165.3607025,-80.07758331,0.224265397,0.09457013,-0.04882389,-0.04365349
386,1214423601,-165.3843384,-80.08634949,0.234608948,0.008770753,9.00E-04,-0.023742676
387,1214440268,-165.3995514,-80.09249878,0.255742073,0.03715354,0.034887522,-0.004673958
388,1214456935,-165.4137573,-80.0956955,0.292577416,0.058158282,0.008837647,-0.02032566
389,1214473602,-165.4233246,-80.09783936,0.320609897,0.04358828,-0.05028701,-0.013161659
390,1214490269,-165.4347382,-80.09791565,0.339068919,0.03365775,-0.00977763,-0.019542694
391,1214506936,-165.4329681,-80.10016632,0.343117774,0.014347534,-0.003996132,0.002623558
392,1214523603,-165.4288788,-80.10157013,0.34153229,0.008726994,-0.03570938,-0.013425827
393,1214540270,-165.4342499,-80.10153961,0.345490605,0.021409517,0.014588243,-0.03157425
394,1214556937,-165.4411621,-80.09964752,0.352446079,0.035092294,0.004629904,-0.028233528
395,1214573604,-165.4499359,-80.09442902,0.355624408,0.07025117,0.013350876,-0.0176754
396,1214590271,-165.477417,-80.08759308,0.366442919,0.043502968,0.017687809,-0.025216103
397,1214606938,-165.5193024,-80.07933044,0.380848289,0.008383105,-0.004391303,-0.018113136
398,1214623605,-165.5608521,-80.07144165,0.387706131,-0.003930238,-0.007692478,-0.003840447
399,1214640272,-165.6040802,-80.06350708,0.396926612,-0.016972946,-0.00658838,0.003263474
400,1214656939,-165.6342926,-80.05713654,0.400521576,9.93E-04,-0.006661245,-0.013995171
401,1214673606,-165.6577911,-80.05167389,0.407497734,-0.019981883,3.24E-04,-0.01631546
402,1214690273,-165.6758881,-80.04815674,0.417168975,-0.047926318,0.05093754,-0.015095711
403,1214706940,-165.6621094,-80.04522705,0.410591662,-0.016248351,-0.011083169,-0.011713028
404,1214723607,-165.6543579,-80.0437088,0.398389041,-0.005555121,-0.056256816,-0.010725975
405,1214740274,-165.6489716,-80.04043579,0.378683388,0.008322582,-0.012104177,-0.032769203
406,1214756941,-165.6466675,-80.03843689,0.359401315,0.011390332,0.006480982,0.009315491
407,1214773608,-165.6239929,-80.04025269,0.335498482,0.011360101,0.004762111,-3.39E-04
408,1214790275,-165.6135406,-80.03689575,0.348364443,0.052102733,0.07976149,-0.051612854
409,1214806942,-165.6307983,-80.03013611,0.399107486,0.006626279,0.06319823,-0.021743774
410,1214823609,-165.6286163,-80.02768707,0.425590545,-0.00105385,-0.066248454,-0.009932518
411,1214840276,-165.6175537,-80.02858734,0.425831378,-0.04451451,-0.051499117,0.008778572
412,1214856943,-165.5978546,-80.03149414,0.393115103,-0.070159666,-0.05516378,0.02604103
413,1214873610,-165.5739594,-80.03742981,0.34799695,-0.05235499,-0.04597008,-0.010527611
414,1214890277,-165.5380402,-80.04807281,0.302018046,-0.042198177,0.013389879,-0.033637047
415,1214906944,-165.4844055,-80.05944824,0.252660006,-0.031547695,0.033636913,-0.034080505
416,1214923611,-165.4320679,-80.07314301,0.216742232,-0.047957387,0.007615478,-0.02168274
417,1214940278,-165.3670959,-80.09194183,0.182039574,-0.053125188,-0.03428074,0.023200989
418,1214956945,-165.2838898,-80.11209106,0.130578861,-0.032323744,-0.023852073,0.008422852
419,1214973612,-165.2006683,-80.12957001,0.081282094,0.012037779,-0.00731787,-0.004626274
420,1214990279,-165.1224365,-80.14802551,0.040377412,0.036077373,0.044933256,-0.04751396
421,1215006946,-165.0391846,-80.16269684,0.003587932,0.05237641,0.03617859,-0.05237961
422,1215023613,-164.9658356,-80.17418671,-0.027581064,0.072132654,-0.024062455,-0.021974564
423,1215040280,-164.906311,-80.18228149,-0.067309536,0.07723456,-0.032621436,-0.04228306
424,1215056947,-164.8642731,-80.18802643,-0.106826872,0.09489238,1.36E-04,-0.031181335
425,1215073614,-164.8295898,-80.19063568,-0.150347471,0.07657722,0.021186234,-0.04500389
426,1215090281,-164.8194885,-80.18855286,-0.172963217,0.08170993,0.028489297,-0.06063652
427,1215106948,-164.821106,-80.18193817,-0.187368661,0.054724578,0.029666819,-0.009444237
428,1215123615,-164.8442383,-80.17519379,-0.184686035,0.050142847,0.007945607,-0.01190567
429,1215140282,-164.9032135,-80.1648941,-0.164701656,0.051150206,-0.011427044,-0.05251026
430,1215156949,-164.9477539,-80.15525818,-0.171030208,0.06382647,-0.046106588,-0.04571247
431,1215173616,-164.975235,-80.14561462,-0.187322408,-0.008793356,0.04041628,4.13E-04
432,1215190283,-165.0205536,-80.14096832,-0.178483546,-0.10324898,0.03882677,0.057429314
433,1215206950,-165.0650787,-80.14202881,-0.149559304,-0.05930936,0.026024899,-5.19E-04
434,1215223617,-165.0940247,-80.14775085,-0.117596611,-0.13232858,0.024304353,-0.055638313
435,1215240284,-165.086731,-80.15425873,-0.108805694,-0.08796255,-0.00994655,7.06E-04
436,1215256951,-165.0647736,-80.16710663,-0.127774149,-0.0836673,-0.076789945,0.062113762
437,1215273618,-165.0440063,-80.18782806,-0.162149414,-0.090762965,-0.078279436,-0.027915955
438,1215290285,-164.9952545,-80.21083832,-0.228457525,-0.05446618,-0.045193147,-0.06421852
439,1215306952,-164.9217834,-80.23455048,-0.311723381,-0.02185036,0.011203587,9.54E-06
440,1215323619,-164.8648376,-80.26023865,-0.354640275,0.028337546,0.08148327,0.008548737
441,1215340286,-164.8191528,-80.28356171,-0.367634773,0.0838229,0.057122704,-0.042160988
442,1215356953,-164.7862396,-80.30495453,-0.361549944,0.10906573,0.02075776,-0.033244133
443,1215373620,-164.7605896,-80.31724548,-0.360200047,0.13556312,-0.020087669,-0.024364471
444,1215390287,-164.7450867,-80.32358551,-0.372527629,0.12469119,-0.03190994,0.007599831
445,1215406954,-164.7388611,-80.32500458,-0.388986111,0.09877576,0.011431291,-0.023571014
446,1215423621,-164.7532501,-80.3219223,-0.387107551,0.06842197,0.054464128,-0.057113647
447,1215440288,-164.7855072,-80.3156662,-0.360214412,0.032335214,0.055766426,-0.029907227
448,1215456955,-164.8298187,-80.30939484,-0.314247012,0.025286984,0.026652634,-0.031492233
449,1215473622,-164.8893738,-80.30302429,-0.253961354,0.005909927,0.003875994,-0.03722191
450,1215490289,-164.9280701,-80.29734802,-0.221118525,0.006669703,-0.066882506,-0.024095535
451,1215506956,-164.9499969,-80.29252625,-0.216447383,-0.01452135,-0.06913384,0.002282143
452,1215523623,-164.9512177,-80.29062653,-0.228668466,0.001834161,-0.00595405,0.017850876
453,1215540290,-164.958786,-80.29167175,-0.218672633,-0.008949271,0.050970566,-0.031249046
454,1215556957,-164.9640503,-80.28964996,-0.191879943,0.010937949,0.04918883,-0.047193527
455,1215573624,-164.9673157,-80.28684235,-0.150237307,0.025056815,0.048175927,-0.020456314
456,1215590291,-164.9784088,-80.28533936,-0.097878315,0.018847827,0.013245322,-0.015752792
457,1215606958,-164.98909,-80.28507996,-0.055694424,-0.014846925,-0.016772188,-0.010492325
458,1215623625,-165.0114136,-80.28420258,-0.017994944,-0.026251737,-0.047130723,-0.01224041
459,1215640292,-165.0529175,-80.2834549,0.026588378,-0.003271245,-0.020545535,-0.013928413
460,1215656959,-165.08078,-80.28543854,0.05836352,-0.02281088,0.00434878,-0.014348984
461,1215673626,-165.0903931,-80.288414,0.071611241,0.002338874,0.012268682,-0.013464928
462,1215690293,-165.096405,-80.29161072,0.084554769,-0.002702034,-0.019358737,-0.001409531
463,1215706960,-165.0895844,-80.2954483,0.079142742,-0.001921387,-0.049686708,-0.010970116
464,1215723627,-165.0804443,-80.30111694,0.063889191,-0.03457946,-0.024831172,-0.006052971
465,1215740294,-165.0771027,-80.3081131,0.06117107,0.006029541,0.017773136,-0.051688194
466,1215756961,-165.0676727,-80.31481171,0.052524976,0.00611579,-0.003186624,-0.034893036
467,1215773628,-165.0546722,-80.31905365,0.035270467,0.019688578,-0.004123255,-0.003735542
468,1215790295,-165.049942,-80.32524872,0.026407413,0.017805113,0.018903943,-0.01985836
469,1215806962,-165.0613251,-80.32915497,0.035845842,0.06059826,0.033090927,-0.029147148
470,1215823629,-165.0779877,-80.33087921,0.05685116,0.07014977,0.035352543,-0.058631897
471,1215840296,-165.1087341,-80.32823944,0.091773689,0.051095873,0.036368575,-0.03415203
472,1215856963,-165.1442261,-80.32208252,0.12977007,0.05221091,0.03123532,-0.017683983
473,1215873630,-165.2011871,-80.31259918,0.180179283,0.084403,0.019489827,-0.004501343
474,1215890297,-165.2796936,-80.29888916,0.233470753,0.10095157,-0.008060045,-0.04293251
475,1215906964,-165.3728638,-80.28177643,0.285356939,0.08994951,0.024705892,-2.63E-04
476,1215923631,-165.4731445,-80.26752472,0.340945125,0.01914693,0.026806133,0.005470276
477,1215940298,-165.5805359,-80.25385284,0.419116318,-0.053584997,3.92E-04,-0.04694271
478,1215956965,-165.6584625,-80.24205017,0.492560655,-0.09138815,-0.06467554,-0.06397724
479,1215973632,-165.6829376,-80.23271942,0.531762064,-0.087487236,-0.08524505,0.006631851
480,1215990299,-165.6509399,-80.22770691,0.525718093,-0.062112253,-0.079565026,0.07205868
481,1216006966,-165.6184082,-80.23028564,0.501130641,-0.07909852,-0.07053828,0.005960465
482,1216023633,-165.5811157,-80.24071503,0.461602867,-0.10953818,-0.010556852,-0.06324482
483,1216040300,-165.5242004,-80.25640106,0.404900312,-0.11201192,-0.00136097,-0.015936852
484,1216056967,-165.4400635,-80.2766037,0.33559373,-0.05989171,0.010364296,0.013889313
485,1216073634,-165.3647003,-80.29789734,0.291779548,0.053359136,0.038820177,0.00261116
486,1216090301,-165.3033142,-80.31643677,0.272308946,0.12767692,0.034554377,-0.036364555
487,1216106968,-165.2553101,-80.32691956,0.268139929,0.13187787,0.037779894,-0.04142666
488,1216123635,-165.2357941,-80.33059692,0.283606261,0.12585476,0.07314635,-0.037906647
489,1216140302,-165.2582092,-80.33094025,0.338795036,0.08165285,0.07746171,-0.039616585
490,1216156969,-165.29776,-80.32706451,0.402547717,0.08494539,0.012531812,-0.04114628
491,1216173636,-165.3402557,-80.31958008,0.456472278,0.052305188,-0.012764154,-0.032654762
492,1216190303,-165.3972473,-80.31048584,0.510396063,0.053755894,-5.35E-04,-0.057106018
493,1216206970,-165.4628448,-80.29897308,0.573144794,0.043120313,0.03913589,-0.03505993
494,1216223637,-165.5190735,-80.28881836,0.627518594,0.026947176,-0.026141461,-0.008836746
495,1216240304,-165.5622101,-80.27843475,0.659454286,8.01E-04,-0.045924928,-0.004899025
496,1216256971,-165.5967407,-80.26855469,0.67184484,0.016947996,-0.0637602,-0.01349926
497,1216273638,-165.6253967,-80.2571106,0.66901201,0.01610174,-0.037160818,0.001547813
498,1216290305,-165.6487885,-80.24960327,0.661091805,-0.005250829,0.003227415,-0.028455734
499,1216306972,-165.6817474,-80.24125671,0.672542751,-0.016775122,0.043505512,-0.065410614
500,1216323639,-165.7115173,-80.23464966,0.696600795,-0.019687565,0.032229785,-0.033068657
501,1216340306,-165.745285,-80.22672272,0.735764205,-0.05609086,0.027354801,-0.007275581
502,1216356973,-165.784668,-80.22173309,0.78234911,-0.014699546,0.002462051,-0.006018639
503,1216373640,-165.819931,-80.21733093,0.822607398,0.013036149,-0.011400055,-7.03E-04
504,1216390307,-165.8515778,-80.21437836,0.853378356,0.005436876,-0.040595595,-0.013349533
505,1216406974,-165.8812256,-80.21186066,0.876205325,0.004115153,-0.031721685,-0.0202322
506,1216423641,-165.8929749,-80.20975494,0.881170809,-3.46E-05,-0.004198859,-0.009482384
507,1216440308,-165.8833466,-80.20674133,0.872336805,0.017803624,0.001110357,0.006192207
508,1216456975,-165.8870544,-80.20397186,0.882027507,0.024489965,0.012375913,-0.009536743
509,1216473642,-165.9046478,-80.20137787,0.899335086,-0.017457955,-0.022729926,-0.05895233
510,1216490309,-165.9168854,-80.19792938,0.911544919,-0.014695383,0.03231014,-0.022667885
511,1216506976,-165.94104,-80.19599152,0.943615198,-0.014693574,0.027453817,0.006527901
512,1216523643,-165.9610138,-80.19472504,0.970743299,-0.015903443,-0.030581713,0.010183334
513,1216540310,-165.980423,-80.19504547,0.985866427,-0.002996736,-0.044015456,-0.019058228
514,1216556977,-165.9954376,-80.195755,0.991179764,0.020919053,1.24E-04,-0.035681725
515,1216573644,-166.0121002,-80.19538116,0.994760931,0.017420147,0.012396531,-0.05011463
516,1216590311,-166.0125732,-80.19439697,0.986415923,0.006901144,0.042305972,-0.006414414
517,1216606978,-166.0258789,-80.19289398,1.004384279,-0.013334545,0.061550103,-0.008230209
518,1216623645,-166.052063,-80.19364166,1.042152286,-0.015306523,0.017569795,-0.02068901
519,1216640312,-166.0678864,-80.1951828,1.071500063,-0.021953924,-0.017100586,-0.025476456
520,1216656979,-166.0776978,-80.19496918,1.08962369,0.006714238,-0.027265284,-0.005010605
521,1216673646,-166.0883942,-80.1965332,1.099358678,0.005136363,-0.03294307,-0.013327599
522,1216690313,-166.103775,-80.19773102,1.109814405,0.009626452,-2.48E-04,-0.002747536
523,1216706980,-166.1172791,-80.19865417,1.119836569,0.01849905,0.009283946,-0.01931572
524,1216723647,-166.134613,-80.19821167,1.134996772,0.012475341,0.019842809,-0.021186829
525,1216740314,-166.1549988,-80.19680786,1.153009653,0.01670218,0.045651346,-0.014931679
526,1216756981,-166.1774139,-80.19470978,1.16983521,0.010432453,-0.010443866,-0.021960258
527,1216773648,-166.197403,-80.19312286,1.175069928,0.006925325,-0.01803677,-0.019853592
528,1216790315,-166.2076874,-80.19137573,1.165419698,0.015128523,-0.04267069,-0.019247055
529,1216806982,-166.2154846,-80.1907196,1.148819208,-0.015639257,-0.018094435,-0.015332222
530,1216823649,-166.2287445,-80.19083405,1.142796278,0.001109169,0.005902139,-0.031798363
531,1216840316,-166.2368164,-80.19213867,1.141995311,-0.02270951,0.011058471,-0.017848969
532,1216856983,-166.2379608,-80.19480896,1.144121766,-0.02618068,0.003536031,-0.019021988
533,1216873650,-166.2287445,-80.19941711,1.142743111,-0.038531058,-0.012418939,-0.015724182
534,1216890317,-166.2080536,-80.20491791,1.129965305,-0.019368738,-0.026753439,-0.005393028
535,1216906984,-166.1714172,-80.21080017,1.10129261,0.004177499,-0.04626651,-0.00494194
536,1216923651,-166.1338196,-80.21608734,1.068160415,-0.009712441,-0.031190395,-0.009280205
537,1216940318,-166.0950928,-80.22290039,1.039432764,0.013407202,0.020697467,-0.017692566
538,1216956985,-166.0568237,-80.22881317,1.016475677,0.021925252,-0.001026874,-0.016645432
539,1216973652,-166.0252991,-80.23259735,1.000281692,0.043506145,0.017784758,-0.023561478
540,1216990319,-165.9951935,-80.23543549,0.980523825,0.016471026,0.008800655,-0.01703167
541,1217006986,-165.9832764,-80.23738861,0.96844697,0.03756636,-0.007910905,-0.028315544
542,1217023653,-165.9892883,-80.23567963,0.965765893,0.051813096,0.024177117,-0.01763153
543,1217040320,-166.0028839,-80.23284149,0.967914999,0.018943233,0.026738463,-0.026661873
544,1217056987,-166.0198975,-80.22763062,0.977808714,0.034877498,0.023039995,-0.01000309
545,1217073654,-166.0162048,-80.22346497,0.970315814,0.010770824,0.013152955,0.015133858
546,1217090321,-166.0171356,-80.21859741,0.970835507,-0.006752012,0.007507744,5.07E-04
547,1217106988,-166.019928,-80.21457672,0.966408491,-0.011991337,0.017446248,-0.03209591
548,1217123655,-166.023468,-80.21055603,0.963933527,-0.015008825,0.026893247,-0.034256935
549,1217140322,-166.0265198,-80.20596313,0.970939875,-1.18E-04,0.01742641,-0.003881455
550,1217156989,-166.0207672,-80.20230865,0.97212708,-0.006492276,-0.019571353,-0.013981819
551,1217173656,-166.0062256,-80.1987381,0.968599796,0.021445585,-0.019430205,-0.025179863
552,1217190323,-165.9821777,-80.19259644,0.961844444,0.043444864,-0.02107269,-0.022888184
553,1217206990,-165.9533234,-80.18672943,0.956013918,0.01668828,0.0026303,-0.005127907
554,1217223657,-165.9093323,-80.18383789,0.940642476,-8.02E-04,-0.011901506,-0.007670403
555,1217240324,-165.8679199,-80.18157959,0.923110664,-0.020897882,-0.042038262,-0.017744064
556,1217256991,-165.8105774,-80.18091583,0.879417419,-0.021147888,-0.0703977,-0.022774696
557,1217273658,-165.7495575,-80.17953491,0.821791053,-0.002570497,-0.013757614,-0.016186714
558,1217290325,-165.688736,-80.17783356,0.760437727,-0.002248191,0.027807917,-0.03988743
559,1217306992,-165.6475372,-80.17687225,0.72589612,0.016458258,0.055068396,-0.022097588
560,1217323659,-165.6196747,-80.17519379,0.711788774,0.019825578,0.014845004,-0.020655632
561,1217340326,-165.5976715,-80.17329407,0.698767602,0.04598232,0.009914308,-0.01817131
562,1217356993,-165.5966492,-80.16901398,0.693283498,0.020799074,-0.03570938,-0.003353119
563,1217373660,-165.5980225,-80.1634903,0.675982356,-0.015106794,-0.010744771,-0.03186512
564,1217390327,-165.5992889,-80.16155243,0.655119658,-0.019992696,0.02431575,-0.008563995
565,1217406994,-165.6085205,-80.158638,0.648709238,-0.043426536,0.0345427,0.002464294
566,1217423661,-165.6175537,-80.15765381,0.654248118,-0.022877682,0.028626813,0.001442909
567,1217440328,-165.6266479,-80.15825653,0.666381478,0.006505289,-0.004114706,-0.01290226
568,1217456995,-165.6256104,-80.16087341,0.665261626,-0.017833589,-0.038630415,-0.029183388
569,1217473662,-165.6197205,-80.16474915,0.65513736,-0.06259064,-0.018190267,-0.033798218
570,1217490329,-165.5988312,-80.17248535,0.639192939,-0.08155271,0.054867905,0.001176834
571,1217506996,-165.5897064,-80.18408966,0.66004312,-0.08464841,0.09607978,0.005274773
572,1217523663,-165.5794983,-80.19893646,0.699715555,-0.049580384,0.009586248,-0.018403053
573,1217540330,-165.5603943,-80.21775055,0.723864138,0.002235227,-0.06343622,-0.009581566
574,1217556997,-165.5319366,-80.23555756,0.7169891,0.04215805,-0.08255747,0.006145477
575,1217573664,-165.5014343,-80.25095367,0.694315851,0.07270047,-0.014522811,-0.017137527
576,1217590331,-165.4837494,-80.25898743,0.693861127,0.043058723,0.07442216,-0.030883789
577,1217606998,-165.4941254,-80.2717514,0.733613789,0.06389024,0.09413075,-0.031899452
578,1217623665,-165.4998779,-80.2783432,0.784891248,0.07098263,0.04057833,-0.056263924
579,1217640332,-165.5157013,-80.28153229,0.838980734,0.08135796,-0.036795933,-0.020593643
580,1217656999,-165.5365143,-80.28070831,0.866958678,0.09049996,-0.061250318,0.003143311
581,1217673666,-165.5716248,-80.27633667,0.88874644,0.09655502,-0.03892506,-0.04151535
582,1217690333,-165.6041107,-80.26659393,0.900455236,0.07279186,0.002394606,-0.039829254
583,1217707000,-165.6443939,-80.25376129,0.91621846,0.032772817,0.011162014,-0.036406517
584,1217723667,-165.6687622,-80.24178314,0.907877386,0.009734918,-0.044404704,-0.007890701
585,1217740334,-165.6874542,-80.23092651,0.879292548,-0.017509481,-0.07378917,-0.00524807
586,1217757001,-165.6896362,-80.22782898,0.829207957,-0.06883741,-0.038400978,0.006494522
