PacketCounter_femur,SampleTimeFine_femur,Quat_W_femur,Quat_X_femur,Quat_Y_femur,Quat_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur,PacketCounter_tibia,SampleTimeFine_tibia,Quat_W_tibia,Quat_X_tibia,Quat_Y_tibia,Quat_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia
55,847492270,-0.23679021,-0.6994333,0.22550519,-0.63550866,-0.09637314,-0.022325704,0.08692169,55,847492270,0.57756007,0.114052944,-0.8002882,-0.113820985,0.023161307000000003,-0.03936946,0.12200165
56,847508937,-0.23679915,-0.69953907,0.22561109999999998,-0.6353513000000001,-0.09527944,-0.059819777000000005,0.09070206,56,847508937,0.5774755,0.113967136,-0.8003558000000001,-0.11386064,-0.0017019297,-0.029226852999999997,0.10084057
57,847525604,-0.23682468,-0.69967324,0.22570245,-0.6351614999999999,-0.05701251,-0.006840614,0.103767395,57,847525604,0.5773653,0.11374562,-0.80044836,-0.11399031400000001,-0.011659777,-0.0031644965000000003,0.120983124
58,847542271,-0.23675879999999996,-0.69980997,0.22568971,-0.63504004,-0.037934788,-0.06611603,0.10219002,58,847542271,0.5772574,0.113631345,-0.8005344,-0.114046276,-0.021996357,0.0042871459999999995,0.08509349999999999
59,847558938,-0.23668417,-0.69989914,0.22567342,-0.63497525,-0.077497475,-0.08022841,0.089533806,59,847558938,0.5771739,0.11368935,-0.8005992,-0.11395610000000002,-0.0027934647999999997,-0.0035897857,0.12844372
60,847575605,-0.23669522,-0.69998085,0.22566849,-0.63488275,-0.16960196,-0.12580885,0.10488510000000001,60,847575605,0.57708806,0.11373443,-0.8006656,-0.11387923,0.022877445,0.04338867,0.1240654
61,847592272,-0.23667634,-0.7000454,0.22564389,-0.6348275,-0.13819465,-0.14835818,0.07451248,61,847592272,0.57698095,0.11365935,-0.8007512,-0.11389502,0.024916777,-0.0023723107,0.11155033
62,847608939,-0.23674092,-0.7001021,0.22569227,-0.63472366,-0.115625486,-0.07879212,0.11261368,62,847608939,0.57688344,0.11359702,-0.80083054,-0.11389313,0.0124121215,0.0012526783,0.12345123
63,847625606,-0.2367467,-0.700212,0.22574818,-0.6345805,-0.09110824,-0.119752206,0.09234333,63,847625606,0.57674557,0.11336121,-0.8009455,-0.11401767,-0.006743386,0.008388665,0.106108665
64,847642273,-0.23678164,-0.7003199000000001,0.22584727,-0.634413,-0.07530089999999999,-0.13554373,0.103731155,64,847642273,0.57661337,0.11323875,-0.8010491999999999,-0.11408078,-0.019547548,0.0051851653999999995,0.1099329
