PacketCounter_femur,SampleTimeFine_femur,Quat_W_femur,Quat_X_femur,Quat_Y_femur,Quat_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur,PacketCounter_tibia,SampleTimeFine_tibia,Quat_W_tibia,Quat_X_tibia,Quat_Y_tibia,Quat_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia
85,1046543120,0.39709276,-0.4810195,-0.53920716,-0.5658576,-0.020409191,-0.019892653,0.06334305,85,1046543120,-0.08486084,-0.68620986,0.07960121,-0.7180380000000001,-0.025719056,-0.09868187,-0.124816895
86,1046559787,0.39737773,-0.48094118,-0.5392366999999999,-0.5656959,-0.06363145,-0.027250923,0.05618763,86,1046559787,-0.084956005,-0.68615544,0.079953216,-0.71803963,-0.07838324,-0.025989527000000002,-0.03187847
87,1046576454,0.39765334,-0.48076484,-0.5394139,-0.56548303,-0.19008435,-0.06794526,0.1510086,87,1046576454,-0.08491834,-0.6861268,0.080085136,-0.7180566999999999,-0.09530715,0.12285356,0.026869774
88,1046593121,0.3977768,-0.48059577,-0.53959656,-0.5653659000000001,-0.14358138,-0.08452679,0.15587616,88,1046593121,-0.084792934,-0.6860691999999999,0.07992692,-0.7181441,-0.10497242,0.06852857,0.007188796999999999
89,1046609788,0.39791706,-0.48055163,-0.5395905,-0.5653106,0.13000698,-0.09990816599999999,0.13515282,89,1046609788,-0.0846673,-0.6860615,0.07962239,-0.71820027,-0.06614937,0.015836563,-0.023677826000000003
90,1046626455,0.39793813,-0.48069507,-0.5394574000000001,-0.5653008,0.14271034,-0.037414055,0.105501175,90,1046626455,-0.08456409,-0.68606025,0.07934293,-0.7182445,-0.06898768,-0.10127305,-0.041859627
91,1046643122,0.39793290000000003,-0.48090379999999994,-0.5392650999999999,-0.5653100999999999,0.10944267,0.01849581,0.1260376,91,1046643122,-0.08453513,-0.68607837,0.07927148,-0.7182384,-0.053471494,-0.18423496,-0.06891155
92,1046659789,0.397895,-0.48110914,-0.53909844,-0.56532127,0.06984333,0.01758343,0.12431526,92,1046659789,-0.08463941,-0.6861189,0.07950573400000001,-0.7181616,-0.056432052999999996,-0.19196849,-0.035069466
93,1046676456,0.3979384,-0.48122898,-0.538883,-0.56539416,0.13660553,-0.08984807,0.15027809,93,1046676456,-0.08471853,-0.6861659999999999,0.07988226400000001,-0.7180654000000001,-0.039253205,-0.11027224,-0.0029468536
94,1046693123,0.39775914,-0.48144305,-0.53863376,-0.56557536,-0.007620674,-0.05884191,0.10138035,94,1046693123,-0.0846924,-0.6861862,0.08018020000000001,-0.7180161,-0.037646517000000004,0.013452742,0.0068130493
95,1046709790,0.39769349,-0.4816532,-0.53825414,-0.5658042,-0.016069016999999998,-0.08111319,0.10605717,95,1046709790,-0.08445926,-0.68619245,0.08013346,-0.7180428000000001,-0.0091952775,0.14039765,-0.050569534000000006
96,1046726457,0.39770988,-0.48188064,-0.5379343000000001,-0.5659029999999999,-0.09960497,-0.00023647671,0.07962704,96,1046726457,-0.08418631,-0.6861821,0.07979102,-0.7181228000000001,0.008535974,0.11344154,-0.04504013
97,1046743124,0.3976817,-0.4821367999999999,-0.53770167,-0.5659255999999999,-0.08283681,0.058268934,0.048581123,97,1046743124,-0.083932064,-0.6861461999999999,0.079396755,-0.7182305999999999,0.000991266,-0.08679908,-0.07408047
98,1046759791,0.39770892,-0.48229244,-0.53760606,-0.5658645999999999,0.0016839466,0.074645504,0.12866974,98,1046759791,-0.083825655,-0.68612367,0.079243705,-0.71828127,0.003706222,-0.22428453,-0.07761001599999999
99,1046776458,0.39768216,-0.4824035,-0.5374733,-0.565915,0.11517198,-0.00861933,0.21351337,99,1046776458,-0.08387562,-0.68611807,0.0794596,-0.7182569999999999,0.00036450074,-0.19503853,0.02332592
100,1046793125,0.3977604,-0.48242828,-0.53729707,-0.56600636,0.071606845,0.002337722,0.20722008,100,1046793125,-0.08394271,-0.6860816999999999,0.07987319,-0.718238,0.014542633000000001,-0.053440217000000005,0.071463585
101,1046809792,0.39793524,-0.48240852,-0.53714025,-0.5660491,-0.058537148,-0.024633586000000002,0.14801311,101,1046809792,-0.08391119,-0.68605494,0.08008836,-0.7182433000000001,0.043613099999999995,0.1398543,0.012493134
102,1046826459,0.39802262,-0.48254764,-0.5370059,-0.5659967,-0.07413656,-0.018419033,0.16701029999999997,102,1046826459,-0.08381519999999999,-0.68601274,0.08001121,-0.7183034,-0.052417945,0.050777283,0.049775124000000004
103,1046843126,0.39800692,-0.48267016,-0.53693163,-0.56597346,-0.0054693623,-0.007817812,0.2266159,103,1046843126,-0.083665974,-0.68590635,0.079914406,-0.7184333,-0.09129443,-0.17350724,0.12534428
104,1046859793,0.39808246,-0.48261127,-0.5369611999999999,-0.5659425,0.09056879,0.026682752999999997,0.16126442,104,1046859793,-0.083468944,-0.68582994,0.079949334,-0.7185253,0.007862095999999999,-0.15829243,-0.0035543441999999997
105,1046876460,0.39811236,-0.482566,-0.5369271,-0.56599236,0.046294227,-0.02961949,0.10568714,105,1046876460,-0.08336514,-0.6857764000000001,0.08005753,-0.71857625,0.06442508,-0.04921353,-0.0447464
106,1046893127,0.39813676,-0.48265059999999993,-0.5367264,-0.56609344,-0.049006555,-0.019252066,0.10683346,106,1046893127,-0.08339338,-0.6856973000000001,0.080123976,-0.71864104,0.019362802,-0.01616239,-0.061610222
107,1046909794,0.39814588,-0.48285964,-0.536446,-0.5661746,-0.08482361599999999,-0.00988866,0.10083103,107,1046909794,-0.08354842,-0.68566185,0.08015061,-0.718654,-0.035685584,-0.04096294,-0.03399563
108,1046926461,0.39816022,-0.48299053,-0.5362690999999999,-0.5662205,-0.012856465,-0.03898826,0.19492912,108,1046926461,-0.083813235,-0.6855943,0.080264285,-0.7186749,-0.11963942,-0.15243182,0.06999874
