sep=,
DeviceTag:,47,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.4,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2021-03-24 15:26:35.001 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
86, 911543551, -0.23047973, -0.6883159, 0.26016945, -0.6367201, -0.097296365, -0.067724764, 0.113425255
87, 911560218, -0.23048438, -0.68834, 0.26013103, -0.6367081, -0.09272217, -0.12372559, 0.13848782
88, 911576885, -0.23057133, -0.6882976, 0.26016253, -0.63670945, -0.13360253, -0.013263371, 0.08747578
89, 911593552, -0.2305673, -0.6883248, 0.26018283, -0.6366732, -0.08502712, -0.078028485, 0.054079056
90, 911610219, -0.23064283, -0.6883178, 0.2602037, -0.63664514, -0.09703977, -0.03915444, 0.093972206
91, 911626886, -0.2306326, -0.6883669, 0.2601741, -0.63660777, -0.055824205, -0.059922706, 0.09201527
92, 911643553, -0.23072828, -0.68831813, 0.26017866, -0.636624, -0.014925245, -0.019385055, 0.1282196
93, 911660220, -0.23073976, -0.6882921, 0.2601612, -0.63665503, -0.029473647, -0.11032733, 0.09452534
94, 911676887, -0.23082219, -0.68823564, 0.26018754, -0.6366754, -0.06037012, -0.04361151, 0.09628868
95, 911693554, -0.23081651, -0.68823713, 0.2601515, -0.6366905, -0.009799367, -0.06330378, 0.07696152
96, 911710221, -0.23087403, -0.68825334, 0.2601851, -0.6366384, 0.016740227, -0.033676364, 0.07312107
97, 911726888, -0.2308755, -0.68835723, 0.26018375, -0.63652617, 0.051338077, -0.1141674, 0.09125328
98, 911743555, -0.23087643, -0.68847215, 0.26021373, -0.6363894, 0.058757365, -0.095136724, 0.08544636
99, 911760222, -0.2308245, -0.6885585, 0.2602147, -0.6363144, 0.0061267135, -0.10752404, 0.11326218
100, 911776889, -0.2308689, -0.6885651, 0.26025805, -0.6362734, -0.037399586, -0.06500416, 0.13127232
101, 911793556, -0.23089904, -0.68858093, 0.2602953, -0.63622993, -0.04069439, 0.0018642098, 0.09616947
102, 911810223, -0.23081489, -0.68866205, 0.2602432, -0.636194, -0.10571196, -0.0015797896, 0.06732082
103, 911826890, -0.23068534, -0.68880326, 0.26013547, -0.63613224, -0.042940415, -0.037341192, 0.08586311
104, 911843557, -0.23051856, -0.68895507, 0.26001352, -0.6360781, -0.052923564, -0.09107829, 0.09886074
105, 911860224, -0.23039272, -0.6891269, 0.25988352, -0.6359907, 0.029896256, -0.11259577, 0.08070278
106, 911876891, -0.23025547, -0.6892742, 0.25983962, -0.63589877, 0.012904185, -0.1420303, 0.11385536
107, 911893558, -0.23022443, -0.68938917, 0.25985152, -0.63578045, -0.095389515, -0.04995425, 0.13686371
108, 911910225, -0.23017876, -0.6894409, 0.25986362, -0.635736, -0.11077179, -0.018775983, 0.086411476
109, 911926892, -0.23009321, -0.68954164, 0.25984794, -0.635664, -0.05243167, -0.017406853, 0.065808296
110, 911943559, -0.23000376, -0.689683, 0.2598355, -0.63554806, -0.036627404, -0.07559197, 0.08963966
111, 911960226, -0.22993428, -0.6898007, 0.25978634, -0.6354658, -0.030183021, -0.11032119, 0.11368942
112, 911976893, -0.22987007, -0.6898998, 0.25973454, -0.6354023, 0.029739851, -0.021685787, 0.10352421
113, 911993560, -0.22974634, -0.69004214, 0.25969023, -0.6353109, -0.05252605, -0.05216133, 0.06897831
114, 912010227, -0.22948757, -0.69032985, 0.2595549, -0.63514704, -0.018125169, -0.054144226, 0.05508995
115, 912026894, -0.22919178, -0.69058603, 0.25934651, -0.6350605, -0.12150812, 0.013626691, 0.1149416
116, 912043561, -0.22886, -0.69091654, 0.2591226, -0.63491213, -0.061856877, -0.07899305, 0.054039955
