sep=,
DeviceTag:,46,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.6.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.4,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2021-03-24 15:26:35.002 +0800,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2021,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
51, 910943539, 0.5905901, 0.07518966, -0.7961829, -0.10790168, 0.13052844, -0.021731494, 0.15197754
52, 910960206, 0.59064275, 0.07516564, -0.7961383, -0.107959524, 0.082961306, 0.025685383, 0.12635517
53, 910976873, 0.5906856, 0.07510509, -0.79609954, -0.10805301, 0.0034604275, 0.026451975, 0.121022224
54, 910993540, 0.5907351, 0.07506807, -0.79605496, -0.10813666, -0.045232765, -0.034164708, 0.13164139
55, 911010207, 0.5907746, 0.07505382, -0.79601794, -0.108203195, -0.04335794, -0.014587461, 0.109007835
56, 911026874, 0.59080434, 0.075026475, -0.7959892, -0.108271256, -0.036656573, 0.0250546, 0.118177414
57, 911043541, 0.59080684, 0.0750046, -0.79597956, -0.10834436, -0.02983138, -0.00759064, 0.12576008
58, 911060208, 0.5908048, 0.07500036, -0.79597414, -0.108396426, -0.026146099, 0.0051025213, 0.11198044
59, 911076875, 0.59078944, 0.074999616, -0.795976, -0.10846728, 0.013016948, 0.0081685325, 0.13426685
60, 911093542, 0.5907676, 0.07493185, -0.79598224, -0.108587496, 0.029653016, 0.0041896384, 0.115942955
61, 911110209, 0.5907367, 0.07489464, -0.795995, -0.1086872, -0.0022995013, -0.050601378, 0.13211823
62, 911126876, 0.59071857, 0.074898876, -0.79600227, -0.10873042, 0.0031993645, 0.0027779029, 0.123874664
63, 911143543, 0.59069496, 0.07491864, -0.7960121, -0.108772494, -0.0045256903, -0.007959631, 0.13030815
64, 911160210, 0.59067357, 0.07494309, -0.7960217, -0.10880256, 0.034887996, 0.020715864, 0.11973572
65, 911176877, 0.5906479, 0.074921116, -0.7960307, -0.10889113, 0.103789136, 0.009803502, 0.14113331
66, 911193544, 0.5906297, 0.07490667, -0.7960334, -0.10897928, 0.10425136, -0.018974015, 0.1324606
67, 911210211, 0.5906236, 0.07491611, -0.79602796, -0.109045565, 0.046125922, -0.016511014, 0.116662025
68, 911226878, 0.59063214, 0.0749583, -0.7960152, -0.10906382, -0.014808181, 0.023133535, 0.111403465
69, 911243545, 0.5906116, 0.07496409, -0.79602325, -0.10911308, -0.05990952, 0.04993243, 0.12301731
70, 911260212, 0.5905758, 0.07497042, -0.7960433, -0.10915619, -0.061628334, 0.014050807, 0.12224579
71, 911276879, 0.5905367, 0.074995615, -0.79606855, -0.10916488, -0.016494809, -0.00816585, 0.116464615
72, 911293546, 0.5904958, 0.075027645, -0.796093, -0.10918559, 0.08079368, 0.004259654, 0.15108585
73, 911310213, 0.59046584, 0.07499419, -0.79610616, -0.109275326, 0.115313016, 0.016597206, 0.14635658
74, 911326880, 0.59044564, 0.074937455, -0.7961115, -0.10938394, 0.12541133, -0.013874595, 0.14368343
75, 911343547, 0.5904379, 0.07493033, -0.79610795, -0.109457396, 0.040346324, 0.009830491, 0.123431206
76, 911360214, 0.5904275, 0.074913695, -0.7961053, -0.109543264, -0.0030437994, 0.018306019, 0.1463499
77, 911376881, 0.5904194, 0.07488792, -0.79610175, -0.10963095, -0.0071854945, 0.019936657, 0.1191082
78, 911393548, 0.5904086, 0.07485179, -0.79610133, -0.10971653, 0.037488934, -0.00974103, 0.13735867
79, 911410215, 0.59039706, 0.07481543, -0.79610133, -0.109803066, 0.038376726, 0.0013811704, 0.1352911
80, 911426882, 0.590396, 0.074815236, -0.7960954, -0.10985226, 0.057063304, 0.010810455, 0.13282108
81, 911443549, 0.5904029, 0.074818775, -0.79608065, -0.10991935, 0.03403412, 0.028279632, 0.12458706
82, 911460216, 0.59040457, 0.07480193, -0.7960715, -0.10998792, 0.023442933, 0.025320722, 0.113126755
83, 911476883, 0.5904054, 0.07476114, -0.7960615, -0.110083394, 0.028601164, 0.006543118, 0.12142086
84, 911493550, 0.5904004, 0.07468969, -0.7960547, -0.11020804, 0.034784876, 0.020067496, 0.1332779
85, 911510217, 0.5903955, 0.07467124, -0.7960472, -0.1103, 0.027260087, -0.010117258, 0.13302994
86, 911526884, 0.5903989, 0.07467231, -0.79603726, -0.11035376, 0.035459884, 2.2680977E-4, 0.11299038
87, 911543551, 0.59041804, 0.07468961, -0.7960149, -0.11040129, 0.028695934, 0.011072245, 0.14261532
88, 911560218, 0.59043235, 0.07468721, -0.7959994, -0.11043789, 0.03313624, 0.031479985, 0.13231087
89, 911576885, 0.5904448, 0.07466208, -0.79598314, -0.11050563, 0.05257248, 0.021590821, 0.13320541
90, 911593552, 0.5904728, 0.07465497, -0.7959552, -0.11056171, 0.050852325, 0.016572395, 0.12294102
91, 911610219, 0.5904978, 0.074619986, -0.7959296, -0.1106362, 0.047836244, 0.022580145, 0.13110733
92, 911626886, 0.59051526, 0.07457868, -0.79591125, -0.11070294, 0.017679876, 0.0055259666, 0.12075901
93, 911643553, 0.59053874, 0.07456909, -0.79588884, -0.110745035, 6.146606E-4, 0.02615462, 0.12216377
94, 911660220, 0.5905554, 0.074511185, -0.7958704, -0.11082732, 0.02497936, 0.045286965, 0.123467445
95, 911676887, 0.5905642, 0.07445911, -0.7958566, -0.11091459, -1.01921905E-4, 0.013739648, 0.1301794
96, 911693554, 0.5905637, 0.0744198, -0.79585415, -0.11096063, 0.011399608, 0.02782267, 0.09978485
97, 911710221, 0.5905661, 0.07436525, -0.7958508, -0.11100966, -0.035719607, 0.012801174, 0.12086582
98, 911726888, 0.5905605, 0.07434272, -0.79585606, -0.11101621, -0.044281464, 0.024952807, 0.11373997
99, 911743555, 0.5905299, 0.07433941, -0.7958827, -0.110989496, -0.06822688, 0.025506154, 0.10608482
100, 911760222, 0.59048295, 0.074342735, -0.7959216, -0.110958174, -0.05313484, 0.03934219, 0.13033295
101, 911776889, 0.5904203, 0.07429761, -0.79597145, -0.11096443, 0.0029606526, 0.04454412, 0.1267519
102, 911793556, 0.5903637, 0.07427247, -0.79601574, -0.11096453, 0.049044553, -0.0250717, 0.14120102
103, 911810223, 0.59033155, 0.07433013, -0.79604757, -0.11086978, 0.07606503, -0.011293355, 0.12846088
104, 911826890, 0.5902954, 0.07437468, -0.79608196, -0.11078447, 0.06434491, 0.034408394, 0.13142014
105, 911843557, 0.59026253, 0.074424565, -0.79611784, -0.11066884, -0.004782283, 0.025189854, 0.09955311
106, 911860224, 0.590216, 0.07447618, -0.79616547, -0.110540256, -0.062217515, 0.043423817, 0.12334919
107, 911876891, 0.59016407, 0.074521914, -0.79621714, -0.11041333, -0.06511335, 0.055061635, 0.12434292
108, 911893558, 0.59009993, 0.0745343, -0.7962767, -0.11031786, 0.020794751, 0.008732819, 0.15137768
109, 911910225, 0.5900393, 0.074546814, -0.79633325, -0.11022632, 0.08018259, -0.0023536193, 0.13917065
110, 911926892, 0.58997744, 0.07453865, -0.7963909, -0.11014617, 0.0886135, 0.0066578924, 0.12034416
111, 911943559, 0.58992076, 0.07454394, -0.7964436, -0.110064745, 0.030644521, 0.03292237, 0.13030815
112, 911960226, 0.58985853, 0.07453882, -0.79650515, -0.10995705, -0.056483064, 0.040342916, 0.10303688
113, 911976893, 0.5897934, 0.07457874, -0.796569, -0.10981779, -0.057628345, -0.0115857385, 0.122104645
114, 911993560, 0.5897366, 0.07468334, -0.7966282, -0.109621376, 0.022125995, 0.0045013553, 0.110284805
115, 912010227, 0.5896847, 0.074812114, -0.79668367, -0.10940926, 0.06991262, 0.004289102, 0.1529522
116, 912026894, 0.58965635, 0.074990824, -0.79672444, -0.10914256, 0.07446602, 0.01153491, 0.15065193
117, 912043561, 0.5896437, 0.07520528, -0.79675645, -0.10882925, 0.075519666, -0.0033587571, 0.12742615
118, 912060228, 0.5896346, 0.07534919, -0.7967847, -0.10857232, 0.06922644, 0.036143024, 0.15107822
119, 912076895, 0.58960575, 0.075427875, -0.79682624, -0.10836809, 0.003089843, 0.021800056, 0.10225773
120, 912093562, 0.58955175, 0.07546002, -0.7968836, -0.108218044, -0.025888612, 0.021205485, 0.13211727
121, 912110229, 0.5894773, 0.075441234, -0.7969553, -0.10810962, -0.026291382, 0.0303323, 0.11753082
122, 912126896, 0.5893905, 0.07534512, -0.79703164, -0.10808576, 0.042551503, -0.0031860375, 0.13440228
123, 912143563, 0.58928156, 0.07509339, -0.79711753, -0.108222805, 0.12136977, -0.005588578, 0.14077759
124, 912160230, 0.5891759, 0.074764155, -0.7971942, -0.10846161, 0.16613673, -0.03999147, 0.14798164
125, 912176897, 0.5890752, 0.074365474, -0.7972633, -0.10877264, 0.14812964, 0.0030147429, 0.14463425
126, 912193564, 0.5889711, 0.07393226, -0.7973279, -0.10915758, 0.07899976, 0.018591221, 0.13658237
127, 912210231, 0.58885926, 0.07346983, -0.7973979, -0.109561175, 0.017859133, -0.016010623, 0.12830353
128, 912226898, 0.5887593, 0.07307502, -0.79745865, -0.10992064, -0.039001223, -0.044675127, 0.103055954
129, 912243565, 0.58866346, 0.07273249, -0.79752046, -0.110211454, -0.044031158, -0.053569097, 0.11448574
130, 912260232, 0.5885728, 0.07247036, -0.7975775, -0.11045483, 5.949915E-4, -0.02056146, 0.1393261
131, 912276899, 0.5884681, 0.07219624, -0.7976456, -0.11070017, 0.001035759, -0.0074648857, 0.11925602
132, 912293566, 0.5883586, 0.07198036, -0.7977137, -0.11093221, -0.023362916, 0.012875548, 0.093663216
133, 912310233, 0.5882341, 0.071782894, -0.7977911, -0.111162946, -0.039077323, -0.041065507, 0.12432575
134, 912326900, 0.58809626, 0.07151931, -0.7978792, -0.11142923, -0.008629835, -0.02157076, 0.13077068
135, 912343567, 0.5879932, 0.07147604, -0.7979434, -0.11154155, 0.009117988, -0.013711989, 0.12359238
136, 912360234, 0.5878705, 0.071380235, -0.79802155, -0.11169012, 0.019358905, -0.017455272, 0.13526535
137, 912376901, 0.58777004, 0.07135304, -0.79808503, -0.11178335, 0.025512217, -0.054736815, 0.12309265
138, 912393568, 0.5876876, 0.07137357, -0.79813796, -0.111825556, 0.034942675, -0.04551794, 0.11812782
139, 912410235, 0.5875964, 0.07131845, -0.7981998, -0.111898564, -0.011390667, -7.4985804E-4, 0.124949455
140, 912426902, 0.58753043, 0.07140706, -0.79824525, -0.111864135, 0.002190427, 0.04438263, 0.10858154
141, 912443569, 0.5874599, 0.07151568, -0.7982952, -0.11180893, -0.00257174, 0.03498668, 0.13384628
142, 912460236, 0.5873973, 0.07176008, -0.7983402, -0.11166056, 0.008359385, 0.04859574, 0.13620567
143, 912476903, 0.587325, 0.07190426, -0.7983902, -0.11159078, 0.029735269, -0.0034476314, 0.113762856
144, 912493570, 0.5872412, 0.071903236, -0.7984481, -0.111617364, 0.06159704, 0.029031958, 0.109311104
145, 912510237, 0.5871477, 0.071871266, -0.79851353, -0.11166267, 0.06056754, 0.027817696, 0.14144135
